,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179
10,0.85592,0.77049,0.87531,0.85667,0.79769,0.86998,0.8566,0.85344,0.86768,0.8295,1,0.82877,0.83567,0.85154,0.84217,0.81711,0.82989,0.86504,0.8585,0.85925,0.75581,0.77091,0.78787,0.79055,0.81726,0.77862,0.79075,0.79276,0.8589,0.82146,0.81531,0.78392,0.83139,0.84396,0.77771,0.77106,0.79323,0.78624,0.77527,0.79746,0.81579,0.7854,0.71686,0.73317,0.74616,0.70325,0.56249,0.67923,0.72572,0.58269,0.66071,0.73681,0.59034,0.5802,0.65718,0.36696,0.51847,0.45785,0.50113,0.42448,0.25715,0.5673,0.52935,0.53735,0.61226,0.49555,0.28322,0.1465,0.14558,0.53812,0.39057,0.20315,0.43934,0.11417,0.17374,0.35276,0.31953,0.36275,0.38825,0.13274,0.26716,0.27308,0.11885,0.24286,0.40041,0.19181,0.16148,0.31523,0.25055,0.32636,0.13577,-0.0085102,0.19022,0.10264,0.1965,0.12454,0.26469,-0.052325,-0.008973,0.26979,-0.17291,0.0034492,0.33158,0.1956,0.36557,0.19558,0.0022831,0.14354,0.1362,0.14115,0.07743,0.071661,-0.072215,-0.10733,-0.012635,0.37184,0.021797,0.093775,0.14905,-0.023857,0.060015,0.088315,0.090851,0.19309,-0.00059817,-0.01288,0.20608,-0.156,-0.15059,0.064192,0.031686,-0.04203,-0.1086,0.026251,-0.13813,-0.087152,-0.15926,0.031279,0.048796,0.28496,0.16249,0.3608,-0.37011,0.17857,0.31435,0.14321,0.034198,-0.05439,0.10298,-0.27861,0.13288,0.05487,0.048,-0.19874,-0.12765,-0.16359,0.16931,-0.20962,-0.10354,-0.044449,-0.10344,0.065966,0.035854,0.01182,0.12719,-0.18241,0.12172,-0.022044,0.049278,0.29207,-0.066383,-0.087448,0.045569,-0.36538,-0.40576,-0.069196,0.1191,0.084865,0.12028,0.35804
11,0.80385,0.83094,0.78327,0.81856,0.82976,0.858,0.86863,0.79049,0.84632,0.81598,0.82877,1,0.81066,0.82122,0.824,0.8569,0.8616,0.83172,0.84013,0.82205,0.74161,0.81667,0.77567,0.80087,0.8394,0.86402,0.74829,0.78323,0.82835,0.74364,0.78233,0.78952,0.83401,0.86925,0.76541,0.77074,0.74303,0.8138,0.708,0.75035,0.86181,0.75485,0.73202,0.69018,0.73484,0.72517,0.5695,0.65912,0.67555,0.57308,0.70999,0.69751,0.62945,0.52192,0.67013,0.45684,0.57659,0.43556,0.57844,0.42477,0.20964,0.634,0.51655,0.47047,0.54126,0.53711,0.33662,0.31715,-0.019343,0.60489,0.52065,0.12787,0.42706,0.12484,0.21649,0.37382,0.20465,0.30262,0.34891,0.12661,0.29172,0.26464,0.075232,0.17709,0.37317,0.22579,0.30438,0.35405,0.30867,0.24669,0.1395,-0.03686,0.16997,0.077188,0.08531,0.071737,0.15006,0.10972,0.22827,0.27475,-0.23502,0.24385,0.25002,0.10373,0.35944,0.15915,-0.14663,0.16744,0.18023,0.078618,0.060342,0.2023,-0.045845,-0.14382,0.082521,0.24901,0.090705,-0.15729,0.19149,-0.049551,0.096805,0.064405,0.1573,0.26809,0.10835,0.045173,0.093319,-0.08185,-0.10905,0.14043,-0.16212,-0.20766,-0.050257,-0.10802,-0.20909,-0.06426,-0.11523,0.10589,0.13476,0.22783,0.10955,0.3057,-0.35757,0.16844,0.18202,0.080216,0.23482,-0.070993,0.095418,-0.10726,0.003469,-0.1288,0.13233,-0.12273,-0.024521,-0.22081,0.08721,-0.20437,-0.12618,-0.04817,-0.10856,0.073688,-0.047855,0.028611,0.1203,-0.12915,-0.097927,0.17778,0.17072,0.12023,-0.03204,-0.064756,-0.01346,-0.32697,-0.37402,0.0005874,0.056365,0.051121,0.1071,0.33199
12,0.85028,0.80057,0.75309,0.81721,0.8134,0.8191,0.85419,0.87244,0.82396,0.79249,0.83567,0.81066,1,0.84411,0.80229,0.81167,0.81808,0.84634,0.8633,0.79685,0.76672,0.80729,0.81069,0.77956,0.77107,0.7887,0.87326,0.77813,0.81732,0.83047,0.85736,0.83027,0.77531,0.8216,0.70274,0.7954,0.69987,0.7788,0.78235,0.797,0.83283,0.69856,0.66235,0.71279,0.72321,0.64568,0.66625,0.72283,0.55347,0.56495,0.64422,0.6974,0.54797,0.39239,0.66358,0.33298,0.50294,0.37371,0.43265,0.30065,0.25446,0.6125,0.50578,0.37759,0.50086,0.46377,0.33863,0.31297,0.17525,0.43853,0.39424,0.064605,0.44568,0.0040947,0.26383,0.24858,0.24054,0.41187,0.31062,0.066663,0.18305,0.20149,0.1701,0.17521,0.46941,0.24824,0.23419,0.33217,0.15218,0.42029,0.047978,-0.15275,0.18292,0.046888,0.056242,0.10179,0.21557,0.044977,0.052793,0.20967,-0.090353,0.015514,0.23566,0.29351,0.20791,0.25344,-0.023761,0.20759,0.1527,-0.070809,0.018234,0.23132,-0.066678,-0.15563,0.058529,0.32032,0.084504,0.040638,0.1845,-0.12877,0.0019745,0.012853,0.011579,0.26646,0.07946,0.052421,-0.0028979,-0.12906,-0.35277,0.060042,-0.10432,-0.24301,-0.13071,-0.082444,0.032112,-0.06954,0.036695,-0.024817,0.041031,0.1957,0.16969,0.36758,-0.31253,0.080409,0.18805,0.12782,0.087096,-0.075667,0.15992,-0.242,0.050439,0.085518,-0.047829,-0.021955,-0.080291,-0.21641,0.13865,-0.23646,-0.16467,0.044866,0.073048,-0.1008,-0.030084,-0.014811,0.062512,0.02902,0.041184,0.096927,0.04063,0.24175,-0.026555,-0.0679,0.018492,-0.2076,-0.31288,0.063108,0.023215,0.064822,0.12885,0.29914
13,0.85337,0.77346,0.77787,0.8178,0.79022,0.78646,0.84556,0.83522,0.88604,0.79605,0.85154,0.82122,0.84411,1,0.83099,0.75256,0.80603,0.86264,0.84989,0.82142,0.81452,0.8272,0.80206,0.78399,0.87493,0.78345,0.83902,0.80991,0.82042,0.82356,0.77361,0.87363,0.74748,0.79901,0.72389,0.77777,0.6425,0.75111,0.71025,0.7844,0.81614,0.71483,0.68274,0.69987,0.80461,0.7008,0.61875,0.72234,0.6106,0.60425,0.52244,0.74516,0.52643,0.53277,0.54023,0.39505,0.53078,0.45956,0.52712,0.45871,0.25361,0.52857,0.44552,0.4733,0.53151,0.48005,0.32732,0.25624,0.17619,0.50022,0.36184,0.11809,0.3808,0.10832,0.30278,0.36612,0.35477,0.42431,0.34939,0.12822,0.21233,0.036067,0.11722,0.053261,0.32186,0.078588,0.17161,0.24582,0.29607,0.34064,0.10701,0.015295,0.21275,0.0037188,0.044479,0.12256,0.20335,-0.0061175,0.093516,0.24506,-0.11015,0.095067,0.16391,0.20528,0.34377,0.14991,-0.0052429,0.15522,0.21648,0.17185,-0.014944,0.16848,-0.082357,-0.035286,0.1046,0.39874,0.037304,0.10704,0.089104,-0.086849,0.051447,0.052636,0.058871,0.33404,0.17603,0.014761,0.20179,-0.017206,-0.32097,0.18069,0.0063307,-0.17989,-0.13256,-0.074893,-0.132,-0.11678,-0.029,0.0367,0.1897,0.11771,0.089174,0.3977,-0.1903,0.19579,0.24372,0.059729,-0.013536,0.033879,0.16651,-0.22003,-0.030045,-0.00028866,0.011587,-0.11536,-0.031545,-0.17507,0.1288,-0.28951,-0.11389,-0.050977,0.0060176,-0.059171,-0.045347,0.036621,0.16784,-0.12998,0.04492,0.12319,0.1558,0.26757,-0.14648,0.023919,0.026642,-0.28769,-0.38343,-0.025717,-0.014942,0.094494,0.18033,0.3849
14,0.84289,0.78432,0.76998,0.80968,0.80814,0.79441,0.84542,0.82379,0.85467,0.82143,0.84217,0.824,0.80229,0.83099,1,0.81775,0.86988,0.83903,0.80291,0.80412,0.73616,0.79354,0.79841,0.77942,0.8327,0.82646,0.72118,0.80021,0.83533,0.72711,0.81168,0.76802,0.73747,0.8985,0.70892,0.80778,0.75623,0.76663,0.73373,0.72972,0.83539,0.75326,0.68286,0.72352,0.80326,0.75314,0.59648,0.65457,0.63144,0.62468,0.64969,0.61449,0.53934,0.46279,0.64055,0.29571,0.54731,0.58415,0.48278,0.39562,0.13974,0.60239,0.53178,0.55564,0.59982,0.48879,0.28275,0.17314,0.046761,0.5609,0.37041,0.17128,0.5501,0.05739,0.16645,0.21236,0.25368,0.39108,0.39596,0.032693,0.15588,0.31003,0.13848,0.25528,0.3802,0.23597,0.11434,0.34573,0.12558,0.38156,0.078581,-0.20159,0.10432,-0.046318,0.18873,0.11882,0.16469,0.021057,0.08771,0.26539,-0.13458,0.056101,0.19585,0.096077,0.3022,0.13864,-0.14533,0.14904,0.17206,0.097561,-0.13968,0.10547,-0.014306,-0.057297,-0.038664,0.24395,0.16754,0.048495,0.091728,-0.061522,0.020906,-0.045708,0.19692,0.17448,-0.042611,0.07744,0.16731,-0.05999,-0.19858,0.1303,0.026896,-0.21566,-0.19532,0.044204,-0.090244,0.0044631,-0.14639,0.056843,0.024994,0.16453,0.10956,0.12234,-0.2616,0.090854,0.30493,-0.044702,0.14441,0.077889,0.063993,-0.11745,0.044275,-0.038539,-0.032278,-0.05073,-0.0032517,-0.24987,0.21479,-0.19563,-0.14615,-0.021122,-0.15768,0.080585,-0.11792,0.18306,0.22967,-0.030014,0.13025,0.06743,0.16375,0.27194,-0.0089847,-0.10121,-0.083703,-0.29996,-0.33554,-0.049704,0.1875,0.077376,0.1295,0.38127
15,0.82938,0.78839,0.76046,0.80004,0.77468,0.8641,0.86707,0.78294,0.81856,0.72445,0.81711,0.8569,0.81167,0.75256,0.81775,1,0.80044,0.75144,0.74886,0.69632,0.78184,0.7526,0.71876,0.78591,0.79709,0.85356,0.74134,0.79775,0.86223,0.75695,0.78313,0.72326,0.70792,0.82292,0.74078,0.76316,0.66774,0.80205,0.74562,0.71506,0.85945,0.75173,0.72261,0.69888,0.7319,0.70356,0.52628,0.67874,0.65325,0.58858,0.61328,0.60177,0.56655,0.55557,0.67178,0.32363,0.55775,0.50988,0.55578,0.45653,0.18456,0.63464,0.49598,0.5596,0.58295,0.49209,0.34712,0.17239,0.06566,0.44464,0.44048,0.11317,0.54799,-0.021265,0.15164,0.41681,0.23045,0.3423,0.39105,0.093686,0.26301,0.31929,0.14986,0.20809,0.38242,0.26486,0.10928,0.3624,0.30519,0.23212,0.16047,-0.10478,0.19348,0.081525,0.11197,0.068773,0.18303,-0.0078372,0.14591,0.19374,-0.046297,0.13137,0.27647,0.15018,0.33018,0.30974,-0.056971,0.19504,0.24077,0.031469,-0.024767,0.18685,-0.05628,-0.16636,0.095931,0.1563,0.053392,-0.11683,0.14602,-0.075348,0.1722,-0.039651,0.099886,0.28002,0.185,-0.014254,0.043198,-0.057092,-0.109,0.056589,-0.072099,-0.14122,-0.10971,-0.0425,-0.051729,0.058532,-0.085396,0.059309,-0.04984,0.26031,0.073381,0.22041,-0.38894,0.17863,0.2712,0.038999,0.27085,-0.10047,0.049284,-0.2546,0.030848,-0.035207,-0.14398,-0.097516,0.046508,-0.24349,0.21882,-0.097323,-0.17267,-0.096261,-0.041648,0.085509,0.067141,0.015387,0.17787,-0.13317,-0.040871,0.033637,0.064123,0.22626,0.024366,-0.0045978,0.11923,-0.37826,-0.47412,0.10085,0.16936,0.08291,0.020134,0.27567
16,0.84222,0.85672,0.768,0.79734,0.82356,0.80947,0.86887,0.82187,0.86136,0.81108,0.82989,0.8616,0.81808,0.80603,0.86988,0.80044,1,0.86911,0.86053,0.80463,0.74597,0.81305,0.7967,0.75116,0.79969,0.83879,0.7229,0.81081,0.90477,0.73927,0.80919,0.77341,0.82675,0.87113,0.70566,0.82324,0.7635,0.81321,0.7525,0.7335,0.83153,0.78756,0.73067,0.71335,0.79594,0.67871,0.59548,0.66716,0.59766,0.61049,0.60557,0.70169,0.56959,0.4638,0.75591,0.41392,0.47543,0.52964,0.46342,0.32508,0.31843,0.63914,0.55331,0.53258,0.6062,0.58667,0.26597,0.36569,0.12274,0.55536,0.48107,0.14527,0.43888,0.13878,0.20843,0.20184,0.1954,0.24541,0.36846,0.10491,0.14529,0.25179,0.081437,0.16657,0.5524,0.21395,0.15032,0.26706,0.21261,0.31586,0.053781,-0.11462,0.075375,-5.2884e-06,0.13044,0.17188,0.16813,0.17027,0.053168,0.27998,-0.2313,0.039583,0.222,0.19283,0.25997,0.23866,-0.13582,0.065722,0.14471,-0.0037661,0.017647,0.14443,-0.12997,-0.11687,-0.015205,0.12071,0.036177,-0.12161,0.14441,-0.0018278,0.071415,-0.058433,0.03796,0.20533,0.05594,0.099066,0.07725,-0.031027,-0.17755,0.18629,-0.079231,-0.22961,-0.19007,-0.042119,-0.15957,0.10546,-0.013206,0.081063,0.078735,0.10059,0.080371,0.27362,-0.30478,0.0047317,0.20384,-0.0078767,0.064126,0.072453,0.054604,-0.068097,-0.031582,-0.065533,0.052836,-0.010722,-0.10215,-0.27318,0.1046,-0.2424,-0.065454,0.047768,-0.18798,0.011909,-0.091717,0.032776,0.018247,0.053631,0.016799,0.17323,0.0713,0.25454,-0.088474,0.019483,-0.050313,-0.25171,-0.27946,0.072557,0.0035286,0.17457,0.25376,0.42438
17,0.8756,0.82491,0.80249,0.849,0.82264,0.83897,0.83293,0.80972,0.8583,0.85816,0.86504,0.83172,0.84634,0.86264,0.83903,0.75144,0.86911,1,0.91724,0.8567,0.74452,0.86555,0.81832,0.82622,0.83432,0.8111,0.74365,0.822,0.84391,0.77094,0.76144,0.79124,0.83603,0.84808,0.69823,0.79296,0.73647,0.79266,0.72299,0.73683,0.78852,0.72868,0.75644,0.72926,0.7852,0.66653,0.55593,0.73524,0.63811,0.58506,0.62644,0.73436,0.52775,0.59036,0.74292,0.39082,0.53886,0.5802,0.54902,0.36413,0.32335,0.52563,0.48366,0.44244,0.52784,0.47022,0.32356,0.37785,0.086571,0.5814,0.36864,0.14915,0.3504,0.14831,0.29648,0.11192,0.27601,0.39031,0.28934,0.1916,0.18963,0.12226,0.1561,0.045664,0.3166,0.21853,0.19452,0.26682,0.22544,0.45775,0.065009,0.0061455,0.11985,-0.0537,0.13385,0.16486,0.20228,0.11321,0.088384,0.15739,-0.12179,0.051226,0.20106,0.060853,0.30566,0.18249,-0.10794,0.15247,0.17157,0.15786,0.12923,0.040526,-0.1464,-0.27281,0.029996,0.312,0.023176,0.08721,0.14387,-0.11422,-0.0063254,0.084558,0.11575,0.29284,-0.024622,0.15698,0.12054,-0.031321,-0.24752,0.1685,0.076887,-0.16927,-0.1503,-0.04447,-0.19227,-0.11727,-0.099467,0.042915,0.14401,0.022623,0.083227,0.35914,-0.23159,0.060658,0.23172,0.062464,0.033271,0.024201,0.11107,-0.096758,-0.040211,-0.02017,-0.041306,-0.032354,-0.065116,-0.24878,0.095774,-0.30003,-0.22808,0.010892,-0.057153,0.072594,-0.043386,0.046655,0.08856,-0.011137,0.047708,0.088398,0.082324,0.25831,-0.053436,-0.15342,-0.015433,-0.33753,-0.32176,0.097497,-0.017479,0.12894,0.09893,0.35585
18,0.85225,0.84515,0.79662,0.81768,0.83408,0.83705,0.86662,0.85717,0.87961,0.82288,0.8585,0.84013,0.8633,0.84989,0.80291,0.74886,0.86053,0.91724,1,0.88783,0.76,0.87527,0.79874,0.76388,0.82563,0.83913,0.76706,0.82535,0.83388,0.81201,0.80914,0.83538,0.8667,0.85952,0.74114,0.77592,0.79512,0.81724,0.69906,0.77151,0.79333,0.74556,0.71138,0.71035,0.73056,0.66877,0.66114,0.76745,0.5822,0.61056,0.63001,0.71779,0.54702,0.51022,0.73183,0.40575,0.56536,0.56638,0.5383,0.38451,0.28831,0.52336,0.46659,0.44723,0.60298,0.51998,0.30953,0.44095,0.066659,0.48535,0.44773,0.12346,0.34459,-0.014482,0.2627,0.21294,0.29003,0.33341,0.35388,0.028859,0.2481,0.089945,0.0094314,0.11095,0.37323,0.27088,0.17264,0.32174,0.21833,0.43854,0.042587,-0.079211,0.14949,0.033207,0.12753,0.1782,0.15702,0.15074,0.052926,0.16708,-0.1532,0.10547,0.29597,0.21501,0.36868,0.17286,-0.11909,0.19262,0.14185,0.10042,0.066892,0.14493,-0.21309,-0.26811,0.041961,0.31593,0.052574,-0.023384,0.24265,-0.089704,0.031575,0.013641,0.091188,0.25222,-0.0088475,0.045132,0.074,-0.097509,-0.24901,0.10504,-0.029455,-0.19046,-0.16253,-0.12831,-0.12454,-0.17808,-0.0381,0.06603,0.16097,0.082628,0.12289,0.3809,-0.23939,0.078744,0.29006,0.20185,0.096848,-0.052147,0.12462,-0.066913,-0.072136,0.021963,0.037166,-0.058166,-0.057098,-0.22587,0.025731,-0.26606,-0.11501,0.051063,-0.11667,-0.0075625,-0.027451,0.055794,0.032948,-0.088529,0.019529,0.075992,0.072085,0.16686,-0.070533,-0.097012,0.025664,-0.23314,-0.35907,0.026569,-0.052451,0.16488,0.13193,0.34921
19,0.81621,0.74692,0.79799,0.77784,0.80272,0.84061,0.81523,0.80984,0.81393,0.81124,0.85925,0.82205,0.79685,0.82142,0.80412,0.69632,0.80463,0.8567,0.88783,1,0.62829,0.81519,0.79313,0.72649,0.84474,0.79517,0.74151,0.78082,0.78178,0.74732,0.81479,0.81703,0.81996,0.82322,0.8319,0.7244,0.81309,0.78652,0.68144,0.73024,0.72781,0.68454,0.71114,0.70322,0.71019,0.63432,0.64008,0.71191,0.52361,0.60752,0.65021,0.71748,0.5696,0.44006,0.6675,0.46119,0.49292,0.50946,0.55596,0.41388,0.31226,0.53905,0.5414,0.37596,0.58624,0.5285,0.44467,0.35171,-0.016598,0.63042,0.38169,0.2168,0.38527,0.090087,0.24033,0.27392,0.28007,0.34773,0.38952,0.090512,0.21629,0.16336,-0.00052127,0.17404,0.29799,0.22442,0.23528,0.22399,0.21988,0.43161,0.049694,-0.035503,0.11353,-0.019916,0.13327,0.20693,0.1176,0.12136,0.071214,0.22538,-0.23261,0.11887,0.25595,0.12481,0.29254,-0.031184,-0.1656,0.18304,0.035126,0.10137,0.08671,0.098359,-0.15211,-0.19509,0.11917,0.27311,0.11083,0.029174,0.17344,0.0098612,0.0019446,0.029045,0.042595,0.29332,-0.015316,-0.010775,0.10937,-0.10472,-0.11846,0.082638,-0.07977,-0.16561,-0.20101,-0.13908,-0.15321,-0.07214,-0.16326,0.14302,0.13535,0.10518,0.11606,0.28558,-0.24421,0.14194,0.2012,0.11825,0.083793,0.030673,0.11271,-0.18988,-0.0059882,-0.0186,0.10388,0.013131,-0.10299,-0.21682,0.095761,-0.3051,-0.0090511,-0.054746,-0.12937,0.084878,0.10789,0.23089,0.13181,-0.11913,0.050686,0.064018,0.23887,0.062634,0.0093803,-0.071166,-0.061137,-0.26527,-0.29418,-0.02957,0.020061,0.22465,0.1531,0.2584
20,0.75647,0.77169,0.70159,0.75731,0.7383,0.76103,0.79159,0.82076,0.79424,0.7456,0.75581,0.74161,0.76672,0.81452,0.73616,0.78184,0.74597,0.74452,0.76,0.62829,1,0.68224,0.73523,0.80339,0.76354,0.73847,0.77186,0.68128,0.79551,0.82891,0.71292,0.80832,0.70495,0.73021,0.66751,0.74594,0.59181,0.72552,0.72351,0.82121,0.80693,0.76659,0.63458,0.71437,0.73324,0.51885,0.66719,0.68186,0.65446,0.58901,0.47974,0.70266,0.48208,0.47812,0.58737,0.18584,0.502,0.51995,0.60173,0.35647,0.22247,0.6186,0.42382,0.51721,0.4593,0.42344,0.25645,0.10174,0.058765,0.45234,0.42019,0.10931,0.3347,-0.13012,0.12315,0.39497,0.30558,0.30718,0.2753,0.079807,0.23744,0.13772,0.033543,0.062236,0.28798,0.18287,0.13643,0.4412,0.3289,0.3333,0.13346,-0.032721,0.19332,0.093518,0.049986,0.13469,0.27287,-0.084881,0.10412,0.21088,-0.015487,0.00055539,0.13869,0.22543,0.25277,0.31661,-0.040258,0.2118,0.2726,0.24047,-0.085132,0.094359,-0.30792,-0.026251,-0.020996,0.30803,-0.010337,-0.042799,0.12845,0.0030108,0.20229,0.13618,0.20978,0.23258,0.022941,-0.091496,0.17235,-0.14279,-0.16798,0.15048,-0.0195,-0.12721,-0.24854,-0.034158,-0.19786,-0.032989,0.1081,0.00084989,0.15127,0.18575,0.12963,0.40959,-0.30604,0.22144,0.20746,0.18944,0.16803,-0.10499,0.12832,-0.1951,0.0043713,-0.0060054,0.038458,-0.1754,0.047989,-0.062883,0.16393,-0.19512,-0.062141,-0.046344,-0.024632,-0.11964,-0.16077,-0.091745,0.0019065,-0.16433,-0.12309,0.13419,0.05395,0.32038,-0.013811,0.064184,0.07097,-0.18667,-0.30111,0.059447,0.018278,0.034654,0.039262,0.35911
21,0.82395,0.78651,0.7768,0.80118,0.85013,0.78724,0.84054,0.82997,0.81741,0.78547,0.77091,0.81667,0.80729,0.8272,0.79354,0.7526,0.81305,0.86555,0.87527,0.81519,0.68224,1,0.81776,0.73832,0.85169,0.80412,0.68464,0.81372,0.86755,0.75729,0.75026,0.76837,0.77687,0.84748,0.61848,0.77966,0.71984,0.76324,0.65563,0.72354,0.72725,0.68285,0.71323,0.68087,0.76768,0.67649,0.61386,0.67912,0.5826,0.65613,0.59373,0.64755,0.51212,0.53455,0.61225,0.42808,0.57838,0.56462,0.61715,0.37058,0.36765,0.54196,0.36055,0.4571,0.5511,0.50402,0.37902,0.45268,0.15352,0.55932,0.32837,0.11413,0.39897,0.078651,0.19646,0.15167,0.3627,0.40057,0.32751,-0.031679,0.1338,0.076638,0.074088,0.12707,0.34745,0.21536,0.14595,0.27621,0.29163,0.39311,-0.029793,-0.12035,0.23152,0.0019685,-0.0070266,0.20782,0.059026,0.20254,0.083682,0.20566,-0.091692,0.13828,0.19465,0.19442,0.23722,0.096696,-0.11011,0.17422,0.14027,0.034078,0.10121,0.20474,-0.18548,-0.23001,0.078847,0.26978,0.013148,-0.021672,0.12098,-0.046883,0.015096,0.012935,0.022564,0.20682,0.1116,0.06005,0.068349,-0.043334,-0.26348,0.10933,0.066001,-0.14729,-0.080645,-0.13045,-0.11172,-0.14123,-0.067969,0.031408,0.099957,0.026948,0.021603,0.21921,-0.13751,-0.010457,0.11363,0.012449,0.13282,0.02666,0.081524,-0.075931,-0.14754,0.0076674,-0.05109,0.024812,-0.020513,-0.22155,-0.042536,-0.34379,-0.18918,0.023639,-0.084645,-0.082124,-0.10338,0.12181,0.072424,-0.084713,0.010038,0.21758,0.12093,0.1512,-0.13161,-0.17338,-0.08218,-0.31559,-0.25811,0.097343,-0.0033314,0.13879,0.21909,0.35629
22,0.85524,0.7853,0.76962,0.78366,0.84024,0.81108,0.8452,0.78174,0.81271,0.82773,0.78787,0.77567,0.81069,0.80206,0.79841,0.71876,0.7967,0.81832,0.79874,0.79313,0.73523,0.81776,1,0.7242,0.80744,0.78907,0.80564,0.84306,0.81134,0.79376,0.8457,0.79794,0.8163,0.83048,0.69996,0.82524,0.77992,0.78663,0.72727,0.80847,0.78991,0.72017,0.75913,0.7879,0.7285,0.66948,0.66726,0.67933,0.59611,0.67067,0.6144,0.76555,0.63925,0.58509,0.69701,0.4968,0.6031,0.51949,0.63435,0.39833,0.25014,0.55253,0.40159,0.42524,0.61763,0.44835,0.39005,0.27888,0.23455,0.52023,0.42621,0.11678,0.31609,-0.069626,0.17597,0.21099,0.37923,0.37102,0.27169,0.086607,0.2893,0.22163,0.0087699,0.25033,0.39629,0.20622,0.37146,0.23895,0.24795,0.39501,0.091139,-0.21109,0.20882,0.0034413,0.094181,0.064134,0.22257,0.017564,0.026802,0.20256,-0.060273,0.083917,0.23659,0.22999,0.26218,0.12643,-0.18279,0.060621,-0.054934,0.11603,0.061399,0.036848,-0.11988,-0.12655,-0.040121,0.25124,0.21155,0.088688,0.0026362,-0.013959,0.042785,0.13374,0.079003,0.17418,0.046591,0.091845,0.069057,-0.007598,-0.25627,0.099939,-0.031019,-0.17504,-0.19779,-0.11635,-0.13509,-0.058613,0.029771,-0.10438,0.21062,0.12481,0.098266,0.35588,-0.29758,0.08443,0.062508,-0.067521,0.13129,-0.019161,0.10356,-0.18121,-0.028284,-0.034443,0.083531,0.045944,-0.046627,-0.14932,0.033444,-0.28247,-0.24012,0.051893,-0.096328,-0.031605,-0.12097,0.10411,0.05185,-0.13496,0.041014,0.1055,0.11342,0.16324,-0.15253,-0.09124,-0.11268,-0.30313,-0.20632,0.01888,0.037044,0.16497,0.20743,0.35722
23,0.77212,0.79322,0.75757,0.77691,0.7129,0.76368,0.78347,0.82508,0.78363,0.80605,0.79055,0.80087,0.77956,0.78399,0.77942,0.78591,0.75116,0.82622,0.76388,0.72649,0.80339,0.73832,0.7242,1,0.81984,0.74474,0.76891,0.69597,0.79757,0.80191,0.70991,0.77824,0.72821,0.76372,0.6902,0.76911,0.62808,0.83986,0.63156,0.75313,0.78858,0.8045,0.71965,0.81372,0.71938,0.59935,0.48347,0.65949,0.66098,0.56582,0.56551,0.73812,0.45603,0.50592,0.5311,0.23165,0.56868,0.4422,0.52879,0.30952,0.33475,0.69889,0.57196,0.43166,0.50579,0.36237,0.28462,0.12948,0.061725,0.58817,0.41205,0.21773,0.42645,0.029605,0.246,0.27315,0.26172,0.45862,0.23625,0.12217,0.24737,0.15214,0.18209,0.074821,0.23099,0.24693,0.1313,0.3299,0.36016,0.46748,0.16932,-0.078353,0.1546,0.012995,0.14649,0.17498,0.31631,-0.13087,0.15308,0.25317,-0.038343,0.088042,0.11849,0.15805,0.21612,0.20197,-0.032293,0.18514,0.21987,0.13981,-0.015208,0.088424,-0.11,-0.058917,-0.11953,0.21194,-0.076769,0.075509,0.11049,-0.082838,0.065016,0.1395,0.070422,0.17182,-0.03878,-0.030251,0.18008,-0.126,-0.12494,0.096086,0.013549,-0.26599,-0.076575,-0.022429,-0.15587,-0.070436,-0.084752,0.07345,0.073338,0.15582,0.052967,0.26712,-0.25996,0.15043,0.20851,-0.016415,0.096713,-0.13204,0.095984,-0.24012,-0.13059,0.031946,-0.10171,-0.12029,0.073534,-0.16329,0.21144,-0.23789,-0.23614,-0.075399,-0.11761,-0.034861,-0.065713,0.090676,0.14,-0.13544,-0.066964,0.1483,0.077028,0.28516,0.16616,0.011171,-0.044973,-0.23407,-0.26229,0.07767,0.028293,-0.021665,0.048072,0.19171
