,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162
10,0.84841,0.86952,0.84347,0.7958,0.82185,0.86192,0.86079,0.8365,0.82993,0.81966,1,0.77967,0.87154,0.85205,0.8415,0.81912,0.80612,0.85335,0.78853,0.80798,0.79538,0.74221,0.71086,0.83236,0.79074,0.81911,0.80656,0.85899,0.79534,0.77063,0.7839,0.77382,0.78401,0.77228,0.78906,0.80739,0.75294,0.72205,0.72485,0.6752,0.66607,0.66297,0.68688,0.68238,0.60155,0.67551,0.58864,0.67088,0.58575,0.54602,0.40145,0.54762,0.40371,0.61279,0.4034,0.34741,0.45271,0.39675,0.50964,0.374,0.26612,0.33728,0.34467,0.29941,0.40178,0.35914,0.33512,0.24633,-0.16527,0.32663,0.23006,0.26557,0.32736,0.15516,0.26739,0.29782,0.17299,0.30157,0.16062,0.24605,-0.10759,0.14896,0.28234,0.20801,-0.09508,0.10874,-0.10705,0.28011,0.081557,0.08139,0.0035669,0.33236,0.27874,0.11724,0.19252,0.0034274,0.17589,0.27455,-0.18994,0.10688,0.19742,0.097439,0.072595,-0.10115,0.25535,-0.17605,0.1319,0.28961,0.16637,0.30125,0.33263,0.05819,0.097043,0.1266,0.35205,0.081126,0.12081,0.30019,-0.010637,0.032489,0.022052,0.016127,0.1628,-0.20052,0.056657,0.063021,0.099829,0.098673,0.049978,-0.045629,-0.17043,-0.29067,-0.1171,0.063271,-0.16062,0.0091434,0.067798,0.33322,0.17705,-0.1234,-0.089862,0.34126,-0.12641,-0.10844,0.13829,-0.15301,0.0080008,0.027577,-0.37372,0.24795,-0.079846,0.068791,0.12291,0.16462,-0.19431,0.17804,0.14846,0.12955,-0.049714,0.14441,-0.40701,0.34275,0.17377
11,0.79588,0.85694,0.82435,0.76765,0.83687,0.79373,0.83546,0.76181,0.74925,0.7915,0.77967,1,0.78685,0.81405,0.76,0.78522,0.72151,0.82221,0.77098,0.84512,0.7285,0.65736,0.75309,0.75293,0.84023,0.77151,0.78701,0.78608,0.71609,0.80571,0.6965,0.74857,0.76807,0.76178,0.7393,0.68325,0.72736,0.72131,0.72399,0.6003,0.68748,0.62195,0.56862,0.77662,0.56519,0.61965,0.65662,0.65292,0.68028,0.60192,0.45453,0.39657,0.56209,0.64292,0.27535,0.22803,0.50199,0.37848,0.46885,0.26008,0.40711,0.22123,0.34166,0.18973,0.38178,0.40039,0.31202,0.052311,-0.052969,0.31829,0.24524,0.35846,0.39279,0.27152,0.17655,0.15101,0.15054,0.34053,0.11418,0.21826,-0.10208,0.019034,0.26927,0.41553,-0.0034513,0.061327,0.1443,0.23932,0.03327,0.080406,0.036312,0.23438,0.077466,0.11737,0.424,0.0023314,0.29116,0.26119,-0.28177,0.054019,0.20924,0.032105,0.056548,-0.066633,0.10878,-0.18669,-0.026227,0.19732,0.066153,0.25644,0.3587,-0.02333,0.15494,0.13864,0.26607,-0.17667,0.14204,0.13734,0.021765,-0.088249,-0.10749,0.11822,0.17045,-0.40253,0.10114,0.1439,0.088572,0.045106,0.036226,-0.072562,-0.071042,-0.28966,-0.16148,0.033845,-0.069385,0.066282,-0.043532,0.29615,0.10707,-0.15932,-0.11235,0.42478,-0.090575,-0.085046,0.086048,-0.15055,-0.001518,-0.058083,-0.28636,0.24411,0.056152,-0.059119,0.20058,0.25612,-0.21635,0.18697,0.1398,0.013953,0.073353,0.15441,-0.32482,0.21269,0.078652
12,0.85709,0.87544,0.8038,0.76937,0.82841,0.85854,0.84525,0.80391,0.85705,0.81932,0.87154,0.78685,1,0.85463,0.83005,0.83152,0.78885,0.83767,0.75563,0.79328,0.82622,0.77264,0.75855,0.83974,0.80801,0.82152,0.81671,0.80647,0.79831,0.78913,0.78129,0.73921,0.82647,0.79374,0.72746,0.79843,0.74184,0.66817,0.76589,0.672,0.65171,0.67625,0.64064,0.62302,0.54138,0.63269,0.5284,0.5957,0.67674,0.60059,0.43412,0.47451,0.44009,0.66823,0.2796,0.25562,0.4902,0.36058,0.48478,0.30941,0.35086,0.30855,0.40517,0.2703,0.39503,0.35844,0.31613,0.14969,-0.16473,0.24217,0.31073,0.29782,0.38689,0.33223,0.15075,0.21973,0.26618,0.23916,0.20923,0.24268,-0.0302,0.048461,0.44034,0.32672,-0.12429,0.10628,-0.027349,0.24426,0.091177,-0.025148,-0.050363,0.40683,0.19477,0.26444,0.23019,0.029255,0.27221,0.23779,-0.14707,0.073561,0.17889,0.03683,0.025279,-0.071825,0.25613,-0.1284,0.078938,0.32256,0.23344,0.43396,0.21992,0.023312,0.14055,0.021499,0.2424,-0.0087403,0.097517,0.20794,0.090104,-0.022862,0.035814,-0.069117,0.19192,-0.34305,0.080053,0.094317,0.13861,-0.01421,0.1079,-0.031178,-0.22937,-0.1827,-0.13789,0.06429,-0.071047,0.012272,0.16872,0.37798,0.16297,-0.10437,-0.12979,0.31945,-0.14509,-0.083907,-0.018069,-0.19167,0.077182,-0.02955,-0.24617,0.32511,-0.037747,0.077507,0.099674,0.078586,-0.16355,0.12613,0.16677,0.031289,-0.055291,0.11147,-0.32232,0.25514,0.14027
13,0.87441,0.88921,0.85579,0.78694,0.80439,0.86267,0.84794,0.82787,0.80026,0.78595,0.85205,0.81405,0.85463,1,0.86107,0.84226,0.80302,0.84557,0.81113,0.80382,0.72558,0.68366,0.7553,0.82101,0.81564,0.84526,0.78777,0.88005,0.77948,0.81142,0.83961,0.79371,0.86512,0.79908,0.70252,0.79929,0.74457,0.76902,0.81018,0.62352,0.74984,0.66819,0.61026,0.70236,0.60688,0.61371,0.6434,0.67958,0.60601,0.50451,0.51684,0.42639,0.52566,0.71697,0.47409,0.27379,0.474,0.27687,0.47275,0.3328,0.39598,0.2172,0.33512,0.17487,0.43931,0.3961,0.42968,0.20793,-0.12825,0.32998,0.21498,0.3389,0.35441,0.23792,0.24276,0.10538,0.19355,0.3414,0.17549,0.21258,-0.069005,0.11329,0.33024,0.22234,0.12874,0.11365,-0.035296,0.42279,0.12605,0.094305,-0.076034,0.4695,0.15933,0.2544,0.24269,0.0027413,0.19828,0.16715,-0.27674,0.099753,0.24091,-0.0065252,0.012904,-0.093381,0.11797,-0.2097,0.0015056,0.3155,0.12957,0.25662,0.1645,0.13478,0.098749,0.10381,0.41575,-0.016992,0.23418,0.10566,0.026421,-0.13091,-0.049175,0.060245,0.13694,-0.413,0.019437,0.13663,0.17983,0.027956,0.099352,-0.031121,-0.08206,-0.28072,-0.12519,0.12309,0.04503,-0.10618,-0.033002,0.22852,0.1796,-0.06407,-0.04674,0.30314,-0.18109,-0.13074,0.024387,-0.19534,0.07674,0.14042,-0.37329,0.30683,0.020437,0.11105,0.20772,0.10626,-0.1673,0.093325,0.12652,0.14225,-0.033701,0.11853,-0.3834,0.22217,0.14608
14,0.80806,0.83361,0.84693,0.74195,0.76542,0.83338,0.82507,0.77716,0.8098,0.83688,0.8415,0.76,0.83005,0.86107,1,0.7593,0.74185,0.8422,0.78277,0.81928,0.72521,0.719,0.70316,0.80896,0.76859,0.7946,0.83122,0.87564,0.72987,0.80573,0.71728,0.8343,0.75031,0.82221,0.69911,0.77627,0.79628,0.69636,0.73572,0.69248,0.6804,0.58048,0.57225,0.69824,0.59585,0.65931,0.66488,0.59326,0.69013,0.52665,0.51542,0.43363,0.39282,0.58168,0.37078,0.2286,0.46229,0.27558,0.52295,0.35303,0.32991,0.29647,0.36199,0.2217,0.32243,0.44699,0.28544,0.2763,-0.21853,0.21652,0.19779,0.26437,0.32158,0.16842,0.17197,0.19548,0.37952,0.35976,0.23045,0.23854,-0.055639,0.16637,0.32185,0.28298,0.047631,0.071263,-0.039457,0.33386,0.17155,0.10707,-0.024069,0.3925,0.043555,0.24643,0.20396,0.04029,0.1314,0.26118,-0.21927,0.023481,0.21106,0.036838,0.085195,-0.10626,0.17244,-0.15324,0.11117,0.32933,0.080292,0.1793,0.19026,0.077571,-0.054114,-0.016408,0.33282,-0.06667,0.20024,0.22666,0.060754,-0.020271,-0.11601,-0.0013753,0.041393,-0.29542,0.18553,0.22608,0.21289,-0.028652,0.24869,-0.021365,-0.084921,-0.32688,-0.18069,0.091423,0.0031767,-0.14921,0.038839,0.20747,0.16211,-0.14342,-0.12633,0.39546,-0.015613,-0.19014,0.015831,-0.20374,0.10162,0.0075597,-0.40677,0.24921,0.013766,0.034322,0.10468,0.04115,-0.15143,0.086787,0.21275,0.083084,0.043514,0.035154,-0.46117,0.2273,0.16281
15,0.84589,0.86008,0.80364,0.81135,0.80274,0.85452,0.8849,0.84045,0.8305,0.86763,0.81912,0.78522,0.83152,0.84226,0.7593,1,0.77054,0.80701,0.82044,0.79341,0.73235,0.79745,0.8121,0.79376,0.77904,0.80166,0.75741,0.804,0.81665,0.84199,0.79895,0.77449,0.78431,0.7838,0.74301,0.78667,0.70582,0.71632,0.68581,0.56156,0.62937,0.69467,0.63368,0.59617,0.48662,0.70334,0.54706,0.68333,0.64501,0.53156,0.46329,0.49741,0.48037,0.62056,0.41104,0.40991,0.59393,0.40808,0.49571,0.32468,0.25976,0.26516,0.42748,0.28865,0.38184,0.35728,0.29465,0.2111,-0.10595,0.34582,0.27149,0.36717,0.30401,0.32797,0.23684,0.23138,0.16478,0.38701,0.22689,0.17792,0.025994,0.050378,0.26764,0.37584,-0.0091654,0.043095,-0.0086101,0.332,-0.052954,0.099022,0.035003,0.37395,0.22998,0.29244,0.31817,-0.10984,0.16161,0.17235,-0.20179,0.033624,0.20928,0.0049687,-0.038964,-0.079997,0.14858,-0.17935,0.10355,0.19499,0.15059,0.36492,0.26306,0.067275,0.19821,0.0087539,0.38595,0.039611,0.17571,0.21924,-0.041788,-0.13402,-0.028129,-0.089473,0.14987,-0.27268,0.032488,0.075836,0.070681,0.060687,0.05688,-0.034634,-0.085316,-0.21489,-0.0072069,0.15281,-0.02113,0.051207,0.095169,0.24227,0.21313,-0.10157,-0.23755,0.34917,-0.17596,-0.12143,0.10591,-0.16721,-0.011277,0.05867,-0.3592,0.22143,-0.0068124,0.047458,0.085196,0.31019,-0.17158,0.15387,0.11394,0.14193,-0.12971,0.070152,-0.33916,0.2591,0.050574
16,0.87222,0.86424,0.79897,0.71235,0.75263,0.83093,0.82111,0.80091,0.69128,0.81158,0.80612,0.72151,0.78885,0.80302,0.74185,0.77054,1,0.74768,0.79599,0.82772,0.7352,0.72943,0.77025,0.82812,0.75498,0.81591,0.71474,0.80794,0.7807,0.72804,0.74941,0.73132,0.76415,0.73033,0.68984,0.7257,0.62537,0.68219,0.62768,0.67221,0.6658,0.69106,0.63329,0.65531,0.55839,0.68024,0.5672,0.69258,0.59925,0.43839,0.40468,0.34975,0.44482,0.51257,0.30335,0.22742,0.52292,0.19691,0.37998,0.24954,0.13761,0.13601,0.31169,0.25494,0.31156,0.34811,0.26427,0.21561,-0.13958,0.30539,0.372,0.31623,0.34928,0.30485,0.1095,0.21703,0.33169,0.19458,0.31753,0.19098,0.055342,0.082979,0.25431,0.19585,0.065174,0.17826,-0.0908,0.3921,0.021028,0.23781,-0.031261,0.33075,0.25136,0.21853,0.22177,0.0032823,0.26262,0.21211,-0.21675,0.13462,0.089238,0.11474,-0.053682,-0.15404,0.3059,-0.10188,0.074352,0.28078,0.15387,0.3402,0.30876,0.041679,0.12911,-0.021967,0.31324,0.00016325,0.11498,0.013936,-0.092226,-0.094919,0.0075695,-0.14485,0.11509,-0.23423,0.20039,-0.026916,0.10107,-0.024168,-0.072355,-0.090184,-0.21186,-0.089861,-0.053614,-0.01408,-0.050039,0.021958,0.11422,0.16076,0.093241,0.023518,0.0075401,0.27702,-0.29649,-0.035981,0.083663,-0.093566,0.14006,-0.001506,-0.33437,0.33062,-0.10896,0.11719,0.1051,0.21423,-0.19859,0.2,0.21521,0.13858,-0.00057837,0.11882,-0.34867,0.1325,0.14194
17,0.82347,0.81784,0.82661,0.75088,0.77789,0.78747,0.83985,0.79561,0.80515,0.80467,0.85335,0.82221,0.83767,0.84557,0.8422,0.80701,0.74768,1,0.7765,0.84922,0.73176,0.76086,0.6412,0.79908,0.80117,0.79133,0.79601,0.82419,0.81901,0.81763,0.73616,0.78765,0.83016,0.84566,0.75331,0.78255,0.71716,0.61298,0.73224,0.63211,0.67152,0.61658,0.53444,0.65356,0.61544,0.61108,0.63492,0.68728,0.62185,0.62516,0.53022,0.41601,0.47071,0.68069,0.33097,0.27712,0.49808,0.26004,0.49416,0.26604,0.3804,0.16099,0.40205,0.24239,0.33626,0.42615,0.29373,0.17309,-0.13706,0.29266,0.16604,0.26154,0.42392,0.32568,0.15254,0.1941,0.31429,0.27408,0.31554,0.18354,-0.022522,0.048812,0.30497,0.34606,0.046919,0.12411,0.0026918,0.19507,0.058795,0.047207,0.027242,0.40921,0.23307,0.12643,0.26426,0.15279,0.19907,0.22569,-0.29006,0.050721,0.16941,0.052028,0.08876,-0.17054,0.24528,-0.20576,0.11737,0.23859,0.12421,0.2563,0.31426,0.082011,0.13078,0.081203,0.39418,-0.095768,0.086323,0.17041,0.037458,-0.066256,-0.026671,0.045646,0.087251,-0.47877,0.10887,0.13475,0.14546,0.091507,0.12807,0.012718,-0.17333,-0.22342,-0.20452,0.12774,-0.13868,0.051351,0.12099,0.26213,0.20454,-0.046411,-0.18255,0.35814,-0.11412,0.011424,0.12273,-0.29484,0.04528,-0.1066,-0.40143,0.2989,-0.003454,-0.0084764,0.054197,0.19219,-0.11102,-0.013541,0.20899,0.042431,0.078011,0.026787,-0.46805,0.14574,0.098246
18,0.8153,0.84401,0.82937,0.73106,0.77061,0.77794,0.82963,0.81044,0.78834,0.79443,0.78853,0.77098,0.75563,0.81113,0.78277,0.82044,0.79599,0.7765,1,0.77039,0.66988,0.73735,0.74051,0.74571,0.81275,0.75538,0.73982,0.79179,0.84277,0.76457,0.73113,0.8194,0.7019,0.76887,0.76793,0.75015,0.71592,0.71374,0.68113,0.59842,0.63806,0.63924,0.58312,0.65409,0.5024,0.60153,0.62646,0.62354,0.61616,0.53873,0.41183,0.51527,0.42328,0.60586,0.40212,0.39943,0.49472,0.2229,0.35811,0.30252,0.14279,0.1623,0.45896,0.30982,0.25062,0.41224,0.3115,0.22919,-0.15891,0.24508,0.20416,0.17683,0.31078,0.28633,0.10931,0.17855,0.18113,0.35759,0.1574,0.27725,0.022742,0.12781,0.26941,0.41029,0.19582,0.17708,0.037457,0.2467,0.028448,0.12377,0.11805,0.31458,0.3477,0.14881,0.24748,-0.041336,0.17865,0.14596,-0.11276,0.050403,0.16387,0.083185,-0.022123,-0.065508,0.16343,-0.21966,0.11879,0.24519,0.20748,0.19224,0.26532,0.051455,0.012541,-0.063592,0.41338,-0.19039,0.22001,0.19087,0.039927,-0.05272,-0.024939,-0.086406,0.090936,-0.36122,0.11885,-0.029289,0.082772,0.042245,0.0077015,-0.08036,-0.14614,-0.131,0.030057,0.11438,-0.033533,0.029199,0.10453,0.24946,0.14902,-0.093637,-0.082989,0.23387,-0.10521,0.010335,0.22295,-0.29439,0.12588,0.045549,-0.37698,0.1463,-0.038767,0.078459,0.12288,0.17535,-0.10038,0.15382,-0.01758,0.083633,0.028922,0.056763,-0.39333,0.25112,0.034687
19,0.83047,0.88283,0.82441,0.73391,0.77462,0.78459,0.84031,0.75696,0.75128,0.86969,0.80798,0.84512,0.79328,0.80382,0.81928,0.79341,0.82772,0.84922,0.77039,1,0.72745,0.73054,0.78866,0.7929,0.79575,0.76283,0.79346,0.81035,0.78643,0.78435,0.69218,0.80966,0.83657,0.76593,0.69987,0.72119,0.73731,0.6798,0.63806,0.64481,0.75166,0.59836,0.53181,0.66146,0.53988,0.68259,0.6932,0.72178,0.6967,0.54541,0.44214,0.43576,0.48383,0.61521,0.30842,0.18322,0.42558,0.2599,0.57017,0.31521,0.27222,0.17727,0.37685,0.2031,0.32411,0.41331,0.21775,0.14881,-0.11336,0.22861,0.25396,0.24719,0.39114,0.34368,0.023549,0.24552,0.3069,0.32607,0.22821,0.18265,0.04377,0.050374,0.20962,0.38091,0.089396,0.049824,0.035719,0.2469,0.019702,0.14355,-0.064582,0.26333,0.18267,0.14549,0.36406,0.0652,0.23171,0.35381,-0.29607,0.029494,0.18918,0.0038094,0.08033,-0.1373,0.29831,-0.20647,0.061294,0.21422,0.052328,0.29446,0.27872,-0.033155,0.056087,-0.063525,0.32319,0.035871,0.011524,0.12113,0.056435,-0.055367,-0.083006,-0.09939,0.064443,-0.39161,0.15096,0.074551,0.10663,-0.02723,0.043595,-0.0172,-0.19023,-0.19366,-0.085802,-0.0062213,-0.071163,0.040331,0.076775,0.23934,0.050067,0.012511,-0.074737,0.3097,-0.084017,-0.10124,0.14819,-0.19253,-0.016223,-0.081218,-0.27132,0.24074,0.13527,-0.013603,0.071579,0.26327,-0.21931,0.2186,0.16497,0.059706,0.16993,0.075355,-0.32519,0.17758,0.092543
20,0.76697,0.77748,0.83245,0.75053,0.81433,0.76031,0.77675,0.77032,0.78657,0.7711,0.79538,0.7285,0.82622,0.72558,0.72521,0.73235,0.7352,0.73176,0.66988,0.72745,1,0.74318,0.70158,0.79768,0.69503,0.80058,0.71479,0.79265,0.70383,0.70163,0.6285,0.61565,0.72742,0.74748,0.72348,0.72014,0.68976,0.76582,0.73063,0.60121,0.48104,0.68186,0.5811,0.64134,0.4542,0.69247,0.48251,0.53367,0.62734,0.45506,0.47947,0.4858,0.38909,0.60726,0.37096,0.26464,0.5009,0.43404,0.50044,0.49922,0.39253,0.23826,0.29062,0.17552,0.40194,0.20845,0.11927,0.26708,-0.043096,0.33057,0.31988,0.35998,0.21209,0.25148,0.2317,0.3176,0.23131,0.18934,0.26919,0.19981,0.062826,0.17905,0.28219,0.30109,-0.29812,0.1059,0.082049,0.19574,-0.019844,0.097372,-0.058637,0.25252,0.12345,0.13587,0.24209,0.033898,0.33765,0.25817,-0.30557,0.0096388,0.13128,0.0013054,0.061438,-0.033054,0.34087,-0.12372,-0.044915,0.38394,0.084051,0.38658,0.20527,0.059197,0.25883,0.074177,0.18196,0.06244,0.25704,0.10098,0.17677,-0.07761,0.10428,-0.1162,0.16492,-0.1637,0.068027,0.055225,0.16885,0.14381,0.011705,-0.079129,-0.13815,-0.22588,-0.27844,0.0091987,0.11985,-0.060487,0.078853,0.31396,0.12883,-0.065409,0.025565,0.20179,-0.1441,-0.21012,0.0014119,-0.018743,-0.10765,-0.07276,-0.27114,0.27493,-0.049635,0.11417,0.11586,0.031289,-0.2096,0.04578,0.17383,0.055147,-0.0041207,0.17687,-0.19476,0.20974,0.068693
21,0.82283,0.74592,0.75997,0.63701,0.72439,0.70903,0.83415,0.75426,0.78385,0.81334,0.74221,0.65736,0.77264,0.68366,0.719,0.79745,0.72943,0.76086,0.73735,0.73054,0.74318,1,0.72932,0.76956,0.68367,0.73345,0.71683,0.72857,0.78867,0.71062,0.62465,0.68114,0.72127,0.71654,0.69039,0.73967,0.62855,0.61795,0.68463,0.59665,0.49614,0.58982,0.64805,0.47454,0.49479,0.69932,0.48258,0.60808,0.64898,0.4449,0.48966,0.53748,0.29108,0.61365,0.28439,0.32993,0.5113,0.33337,0.42897,0.36075,0.2845,0.22188,0.32388,0.23506,0.29251,0.325,0.25767,0.2794,0.01741,0.26967,0.23214,0.20197,0.2472,0.34817,0.14903,0.40921,0.35006,0.20573,0.24443,0.21255,0.018726,0.12564,0.23975,0.36022,-0.081632,0.08001,-0.089808,0.13725,-0.15896,0.15743,0.16636,0.33841,0.23221,0.26238,0.27879,0.063648,0.26547,0.26124,-0.21463,-0.0067356,0.057543,-0.1515,0.03324,0.092692,0.15131,-0.12484,0.15896,0.12007,0.31413,0.31732,0.25546,-0.098976,0.19096,-0.11089,0.19246,-0.012626,0.040635,0.26327,-0.049111,-0.0098368,0.17861,-0.062327,0.054639,-0.26762,0.22818,-0.023637,0.059495,0.11019,0.011106,0.16138,-0.25506,-0.064626,0.059627,0.13539,-0.074025,0.032339,0.10897,0.22656,0.23638,-0.023862,-0.1645,0.31136,-0.023374,-0.15623,-0.019508,-0.082876,-0.02799,-0.0022342,-0.18432,0.091977,-0.060987,0.15489,0.060022,0.25007,-0.25179,0.12996,0.10832,0.052441,-0.086692,-0.032182,-0.31036,0.12065,0.084825
22,0.81537,0.84613,0.71226,0.71046,0.70766,0.80735,0.7828,0.71599,0.68004,0.78134,0.71086,0.75309,0.75855,0.7553,0.70316,0.8121,0.77025,0.6412,0.74051,0.78866,0.70158,0.72932,1,0.72092,0.76407,0.69813,0.6899,0.74612,0.72136,0.6966,0.75865,0.73806,0.70626,0.70139,0.6015,0.64944,0.66723,0.68456,0.63635,0.57476,0.62511,0.6255,0.64245,0.63697,0.45274,0.60998,0.54351,0.63545,0.60539,0.45514,0.48433,0.42607,0.31721,0.49964,0.32421,0.31858,0.52009,0.25029,0.59928,0.35293,0.17739,0.19872,0.18159,0.026933,0.31561,0.34852,0.2321,0.042823,-0.0057243,0.31767,0.42258,0.29365,0.30099,0.34504,0.017447,0.29299,0.21289,0.42997,0.20925,0.15863,0.081904,0.086578,0.23607,0.38307,-0.075216,-0.036149,0.10627,0.33862,-0.045327,0.24393,-0.012718,0.17313,0.12623,0.1363,0.33584,-0.1155,0.1605,0.14296,-0.18213,0.20466,0.19483,-0.062544,0.026259,-0.15722,0.1619,-0.11091,0.096763,0.25959,0.17646,0.41507,0.21751,-0.2,0.17165,-0.1154,0.30539,-0.011484,0.075813,0.24132,-0.11832,-0.11609,0.0024312,-0.01884,0.10196,-0.18824,0.17396,0.018245,0.052935,-0.082538,-0.0068187,0.050908,-0.17819,-0.30399,0.12654,-0.055718,0.11259,0.092594,0.087133,0.2103,0.22021,-0.11604,-0.0083378,0.24678,-0.027887,-0.26881,-0.02227,-0.059317,-0.029171,0.053116,-0.20532,0.15412,-0.085542,0.16219,0.21895,0.28724,-0.2131,0.14709,0.071931,0.049015,-0.010482,0.12827,-0.30308,0.22162,0.12931
23,0.85102,0.847,0.80127,0.75758,0.79639,0.79764,0.82906,0.84399,0.8537,0.80351,0.83236,0.75293,0.83974,0.82101,0.80896,0.79376,0.82812,0.79908,0.74571,0.7929,0.79768,0.76956,0.72092,1,0.78444,0.83304,0.81355,0.83048,0.68328,0.77569,0.76476,0.73173,0.79533,0.74306,0.72572,0.76655,0.70113,0.6468,0.76461,0.61718,0.59006,0.67282,0.58258,0.70899,0.68174,0.68338,0.59369,0.64729,0.62495,0.45753,0.3931,0.44199,0.40675,0.61358,0.36292,0.15834,0.49361,0.33078,0.46896,0.35963,0.31344,0.25373,0.37853,0.24832,0.41967,0.33981,0.2843,0.29076,-0.18217,0.19919,0.16615,0.31944,0.25769,0.31115,0.14616,0.36826,0.28793,0.14586,0.19849,0.12503,0.025905,0.05179,0.34169,0.29536,-0.04065,0.19173,-0.060796,0.32295,0.11579,0.088048,-0.012095,0.31408,0.084575,0.20715,0.39924,0.049933,0.3093,0.29334,-0.18147,0.03478,0.13237,-0.053567,0.014825,-0.12849,0.23998,-0.12907,0.090486,0.22821,0.070871,0.32463,0.30273,0.05643,0.0628,0.009864,0.27417,0.0025978,0.056082,0.075307,0.090821,-0.098726,0.11466,-0.049782,0.11623,-0.26933,0.048559,0.13725,0.037246,0.14318,0.096417,-0.042585,-0.10103,-0.13549,-0.15631,0.048067,-0.044537,-0.10496,0.082965,0.22615,0.089706,-0.036664,-0.10064,0.38708,-0.11848,-0.16721,0.009071,-0.12378,0.061073,0.0053508,-0.33746,0.29616,-0.11953,0.062896,0.21391,0.2062,-0.22031,0.21001,0.20704,0.021251,-0.028146,-0.013383,-0.31038,0.13431,0.063107
24,0.80906,0.85653,0.79657,0.76858,0.78045,0.83346,0.81336,0.78254,0.78896,0.82093,0.79074,0.84023,0.80801,0.81564,0.76859,0.77904,0.75498,0.80117,0.81275,0.79575,0.69503,0.68367,0.76407,0.78444,1,0.77124,0.81207,0.83163,0.7841,0.77306,0.75826,0.82775,0.81794,0.75634,0.76452,0.65745,0.73576,0.65791,0.83059,0.63386,0.60726,0.66107,0.61238,0.6872,0.55916,0.59864,0.60875,0.68839,0.65035,0.58869,0.53291,0.48965,0.50255,0.57535,0.35404,0.16474,0.45942,0.26476,0.44983,0.19513,0.38099,0.28247,0.34404,0.18313,0.43077,0.20112,0.3565,0.17908,-0.11849,0.34038,0.27857,0.18614,0.38847,0.31344,0.070244,0.15311,0.22197,0.34859,0.12909,0.15617,-0.13019,0.22272,0.41224,0.43895,0.099854,0.2174,0.011733,0.3472,0.14047,0.1786,-0.017353,0.2644,0.28295,0.099639,0.21313,0.031032,0.1667,0.12534,-0.18116,0.14579,0.059397,0.037223,-0.10223,-0.13604,0.066506,-0.22071,0.057339,0.19264,0.18421,0.23073,0.2607,0.048637,0.15289,0.056173,0.25475,-0.16819,0.22237,0.13054,-0.020364,-0.026851,0.058398,0.04795,0.049888,-0.44394,0.076927,-0.058934,0.10605,0.051401,0.012297,-0.041704,-0.16254,-0.25368,-0.038743,0.080433,0.055854,0.17134,-0.0065956,0.22385,0.13959,-0.017284,-0.01409,0.4331,-0.088476,-0.12769,0.07613,-0.21787,0.063896,-0.047692,-0.34391,0.24011,-0.1451,0.027899,0.1838,0.24013,-0.22335,0.19364,0.20583,-0.02745,0.16565,0.18397,-0.34808,0.20689,0.069005
25,0.79743,0.8331,0.84603,0.71745,0.83584,0.82112,0.86937,0.79314,0.79651,0.77334,0.81911,0.77151,0.82152,0.84526,0.7946,0.80166,0.81591,0.79133,0.75538,0.76283,0.80058,0.73345,0.69813,0.83304,0.77124,1,0.82004,0.82485,0.74902,0.83863,0.78761,0.74118,0.73494,0.82981,0.68631,0.76505,0.68288,0.76964,0.82023,0.65769,0.56473,0.65594,0.57313,0.66529,0.64195,0.67144,0.59379,0.60442,0.63837,0.46133,0.53343,0.49234,0.38527,0.54651,0.39128,0.29042,0.61556,0.34237,0.39385,0.31951,0.37987,0.16762,0.31409,0.33177,0.21914,0.29944,0.35461,0.17279,-0.16039,0.34137,0.15242,0.36521,0.37037,0.25602,0.20668,0.29555,0.2898,0.28075,0.23886,0.088585,0.13338,0.04384,0.31798,0.13661,-0.07314,0.10094,-0.060787,0.36291,0.037958,0.19947,0.051618,0.39049,0.13166,0.30244,0.21218,-0.066927,0.21368,0.1674,-0.22733,0.052241,0.24248,0.031359,0.020478,-0.12141,0.19263,-0.26332,-0.0060311,0.3694,0.14212,0.34148,0.17476,0.11552,0.19499,0.025457,0.33287,-0.0034421,0.2279,0.016938,-0.047658,-0.16963,0.059584,-0.08577,0.23769,-0.30944,-0.035335,0.033208,0.070687,0.032749,0.15636,0.062205,-0.030104,-0.20991,-0.20086,0.16271,0.06573,-0.11356,-0.12461,0.19835,0.13131,0.032249,-0.12326,0.33911,-0.13028,-0.16059,-0.02151,-0.041862,0.0075965,0.010724,-0.45344,0.25127,0.014779,0.13782,0.17164,0.16924,-0.06314,0.1233,0.019125,0.079819,-0.15492,0.069665,-0.27013,0.22606,0.21533
