,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126
69,-0.20133,-0.21193,-0.14689,-0.26877,-0.22282,-0.19454,-0.12617,-0.23257,-0.14068,-0.12393,-0.092105,-0.13201,-0.18305,-0.1691,-0.17239,-0.32587,-0.14452,-0.20159,-0.053512,-0.16189,-0.19821,-0.25405,-0.10728,-0.25965,-0.14418,-0.1644,-0.099771,-0.015651,-0.039161,0.085445,-0.21561,-0.099389,-0.27778,-0.14259,-0.068956,-0.055979,-0.11505,0.093475,-0.15426,-0.072681,-0.19075,-0.39069,-0.079452,-0.17606,-0.055388,0.071721,-0.026008,-0.16291,0.055518,0.052753,-0.2046,0.17324,-0.18212,0.22674,0.16003,-0.087479,-0.27618,0.10629,-0.1659,-0.10575,-0.016428,0.048823,0.065032,0.3084,-0.16162,0.18466,-0.085237,-0.022984,0.084618,1,-0.011467,0.089966,0.11422,-0.12407,-0.18143,-0.28666,0.27987,0.24051,0.094468,0.23107,0.065293,0.3028,0.28847,-0.088742,0.22586,0.15046,0.11555,-0.01157,-0.048549,0.029521,-0.085312,-0.043521,0.0076297,-0.052651,0.016528,-0.024534,0.2548,0.15312,-0.017459,0.14986,0.025248,0.13276,0.048929,-0.19126,0.12501,0.11161,0.12568,0.1043,0.037037,0.11419,-0.049104,-0.12927,0.23021,0.22421,-0.12978,0.12186,-0.0073183,0.013443,-0.065102,0.21192,-0.13821,0.0056174,-0.011098,-0.054447,0.017379,-0.074837,-0.1706
70,0.0026211,-0.055259,-0.15442,-0.080649,-0.15502,-0.12249,-0.055115,-0.016135,0.01918,-0.053095,-0.11457,-0.066735,-0.038923,-0.13798,-0.12757,-0.11998,-0.037445,-0.010336,-0.021147,0.1036,0.079998,-0.23329,0.032698,-0.089995,0.066854,0.0027503,-0.10464,-0.083074,0.053088,-0.17874,-0.19809,-0.17118,0.18102,-0.024177,-0.08392,-0.044966,0.18607,-0.17279,0.030491,-0.20545,-0.21156,-0.014464,-0.0052114,-0.036603,-0.06208,-0.39837,-0.13783,0.025029,-0.050982,0.24587,-0.024411,-0.10745,-0.0063926,-0.11423,0.32294,-0.33531,0.18367,0.013602,-0.0011249,0.088005,0.12403,0.30591,0.19952,-0.0062119,0.2186,-0.19063,-0.033009,-0.025943,-0.059666,-0.011467,1,0.16516,-0.053542,0.17338,0.050967,-0.16116,-0.2,0.018462,-0.30047,0.2623,0.047655,-0.20098,-0.17636,0.24054,-0.16472,0.20025,-0.011611,-0.036399,-0.16839,0.13477,-0.0078137,0.15677,0.36163,0.11653,-0.04721,-0.059889,-0.046316,0.2941,-0.24256,-0.11997,0.091008,-0.08826,-0.034674,-0.072401,-0.02974,0.0029723,-0.15481,-0.24468,0.083458,-0.14937,0.35842,-0.13074,0.14617,0.065007,0.080971,0.38463,0.01918,-0.057703,-0.26906,-0.15265,0.15386,-0.3441,0.090799,0.38317,0.036952,0.15535,0.00052424
71,0.065002,-0.10548,-0.12327,-0.093213,-0.17202,0.012905,0.0095351,-0.022917,0.12426,-0.11288,-0.012821,0.065559,0.064846,-0.074579,-0.037502,-0.0014875,0.013971,0.057392,0.056169,0.18983,-0.069723,0.044004,-0.018722,-0.074365,0.067131,-0.041722,-0.12509,-0.077927,-0.0053268,0.059091,0.05413,-0.007705,0.10274,0.020187,0.0995,0.063277,0.077713,0.050129,-0.15139,-0.011808,0.10807,-0.011336,-0.1369,0.12207,-0.087603,0.22035,0.15609,0.0020003,0.11359,0.023398,0.10889,0.036862,-0.033273,0.12609,0.20258,0.059525,-0.11235,0.054676,0.027518,0.26061,0.0059596,-0.35203,0.24447,0.25211,-0.077578,-0.18206,-0.16267,-0.086582,-0.16215,0.089966,0.16516,1,0.028407,0.43467,-0.1949,-0.13928,0.16101,-0.058348,0.052758,-0.05167,-0.026355,-0.22254,-0.10133,0.049998,0.21006,0.16185,0.058713,-0.016382,0.0047553,0.1196,0.012703,-0.025871,0.096874,0.072596,-0.085519,0.093706,0.075707,0.11963,0.048763,-0.18127,0.089458,-0.18234,-0.12669,-0.21881,0.014241,-0.20502,0.069059,0.23563,-0.091019,0.22211,0.014973,-0.14561,0.24815,0.1367,-0.090485,-0.094536,0.083936,-0.023464,-0.25895,-0.02073,0.15691,-0.43168,0.2832,-0.11074,-0.066459,-0.10541,0.14949
72,-0.21831,-0.33613,-0.27217,-0.28788,-0.20071,-0.29626,-0.34454,-0.2509,-0.2721,-0.3254,-0.31753,-0.35522,-0.30227,-0.28402,-0.2798,-0.25991,-0.23509,-0.24506,-0.32602,-0.15616,-0.14261,-0.27213,-0.21665,-0.31837,-0.22008,-0.36246,-0.1328,-0.42351,-0.1202,-0.17061,-0.3107,0.013704,-0.30073,-0.08332,-0.16232,-0.065116,0.038942,-0.33094,-0.4109,0.11842,-0.29203,-0.24477,-0.19784,-0.35297,-0.23742,0.012416,-0.054025,-0.2025,0.1804,-0.14675,-0.052939,-0.0065888,0.085256,0.053637,-0.34289,0.36058,0.18712,0.069077,0.15151,-0.15851,0.04096,0.11629,-0.18041,-0.10863,-0.030305,0.23378,0.027878,0.02867,0.095063,0.11422,-0.053542,0.028407,1,0.070073,0.044195,-0.25935,-0.14564,-0.14922,-0.02628,0.10109,-0.029211,0.034554,0.00073294,0.21729,-0.065755,0.051168,-0.16476,0.16753,-0.17046,0.066546,0.25945,0.10997,-0.11207,0.065713,0.21692,-0.093795,0.24911,0.06278,-0.074151,0.056706,0.069257,0.16099,-0.2235,-0.16184,0.17259,-0.17558,-0.3027,0.127,-0.027613,-0.21139,0.060788,-9.312e-05,-0.41661,0.21196,-0.27111,-0.066068,-0.2504,0.28728,-0.062906,-0.056536,-0.15581,-0.34724,-0.27366,0.16938,-0.2695,-0.0612,0.095665
73,-0.14014,-0.17875,-0.21772,-0.21823,-0.11728,-0.12468,-0.12093,-0.20231,-0.21023,-0.24293,-0.099117,-0.11342,-0.083869,-0.22855,-0.22231,-0.1595,-0.2757,-0.036907,-0.14522,-0.19347,-0.13769,-0.12101,-0.28674,-0.16963,-0.22797,-0.19677,-0.25608,-0.2547,-0.21691,0.026072,-0.065467,-0.070396,0.18362,0.041585,-0.2023,-0.20507,0.081419,-0.30931,-0.12185,-0.26045,-0.043468,0.12946,-0.088045,0.046083,-0.28327,-0.037328,0.065291,0.049985,-0.0053023,0.14971,0.27025,-0.031463,0.031762,-0.19216,0.27396,-0.0066202,0.17992,0.054088,-0.19116,-0.049579,0.12924,-0.14913,0.11115,0.19161,0.14963,-0.25793,0.18126,-0.23667,0.0054836,-0.12407,0.17338,0.43467,0.070073,1,-0.026187,-0.037302,-0.085488,-0.073612,-0.15733,-0.03307,0.073014,-0.074038,0.016923,0.15029,-0.0083806,0.039095,0.27706,0.10641,0.061932,0.060435,-0.0081977,-0.055395,0.16254,-0.083629,-0.10554,-0.20926,-0.15133,-0.13437,-0.10089,0.04188,0.33703,0.0036277,-0.08879,0.031095,0.087236,0.096155,-0.013959,0.1996,0.06031,-0.27394,-0.037329,-0.083194,0.0697,-0.21854,-0.19931,-0.12068,0.0083863,0.10763,-0.056898,-0.036609,0.0068361,-0.14737,0.083372,-0.096929,-0.23387,-0.12938,0.12126
74,-0.18533,-0.12738,-0.14434,-0.15541,-0.15372,-0.1809,-0.25667,-0.22948,-0.18946,-0.20032,-0.16023,-0.17613,-0.10041,-0.23633,-0.19971,-0.18459,-0.23665,-0.16393,-0.19095,-0.19898,-0.17007,-0.19137,-0.2308,-0.16005,-0.1633,-0.05682,-0.27996,-0.16718,-0.17269,-0.20566,-0.18927,-0.32399,-0.22621,-0.14341,-0.014251,-0.13147,-0.15957,-0.17303,-0.29544,-0.16682,0.019607,-0.069346,0.26462,-0.058529,-0.17915,-0.1667,-0.12355,0.24643,0.038088,-0.078726,0.11753,-0.15167,-0.038637,0.42146,-0.36535,0.057057,0.19333,-0.28002,-0.17733,-0.40325,0.26372,-0.10579,0.13224,0.054308,0.064458,0.19735,0.032933,0.26432,-0.072302,-0.18143,0.050967,-0.1949,0.044195,-0.026187,1,0.12176,0.22665,0.11686,-0.13437,0.15181,0.23289,0.2568,0.0091336,0.10277,-0.22626,-0.040288,0.0453,-0.10258,0.041954,-0.15843,0.26049,0.16611,0.055492,0.0037359,0.31169,-0.11953,-0.097674,-0.19891,0.031808,0.1093,0.072661,0.22842,-0.28854,-0.084716,-0.15427,-0.23136,0.008975,-0.47758,0.14831,-0.080891,-0.23599,-0.1993,-0.063216,0.19674,0.20976,0.24156,-0.31447,-0.027312,0.15756,-0.080302,0.46535,0.30975,-0.045127,-0.044222,-0.060633,-0.018079,-0.11195
75,0.16337,0.20512,0.090619,0.27038,0.2156,0.27985,0.21492,0.19783,0.14434,0.076673,0.16205,0.15245,0.096709,0.16669,0.15843,0.10886,0.070481,0.29004,0.19017,0.047677,0.2341,0.27183,0.15282,0.27941,0.14998,0.096399,0.12001,0.059474,0.019205,0.16935,0.04114,-0.073906,0.10503,0.099568,0.1366,-0.12589,-0.12382,-0.047048,-0.014516,-0.044793,0.3337,0.16784,0.12485,-0.057112,-0.080708,-0.0035762,-0.055423,0.13009,0.0043625,-0.17088,0.061944,-0.050172,-0.24578,0.03427,0.056383,0.13099,-0.18999,0.17731,-0.088402,0.013465,0.26963,-0.23577,0.26576,0.087738,0.099801,-0.26991,-0.096857,0.069428,-0.08266,-0.28666,-0.16116,-0.13928,-0.25935,-0.037302,0.12176,1,0.18173,-0.15759,-0.18017,-0.093932,-0.26273,0.0071803,0.072543,-0.028332,-0.16736,-0.22039,-0.13254,0.1182,0.1131,-0.18012,-0.26135,-0.22297,-0.23907,-0.12033,-0.19542,0.04798,-0.16972,-0.073311,-0.054078,-0.13975,0.17821,-0.18104,0.066494,0.23472,-0.097944,-0.10403,-0.035598,0.030247,0.13268,0.15253,0.018432,0.20684,0.10218,-0.2435,0.19061,-0.0902,-0.086767,-0.0061154,0.34825,0.060896,0.19113,0.40247,0.035545,-0.082522,-0.030894,0.14713,-0.20571
76,-0.068343,-0.14884,-0.043182,-0.073039,-0.1656,-0.033841,-0.14391,-0.11147,0.029259,0.0050674,-0.12372,0.042803,-0.10343,0.0031123,-0.046107,-0.20429,-0.044355,-0.089433,0.065908,-0.13004,-0.15788,-0.028239,-0.18416,-0.16933,-0.055672,0.11094,-0.15676,-0.11847,-0.13075,-0.0038182,-0.15003,-0.097494,-0.18343,0.044984,0.10084,0.17211,-0.27704,-0.1345,0.030265,-0.1846,0.13754,0.074612,0.013079,-0.12225,-0.094228,0.17363,0.086655,0.077064,0.23747,-0.13004,0.034169,-0.18505,-0.0060549,0.3443,-0.23944,-0.028489,-0.14994,-0.10867,-0.16971,-0.068123,0.27463,-0.2825,0.20258,0.32228,-0.088168,-0.15075,-0.19842,0.38275,0.11143,0.27987,-0.2,0.16101,-0.14564,-0.085488,0.22665,0.18173,1,-0.086546,0.075445,-0.082803,0.23281,0.17043,0.18635,-0.035481,0.13194,-0.24308,0.01359,-0.12561,0.11268,-0.16154,-0.030374,0.072736,-0.12242,-0.10589,0.11951,0.31754,-0.1622,-0.21169,-0.0015824,0.13476,0.099471,0.095438,0.0080574,-0.23713,-0.1722,0.032378,0.084597,-0.096491,0.19172,0.33638,-0.1241,-0.10471,0.044901,0.061441,-0.091889,-0.15001,-0.022975,0.019656,0.17572,0.068273,0.3043,0.070117,0.19053,-0.044253,-0.11781,-0.035854,-0.1579
77,-0.25271,-0.14594,-0.23923,-0.30127,-0.22456,-0.21169,-0.14417,-0.18211,-0.28331,-0.15098,-0.069923,-0.22138,-0.11213,-0.19933,-0.25959,-0.15998,-0.27927,-0.28761,-0.17801,-0.27498,-0.22017,-0.27194,-0.2211,-0.16613,-0.28281,-0.15107,-0.24271,0.012732,-0.20316,-0.24723,-0.079086,-0.44772,-0.19659,-0.32793,-0.066886,-0.16562,-0.209,0.052981,0.13099,-0.10219,-0.00064711,-0.36955,-0.26217,0.1099,0.18725,-0.036416,-0.18692,0.1,-0.0081304,-0.29678,-0.041945,0.19139,-0.16192,-0.012878,-0.0032686,0.20816,0.075971,0.23717,0.095378,-0.089685,-0.15215,-0.007024,0.057032,0.062428,0.46002,0.0032297,0.066983,-0.2466,0.082656,0.24051,0.018462,-0.058348,-0.14922,-0.073612,0.11686,-0.15759,-0.086546,1,0.052031,0.0077861,0.22099,0.18736,0.28046,-0.19442,0.093406,-0.012696,0.2816,-0.20161,0.0036629,-0.11868,0.0073264,-0.15498,0.077341,-0.12479,0.14873,0.068289,0.24025,-0.024183,-0.058541,0.10867,0.0723,0.12955,-0.013867,0.014947,0.06805,-0.0094421,0.21592,-0.13171,0.1702,0.052446,-0.15274,0.037629,0.17154,-0.086439,0.22405,0.16172,-0.092744,0.016553,-0.20804,0.10123,0.014179,0.26717,-0.17644,-0.10918,0.2344,-0.082294,-0.23157
78,0.13697,0.097087,0.13235,0.021883,0.067825,0.053131,0.087125,0.068551,0.081892,0.2082,0.15563,0.05804,0.11456,0.16233,0.10951,0.040611,0.16501,0.088464,0.1663,0.1028,-0.013211,0.23306,0.049375,0.075853,0.073716,0.079757,0.024946,0.050483,0.16673,0.36217,-0.0034456,0.032421,-0.039208,-0.010075,0.11585,0.045693,0.14118,0.080004,0.047021,0.14572,0.016074,0.21126,-0.17022,0.36199,0.0078462,0.1443,0.056918,-0.04834,0.04051,0.15872,0.16996,0.19783,0.1283,0.011348,0.027103,0.074832,-0.10708,0.017939,0.19711,-0.096054,0.019888,-0.064801,0.042351,0.048986,-0.15542,-0.0024729,0.021168,0.11205,0.15809,0.094468,-0.30047,0.052758,-0.02628,-0.15733,-0.13437,-0.18017,0.075445,0.052031,1,0.043256,-0.05196,0.024917,-0.24143,-0.25242,0.18081,-0.14707,0.023537,-0.18983,0.088017,0.21911,0.091838,0.14874,-0.13186,-0.064014,-0.088083,-0.0936,0.1479,0.26842,-0.067714,-0.12393,0.046614,-0.40083,-0.045763,-0.20316,0.1699,-0.0048996,0.091221,-0.094348,-0.045127,0.036466,-0.055968,0.081716,0.047324,0.091952,-0.18227,0.0044988,0.14593,-0.18932,-0.067678,0.39338,-0.1853,0.061649,0.078542,-0.087331,0.12,-0.1688,0.019262
79,-0.19356,-0.16662,-0.10198,-0.19803,-0.22755,-0.27094,-0.13796,-0.18345,-0.11371,-0.14527,-0.11269,-0.1299,-0.094539,-0.17299,-0.20907,-0.35872,-0.10374,-0.24523,-0.046348,-0.061748,-0.24171,-0.15998,-0.096527,-0.08019,0.074045,-0.15771,-0.0077718,-0.11518,-0.13568,-0.093964,-0.16599,-0.07486,-0.095972,-0.11197,-0.10959,-0.24503,-0.18611,-0.089036,-0.44273,-0.11984,-0.23024,0.027468,0.0074338,-0.039856,-0.2303,0.038481,-0.18215,-0.023038,-0.15835,-0.0050121,-0.17598,0.27982,0.19902,0.14095,-0.056258,-0.052686,0.049584,-0.25399,-0.23423,-0.26144,0.06751,0.20829,0.10137,0.08775,-0.13911,-0.030388,0.068343,0.038406,-0.16056,0.23107,0.2623,-0.05167,0.10109,-0.03307,0.15181,-0.093932,-0.082803,0.0077861,0.043256,1,-0.13074,-0.077619,-0.063903,0.14506,-0.26042,0.10243,-0.15043,-0.2795,0.065879,0.23374,-0.12737,0.14624,-0.09596,0.11987,0.059556,-0.26043,-0.22703,0.10908,-0.083976,-0.015471,-0.10079,0.24975,-0.27017,-0.49301,0.21314,0.076906,0.16924,-0.043352,0.032115,-0.26846,0.0062879,-0.22646,0.23039,0.25446,0.033352,0.17952,-0.10354,-0.0028457,0.17914,0.14455,0.12533,0.0073499,-0.013719,-0.0032796,-0.057117,-0.21205,0.097008
80,-0.21011,-0.18514,-0.098665,-0.18634,-0.18944,-0.22613,-0.16585,-0.16561,-0.17075,-0.11578,-0.26516,-0.15039,-0.21368,-0.15645,-0.15072,-0.095166,-0.24588,-0.12666,-0.084953,-0.24639,-0.26007,-0.24062,-0.11284,-0.28437,-0.21717,-0.010464,-0.22246,-0.10943,-0.11416,-0.058895,-0.16941,0.048853,-0.31258,-0.03873,-0.14218,0.18328,-0.14231,-0.098651,0.039104,-0.050779,-0.01668,0.17946,-0.15522,-0.21914,0.16992,-0.3107,-0.036798,-0.085527,-0.19948,-0.086779,-0.090871,-0.22811,0.082019,-0.19553,-0.10881,-0.30062,0.26259,-0.010624,0.17841,-0.092253,-0.038579,-0.063117,0.14313,-0.23262,0.082904,0.01801,0.0039162,0.16131,0.1102,0.065293,0.047655,-0.026355,-0.029211,0.073014,0.23289,-0.26273,0.23281,0.22099,-0.05196,-0.13074,1,0.083086,-0.10664,0.012122,0.12727,-0.085049,0.26696,-0.13835,0.21123,-0.15465,0.048148,0.12967,0.029281,0.034871,0.38187,-0.12775,-0.12856,-0.0081274,-0.016342,0.23349,0.25755,0.052013,-0.10494,-0.22878,-0.25849,0.074469,-0.13019,-0.16592,0.17164,0.23743,-0.047624,-0.1585,0.060994,0.088714,0.028338,0.31705,-0.13951,-0.0097983,0.010095,-0.11245,0.01944,0.021167,-0.074971,0.14978,-0.12878,-0.078892,-0.046782
81,-0.17478,-0.10883,-0.080732,-0.12591,-0.0437,-0.079688,-0.12038,-0.15421,-0.21801,-0.13265,-0.078763,-0.11297,-0.10779,-0.13241,-0.15988,-0.10358,-0.1325,-0.13324,-0.069022,-0.1809,-0.07971,-0.097653,-0.16193,-0.23165,-0.23222,-0.19084,-0.25409,-0.0037054,-0.062342,-0.020321,-0.020507,-0.22464,-0.14626,-0.18993,0.20018,-0.21729,-0.081938,-0.13919,0.029606,0.018197,0.096721,-0.0901,0.28291,-0.087326,-0.066348,0.018727,0.012273,0.048747,0.11482,-0.11898,-0.15096,0.10132,-0.33297,0.35173,-0.15618,0.068081,-0.21503,-0.13071,-0.22733,-0.2026,-0.034751,0.12551,0.10623,0.19532,-0.14101,0.14884,-0.11473,-0.023708,0.054177,0.3028,-0.20098,-0.22254,0.034554,-0.074038,0.2568,0.0071803,0.17043,0.18736,0.024917,-0.077619,0.083086,1,0.19196,0.015883,-0.070075,-0.04024,0.13656,0.059753,0.030948,-0.055895,0.039485,0.026152,-0.18968,-0.044305,-0.018216,-0.082962,0.048809,-0.12137,0.041765,0.31196,0.082346,0.039566,-0.091497,0.10263,-0.20221,-0.0071933,0.19589,-0.3142,-0.0090252,-0.00047111,-0.35732,0.12481,-0.14769,0.2543,0.088322,0.17982,-0.033361,0.105,0.16759,-0.069719,-0.049897,0.38149,-0.25133,-0.10702,-0.019842,0.17791,-0.15664
82,-0.21908,-0.22925,-0.26934,-0.35353,-0.22594,-0.21767,-0.17752,-0.21295,-0.27724,-0.21438,-0.13714,-0.23116,-0.38383,-0.18461,-0.17513,-0.28265,-0.3132,-0.28545,-0.19959,-0.35139,-0.2624,-0.31697,-0.3115,-0.25291,-0.42918,-0.11578,-0.23106,-0.074311,-0.17684,-0.23236,-0.05482,-0.31607,-0.25197,-0.16614,0.025308,-0.28235,-0.34523,-0.29794,-0.0047755,-0.26993,-0.082576,-0.36694,-0.084855,-0.21825,-0.042916,-0.015152,-0.2381,-0.047874,-0.078055,-0.032264,-0.049263,-0.021329,-0.31181,0.080306,-0.074482,0.13222,-0.16813,0.23124,-0.033557,-0.10964,0.11454,-0.047812,-0.067969,0.014306,0.2062,-0.050373,0.0626,-0.13084,0.020095,0.28847,-0.17636,-0.10133,0.00073294,0.016923,0.0091336,0.072543,0.18635,0.28046,-0.24143,-0.063903,-0.10664,0.19196,1,-0.091895,0.0030422,0.17403,0.10949,0.30249,0.089469,-0.067862,-0.10492,0.023718,0.052992,-0.062892,0.16308,0.13562,0.25937,-0.44465,-0.014557,0.33113,-0.079239,0.20405,0.12396,0.13199,-0.21473,0.19868,-0.089627,-0.0023859,0.0037954,0.082757,-0.2971,0.06296,0.071003,-0.12556,-0.17154,-0.17688,-0.035576,0.17435,-0.15177,0.14887,-0.1401,0.14481,0.13498,-0.091606,-0.11206,0.089668,-0.1231
83,-0.051892,-0.13254,-0.1389,0.021271,0.038526,-0.10495,-0.10385,-0.071722,-0.11854,-0.11555,-0.041412,-0.2375,-0.13315,-0.13776,-0.17555,-0.084951,-0.063074,0.026003,-0.06689,-0.069368,0.075839,-0.16251,-0.034166,-0.12506,-0.13275,-0.026989,0.0056759,-0.18511,-0.080931,-0.048525,0.003235,0.0024715,-0.0072378,0.053305,0.11201,-0.087379,0.11212,-0.14039,-0.14829,0.097341,-0.11255,-0.030369,0.021133,-0.2945,-0.38097,-0.13621,-0.074861,-0.090255,0.048616,-0.19791,-0.28292,-0.17905,-0.17653,-0.071456,0.093431,0.048711,0.21677,0.040592,-0.12084,-0.14992,0.21768,0.084827,0.15121,0.066267,-0.11344,-0.0081707,0.29267,-0.17434,0.0036575,-0.088742,0.24054,0.049998,0.21729,0.15029,0.10277,-0.028332,-0.035481,-0.19442,-0.25242,0.14506,0.012122,0.015883,-0.091895,1,-0.10865,-0.088225,-0.0070776,-0.18361,-0.27226,-0.087706,0.0053006,0.083142,-0.19718,-0.014607,-0.18496,-0.33438,-0.15309,-0.041172,0.079548,-0.10953,0.0035085,0.065074,-0.21375,-0.00048823,-0.071515,0.24383,-0.050572,-0.0203,0.19173,-0.29552,-0.086305,-0.13136,-0.13439,-0.01228,0.019779,0.10642,-0.099664,0.0045019,0.097766,-0.18109,-0.11739,-0.22903,-0.27151,0.176,-0.14154,-0.1704,0.080042
84,0.28018,0.21737,0.24454,0.28805,0.31496,0.26033,0.35323,0.25587,0.28873,0.42085,0.35192,0.25673,0.28084,0.24074,0.26388,0.30233,0.28233,0.19461,0.30699,0.29646,0.27163,0.2102,0.25504,0.024667,0.28235,0.23147,0.24288,0.26873,0.13997,0.24402,0.45749,0.23008,0.1714,0.27511,0.12274,0.25719,0.24825,0.37923,0.096533,0.21644,0.26487,-0.038642,-0.044926,0.10824,0.29237,0.15399,0.37785,0.12937,0.043144,0.10738,-0.032111,0.10971,0.013415,-0.01734,0.17609,-0.094073,-0.11391,-0.049991,-0.020252,0.12129,-0.1986,-0.11826,-0.16475,0.0036273,-0.029745,-0.14225,-0.042235,0.012265,-0.022372,0.22586,-0.16472,0.21006,-0.065755,-0.0083806,-0.22626,-0.16736,0.13194,0.093406,0.18081,-0.26042,0.12727,-0.070075,0.0030422,-0.10865,1,-0.045844,0.03883,-0.0049852,-0.025498,-0.13036,0.05937,-0.012828,0.14712,-0.089757,-0.12281,-0.055141,0.015281,-0.012929,0.28911,-0.074964,-0.11873,-0.34204,0.28138,-0.18381,-0.15191,0.010369,0.18141,-0.025568,-0.025694,-0.029205,-0.099174,-0.26521,0.046167,-0.12448,-0.10409,-0.30357,0.39034,-0.080779,0.051104,0.21096,-0.11208,-0.012645,0.17702,0.13335,0.043059,0.088943,0.14777
85,-0.0076558,-0.08543,-0.09536,-0.15684,-0.16842,-0.038797,-0.094189,-0.12944,-0.099065,-0.051306,-0.16079,-0.13104,-0.1395,-0.12002,-0.11786,-0.058996,-0.0077204,-0.11902,-0.008899,0.035785,-0.047463,-0.14334,-0.1467,0.14366,-0.1264,0.05772,0.025685,0.0086665,-0.057936,-0.016595,-0.066478,-0.15929,-0.19763,-0.090556,0.13235,0.038526,0.18329,0.087088,-0.20875,0.13608,0.030052,-0.2082,0.083595,-0.16214,0.16955,0.0043208,-0.30024,-0.28104,-0.20606,0.075519,0.20558,-0.090853,-0.087988,0.19294,0.035122,-0.27081,0.027705,0.052397,0.093311,0.056577,0.11846,-0.06861,0.24266,-0.17799,0.17507,0.12597,-0.018963,-0.020887,-0.036573,0.15046,0.20025,0.16185,0.051168,0.039095,-0.040288,-0.22039,-0.24308,-0.012696,-0.14707,0.10243,-0.085049,-0.04024,0.17403,-0.088225,-0.045844,1,-0.30701,0.38171,-0.03627,0.1638,0.14501,-0.033822,0.00041692,0.32291,-0.18819,0.029127,0.057919,-0.011638,0.023053,0.01139,-0.12031,0.13729,0.10468,-0.013812,0.07397,-0.0085647,0.026285,0.13939,-0.071444,-0.024916,-0.10639,-0.004802,0.13307,-0.049475,-0.1369,0.039776,0.019881,-0.24759,-0.24205,-0.14476,-0.057725,-0.13061,0.24483,0.10792,0.11621,-0.12846,0.11035
86,-0.073094,-0.0091574,-0.00048428,-0.15857,0.0038504,0.010643,0.0055969,-0.1442,-0.091658,-0.081133,0.085469,0.0071471,-0.082149,-0.073659,0.10697,0.062462,-0.23412,0.010418,-0.066137,-0.20946,-0.14936,-0.12781,-0.07072,-0.20301,-0.082834,-0.088381,-0.24132,0.023228,-0.0095812,0.025622,0.16258,-0.026341,0.081271,0.011918,-0.15827,-0.20422,-0.065031,-0.080714,0.25674,-0.2783,-0.081351,0.13033,0.09749,0.24617,0.038208,-0.037647,0.10292,-0.16485,0.025727,0.087141,-0.1232,0.23657,-0.11233,-0.021126,0.13503,-0.20101,0.027051,0.051715,-0.052662,-0.023959,-0.099206,0.066207,-0.082713,0.046092,-0.022815,0.10563,0.030861,-0.40188,-0.069859,0.11555,-0.011611,0.058713,-0.16476,0.27706,0.0453,-0.13254,0.01359,0.2816,0.023537,-0.15043,0.26696,0.13656,0.10949,-0.0070776,0.03883,-0.30701,1,-0.038695,0.046659,-0.16353,0.013554,0.0053354,0.053176,-0.26776,0.10232,-0.041842,0.16461,0.17909,-0.047628,-0.14033,0.16366,0.01679,-0.2234,-0.021761,-0.10427,0.028004,0.22232,0.02989,-0.22265,0.14604,-0.15636,-0.21446,0.09784,0.084598,0.15468,-0.03116,0.052,0.079535,-0.31733,0.017748,-0.082074,0.041349,-0.11034,-0.073217,-0.20065,0.079136,-0.16664
87,0.12241,0.097768,0.06653,0.030128,0.12159,0.14951,0.091548,0.046958,-0.012983,0.10226,-0.047411,-0.0023633,-0.028416,0.088499,0.042469,0.042979,-0.004293,0.056936,0.0336,-0.0075813,0.12724,0.10364,0.075445,0.079773,-0.093583,0.047712,0.0018294,0.054181,-0.071172,-0.078478,-0.024186,-0.0028476,0.042508,0.13649,0.12564,-0.056982,0.18872,0.04648,-0.044206,-0.099047,-0.1973,-0.017055,0.16103,-0.11919,-0.033329,-0.07792,-0.12218,-0.088341,0.0032326,0.20377,0.15155,0.021091,-0.26739,0.1683,0.15915,0.058563,-0.21638,0.10171,0.10572,-0.020121,0.25307,0.17137,-0.00098419,0.044106,-0.076875,0.070279,-0.18064,0.068428,0.12653,-0.01157,-0.036399,-0.016382,0.16753,0.10641,-0.10258,0.1182,-0.12561,-0.20161,-0.18983,-0.2795,-0.13835,0.059753,0.30249,-0.18361,-0.0049852,0.38171,-0.038695,1,0.01504,0.0406,-0.073789,-0.019731,0.12427,0.13865,-0.15914,0.27772,0.26092,-0.035318,-0.16224,0.031456,-0.031634,-0.064828,0.1093,0.21599,0.031239,-0.11584,-0.27402,0.21737,-0.2055,0.066636,0.16053,0.084845,0.057942,0.012713,-0.33076,-0.29763,0.15555,-0.21706,-0.078168,-0.093378,-0.03728,0.031991,0.029672,0.11188,-0.053948,0.23641,0.15065
