,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178
10,0.84511,0.79992,0.89183,0.82965,0.82541,0.86103,0.81872,0.83156,0.87745,0.82632,1,0.7852,0.84815,0.76641,0.86405,0.81185,0.81721,0.84349,0.85354,0.84158,0.79554,0.86301,0.87662,0.86415,0.85268,0.80177,0.80888,0.85201,0.83218,0.85179,0.73441,0.82802,0.76719,0.84195,0.84791,0.88083,0.71187,0.86574,0.82916,0.83017,0.8205,0.76096,0.79089,0.73962,0.73558,0.72813,0.70822,0.69343,0.61755,0.66113,0.69918,0.67414,0.52444,0.64979,0.55282,0.46686,0.48711,0.45781,0.27664,0.33294,0.60823,0.5726,0.52506,0.51912,0.42899,0.35021,0.50766,0.34974,0.33755,0.41459,0.31776,0.36125,0.04438,0.12083,0.18426,0.31049,0.12193,0.50543,0.34435,0.39517,0.072024,0.29403,0.32858,0.3621,0.26704,0.088128,0.48219,0.23526,0.34137,0.24803,0.052236,0.018239,0.068753,0.10273,0.059796,0.35116,0.024975,0.021171,0.041605,0.48083,0.02253,0.0011331,0.12555,0.092014,-0.066298,0.13247,0.23877,0.11296,0.20989,-0.1361,0.2461,0.081079,0.21009,-0.19909,0.055589,-0.0045863,0.058171,-0.068863,0.086401,0.093036,0.22237,0.13558,0.046888,0.33044,0.088074,-0.055422,-0.24344,-0.20129,0.093941,-0.0056745,0.011643,-0.27749,-0.11186,-0.088486,-0.11019,-0.065323,0.117,-0.0033895,0.13654,0.10305,0.16862,0.037645,0.1213,0.10095,0.38033,-0.1059,0.13762,-0.13865,-0.11651,-0.19982,-0.027512,-0.19922,0.014337,-0.19517,-0.2768,0.17504,0.025365,-0.18693,-0.16688,0.0244,-0.25297,0.04559,-0.013073,0.017184,0.09631,-0.011405,0.16884,-0.048443,0.22492,0.13099,-0.19501,0.00085309,-0.25862,-0.16894,-0.1249,0.31755,0.06841,0.067895,0.16508
11,0.85618,0.75706,0.82527,0.8372,0.79878,0.82238,0.87064,0.82588,0.84894,0.73618,0.7852,1,0.81844,0.73884,0.78509,0.79914,0.83449,0.86554,0.86466,0.87892,0.74902,0.80339,0.86004,0.76897,0.86492,0.8685,0.79148,0.79415,0.75703,0.81373,0.8028,0.79189,0.73431,0.78191,0.74977,0.82607,0.68693,0.75199,0.78255,0.79933,0.72262,0.7524,0.67112,0.72977,0.62531,0.74617,0.64148,0.68046,0.73154,0.63069,0.78217,0.7202,0.52789,0.66704,0.49405,0.62321,0.4906,0.35768,0.19521,0.26568,0.54629,0.62356,0.6141,0.48153,0.4613,0.36974,0.30634,0.32414,0.38001,0.29073,0.24004,0.29633,0.20844,0.19601,0.13281,0.27964,0.20833,0.36543,0.33884,0.14558,0.1089,0.068213,0.061575,0.38254,0.32669,0.066957,0.32181,0.28129,0.24448,0.24144,0.13291,0.11833,0.096252,0.016866,0.1837,0.15562,0.0078573,-0.066919,0.12534,0.3594,-0.06433,0.047384,0.17764,0.15527,0.036133,0.0022631,0.30553,0.0046598,0.20269,-0.00055852,0.19916,-0.040882,0.12004,-0.1813,0.17548,0.021427,0.039593,-0.095055,0.064386,0.073322,0.15319,0.204,-0.0068131,0.36407,0.049739,-0.057018,-0.043323,-0.24797,0.25707,0.018889,-0.091441,-0.2254,-0.07321,-0.1186,-0.14217,-0.17188,0.064991,0.10587,0.20511,0.1858,0.12185,0.096,0.045853,0.18056,0.40788,-0.10947,0.061982,-0.16478,-0.030424,0.087089,0.1273,-0.16726,-0.12282,-0.17815,-0.28248,0.090345,-0.0027431,-0.03015,-0.2014,0.10492,-0.12406,0.048482,0.16887,0.018388,0.17537,-0.057826,0.30022,-0.01934,0.17505,-0.088591,-0.18928,0.031498,-0.25379,-0.22065,-0.33208,0.3196,0.059645,0.058821,0.01646
12,0.82489,0.73127,0.82499,0.7688,0.81414,0.81076,0.80088,0.81871,0.81487,0.74424,0.84815,0.81844,1,0.73813,0.74889,0.76057,0.79601,0.80429,0.81183,0.81465,0.69543,0.7667,0.84761,0.83344,0.81646,0.8314,0.762,0.82016,0.80715,0.82108,0.74073,0.80715,0.61562,0.73146,0.78247,0.77961,0.66584,0.83035,0.77855,0.79717,0.80171,0.76231,0.72112,0.71244,0.65305,0.71672,0.60658,0.67462,0.61815,0.59552,0.73528,0.65158,0.44813,0.61874,0.43197,0.58882,0.48794,0.4217,0.10662,0.3778,0.5546,0.58698,0.5862,0.5823,0.36661,0.30572,0.30459,0.39588,0.40627,0.40959,0.22298,0.31673,0.20009,0.14905,0.11041,0.335,0.1906,0.46563,0.24252,0.20394,0.22205,0.15166,0.31531,0.22656,0.23338,-0.0067559,0.25286,0.34557,0.31277,0.26385,0.15534,0.10653,0.07983,0.064972,0.11739,0.29267,-0.0062766,0.058352,0.082909,0.5288,-0.080733,0.026338,0.16086,0.12265,0.024569,0.17432,0.32165,0.031614,0.15537,-0.14303,0.2753,-0.051958,0.27141,-0.15363,0.078929,0.028389,-0.0027275,-0.015074,0.19435,0.027438,0.12396,0.18585,0.045306,0.26171,-0.035675,-0.0068681,-0.077957,-0.22368,0.13447,-0.0085969,-0.013931,-0.14304,-0.24401,-0.10665,0.042718,-0.094515,0.06104,0.052806,0.092867,0.14771,0.22615,-0.018485,0.15443,0.12222,0.36266,-0.12674,0.072523,-0.29649,-0.075187,-0.083603,0.18304,-0.27607,0.044914,-0.22168,-0.26077,0.095708,0.14351,-0.13689,-0.13463,0.014448,-0.21059,-0.052195,0.021059,-0.12296,0.070867,0.0060066,0.22893,-0.042411,0.17526,0.035364,0.022537,0.055544,-0.27557,-0.31483,-0.14094,0.24313,0.019375,0.08456,0.14612
13,0.7597,0.73701,0.83092,0.80424,0.78579,0.78523,0.75988,0.78078,0.77975,0.75353,0.76641,0.73884,0.73813,1,0.80246,0.70016,0.70501,0.81506,0.77569,0.82068,0.74537,0.78952,0.78365,0.71393,0.857,0.81283,0.84399,0.73712,0.68393,0.78649,0.725,0.7287,0.68484,0.76962,0.70361,0.76723,0.63135,0.74141,0.74837,0.71644,0.71579,0.68135,0.64372,0.6537,0.58528,0.70148,0.58494,0.69841,0.53612,0.62774,0.62388,0.5683,0.57645,0.67666,0.5514,0.64159,0.51126,0.55303,0.34265,0.23749,0.54479,0.50061,0.5154,0.40961,0.34197,0.41477,0.48217,0.26496,0.37845,0.27526,0.20641,0.1996,0.16197,0.18816,-0.037344,0.25829,0.11823,0.4143,0.45644,0.20685,0.044895,0.1031,0.25243,0.49332,0.17753,0.042631,0.35548,0.033893,0.16167,0.28908,0.13837,0.11071,0.11221,0.034907,-0.012825,0.17724,-0.042853,0.13652,0.065812,0.42124,-0.080643,0.12452,0.2218,0.16655,-0.069553,-0.094786,0.26146,0.2611,0.20704,0.0033295,0.33492,0.1644,-0.030323,-0.1306,0.087757,-0.086566,-0.08234,0.096628,0.10585,0.12458,0.032537,0.23598,0.056675,0.28991,0.11591,-0.076646,-0.19093,-0.25696,0.12106,-0.055654,-0.032387,-0.24873,-0.12711,-0.10155,-0.12159,-0.15862,0.048991,-0.03505,0.20709,0.062469,0.13857,-0.077898,0.10273,0.057657,0.32892,-0.091362,0.22314,-0.026914,-0.24611,-0.0082386,-0.008192,-0.12456,-0.071065,-0.40911,-0.1895,0.12308,0.15503,-0.056498,-0.11896,0.12604,-0.31129,0.1259,0.04888,-0.012237,0.032275,0.042087,0.19551,0.081182,0.20673,-0.046449,-0.22001,0.06109,-0.24534,-0.21881,-0.19173,0.3315,0.17237,0.27468,0.11265
14,0.83399,0.79821,0.8673,0.87619,0.74579,0.72701,0.86537,0.79937,0.83183,0.76839,0.86405,0.78509,0.74889,0.80246,1,0.8177,0.78796,0.78873,0.81391,0.85568,0.79146,0.85157,0.78017,0.77374,0.86737,0.79267,0.79105,0.80227,0.74136,0.81207,0.74215,0.70476,0.77762,0.83646,0.7841,0.8384,0.69971,0.80066,0.7565,0.71814,0.70693,0.797,0.66224,0.76548,0.64165,0.77773,0.59394,0.7371,0.63682,0.66812,0.67977,0.58876,0.62272,0.66384,0.57002,0.53393,0.59096,0.4541,0.32163,0.14454,0.59013,0.44107,0.52422,0.48269,0.49937,0.38697,0.46727,0.25341,0.45342,0.32392,0.3086,0.13416,0.18681,-0.0011481,0.21584,0.28295,0.1019,0.43397,0.30454,0.28085,0.11165,0.2457,0.29108,0.35539,0.12893,0.16063,0.39963,0.23021,0.35428,0.26335,0.10998,0.034416,0.082466,0.22271,0.13909,0.27858,0.0004308,0.12962,0.061091,0.39377,0.007382,0.13165,0.073633,0.19208,0.012851,0.012578,0.17365,0.15342,0.21348,-0.142,0.20238,0.044682,0.10063,-0.14531,-0.011124,-0.095259,-0.033559,-0.071962,0.097583,0.025757,0.16429,0.25204,0.053968,0.35634,0.15933,-0.010655,-0.18851,-0.29261,0.061096,-0.040072,9.7981e-05,-0.3305,-0.10359,-0.049054,-0.10274,-0.12458,-0.052089,0.10108,0.14553,0.025645,0.0048623,-0.049667,0.072899,0.10921,0.19703,0.022161,0.056371,-0.083886,-0.039349,-0.13706,-0.088349,-0.12811,-0.11261,-0.13218,-0.32223,0.16543,0.047118,-0.012009,-0.14033,0.043506,-0.1921,0.071173,0.11803,-0.055714,-0.015894,-0.0026964,0.1421,0.054662,0.22025,0.036229,-0.29095,0.0065263,-0.18782,-0.22921,-0.19718,0.30071,0.089649,0.1395,0.054589
15,0.8231,0.758,0.86068,0.78638,0.79468,0.74406,0.87689,0.74431,0.82866,0.75794,0.81185,0.79914,0.76057,0.70016,0.8177,1,0.7711,0.8048,0.81942,0.81187,0.78233,0.7946,0.81021,0.80873,0.83138,0.77229,0.7679,0.83168,0.76969,0.78605,0.75032,0.74502,0.64716,0.78487,0.73761,0.77171,0.67472,0.76094,0.78238,0.72517,0.73349,0.83476,0.6537,0.7112,0.68146,0.79345,0.55324,0.60185,0.73007,0.66405,0.62858,0.69384,0.53329,0.66662,0.4998,0.56805,0.48342,0.52973,0.19924,0.20932,0.57549,0.50304,0.57309,0.57065,0.34175,0.37822,0.34679,0.27873,0.3607,0.31087,0.24447,0.25232,0.2341,0.28529,0.11613,0.28656,0.2363,0.41672,0.29785,0.14009,0.13685,0.41289,0.18907,0.4259,0.26098,0.11794,0.39772,0.18772,0.28872,0.29902,0.050624,0.020332,0.080946,0.086418,0.1649,0.34212,0.051892,-0.029345,0.094958,0.48989,0.021171,-0.071201,0.12926,0.089518,-0.04823,0.040786,0.2807,0.020662,0.26825,-0.11779,0.15449,0.1365,0.17185,-0.12308,0.0097792,-0.083833,0.045301,-0.13126,0.18051,0.10021,0.1816,0.12119,-0.073528,0.27373,0.11517,-0.11384,-0.17404,-0.14392,0.19861,-0.056558,0.012084,-0.25551,0.026745,-0.038803,-0.095755,-0.16532,0.049357,0.12565,0.10608,0.10107,0.081182,0.033234,0.077307,0.016691,0.19649,-0.03147,0.025822,-0.26365,-0.10729,-0.081461,0.17762,-0.27874,-0.076954,-0.30646,-0.30795,0.24947,0.13362,-0.02964,-0.11071,0.038761,-0.28166,0.058675,0.032492,0.03617,0.10353,-0.062915,0.19419,0.037031,0.21173,-0.010058,-0.24827,0.026499,-0.20983,-0.066145,-0.1348,0.36358,0.064542,0.062639,-0.054721
16,0.79885,0.69839,0.83589,0.79514,0.70649,0.7421,0.82388,0.73539,0.81325,0.72016,0.81721,0.83449,0.79601,0.70501,0.78796,0.7711,1,0.78234,0.79894,0.80506,0.74872,0.78598,0.76539,0.71203,0.82955,0.79488,0.76365,0.76361,0.77322,0.7367,0.79301,0.74284,0.65513,0.73544,0.68898,0.75993,0.56585,0.6864,0.73315,0.73236,0.6725,0.72929,0.67603,0.68877,0.63922,0.67411,0.59816,0.6548,0.66822,0.60527,0.62066,0.66195,0.45091,0.66892,0.54772,0.57224,0.51671,0.41092,0.15359,0.28427,0.46989,0.52606,0.52032,0.51127,0.29331,0.32461,0.41415,0.32743,0.37814,0.24606,0.34481,0.31979,0.13916,0.17543,0.28215,0.24023,0.37213,0.31748,0.31068,0.2678,-0.040108,0.15301,0.27921,0.27651,0.16402,-0.036661,0.34682,0.15455,0.3194,0.28403,0.058945,0.088492,0.020463,0.0091667,0.19235,0.25339,0.16521,-0.11144,0.067994,0.31709,-0.025557,0.032178,-0.012199,0.047097,-0.0027248,0.20645,0.31854,0.028475,0.25381,-0.088351,0.25123,-0.043246,0.22,-0.22472,0.08618,0.070634,-0.0084157,-0.065696,0.11472,0.073877,0.091878,0.12298,0.19309,0.29833,0.11405,0.063611,-0.064769,-0.2432,0.1345,0.15077,-5.0336e-05,-0.15197,-0.010374,-0.039586,-0.080602,-0.076196,0.047698,-0.0041959,0.13678,0.14458,0.1089,-0.019976,0.055249,0.10387,0.30485,-0.048117,-0.047899,-0.088266,-0.16103,-0.060105,0.0056724,-0.27028,-0.098783,-0.22141,-0.26227,0.17192,0.030027,-0.1634,-0.24382,-0.092411,-0.027846,0.022234,0.082711,0.012327,0.1635,-0.053831,0.29641,0.042019,0.28588,-0.05212,-0.24394,0.13128,-0.19647,-0.28954,-0.17242,0.29225,0.20396,0.094165,0.020825
17,0.84063,0.73915,0.88047,0.85093,0.79115,0.84802,0.83948,0.82385,0.84612,0.77179,0.84349,0.86554,0.80429,0.81506,0.78873,0.8048,0.78234,1,0.82502,0.84781,0.71613,0.83482,0.84069,0.81287,0.84674,0.86316,0.81991,0.81913,0.80394,0.81072,0.77392,0.81243,0.73596,0.79652,0.8159,0.85528,0.75209,0.7535,0.81271,0.79048,0.78037,0.79119,0.69829,0.71536,0.6442,0.75452,0.65846,0.61997,0.65438,0.68351,0.7562,0.63657,0.55794,0.62848,0.5301,0.60585,0.44874,0.45811,0.23013,0.22354,0.58216,0.58135,0.45181,0.5324,0.45732,0.45106,0.46174,0.31521,0.47611,0.30918,0.20373,0.32373,0.2151,0.15401,0.10725,0.1573,0.22538,0.38026,0.3958,0.20316,-0.021898,0.16495,0.23436,0.4395,0.26161,0.099251,0.44845,0.18532,0.32321,0.2318,0.001922,0.18053,0.071245,0.093239,0.049595,0.31753,-0.0065421,-0.019232,-0.033182,0.48432,-0.052862,0.083185,0.23967,0.14489,0.13397,-0.023586,0.24896,0.061543,0.21871,-0.17005,0.2189,0.16625,0.058451,-0.24992,0.014691,-0.01947,0.030715,-0.074542,0.057623,0.10653,0.060033,0.2083,-0.052477,0.2004,0.22358,0.011444,-0.20769,-0.19896,0.28644,-0.014565,-0.042095,-0.18249,-0.083792,-0.050612,-0.11578,-0.038332,0.072261,0.027473,0.14294,0.055007,0.1889,0.079616,0.012162,0.014319,0.26977,-0.17953,0.018215,-0.19779,-0.093213,-0.092991,0.11089,-0.15531,-0.061907,-0.2705,-0.16117,0.051359,-0.047401,-0.0015366,-0.21171,0.083402,-0.30897,0.11475,-0.051036,0.062472,0.071534,0.031581,0.22022,-0.1307,0.20837,-0.046307,-0.19699,0.12219,-0.27373,-0.096208,-0.29064,0.34286,0.14615,0.17975,0.063227
18,0.87388,0.76155,0.86806,0.838,0.85162,0.8012,0.89438,0.78651,0.853,0.80006,0.85354,0.86466,0.81183,0.77569,0.81391,0.81942,0.79894,0.82502,1,0.86215,0.79166,0.86261,0.86776,0.81488,0.85895,0.89599,0.79746,0.82001,0.75916,0.80421,0.77203,0.80026,0.73782,0.82161,0.79631,0.81386,0.70583,0.78465,0.78206,0.82905,0.7482,0.76293,0.7732,0.7432,0.68095,0.7671,0.6955,0.73264,0.64658,0.58944,0.79931,0.70441,0.49724,0.73694,0.52961,0.56928,0.51974,0.4653,0.35051,0.27571,0.69028,0.61405,0.59249,0.44752,0.35158,0.32409,0.45033,0.24787,0.39342,0.36776,0.39914,0.22623,0.23779,0.25272,0.1143,0.30058,0.21071,0.44942,0.39521,0.20446,0.062812,0.21772,0.22017,0.36094,0.25649,0.14485,0.44093,0.23962,0.29811,0.3188,0.069835,0.15884,0.065773,0.10245,0.27649,0.17826,0.10572,0.097008,0.084728,0.48769,-0.051884,0.015291,0.2206,0.10803,0.038487,0.078796,0.27845,0.058375,0.259,-0.019057,0.16465,0.0086776,0.11861,-0.26702,0.048826,0.11316,-0.045389,0.046803,0.16099,-0.020538,0.16695,0.094259,0.032747,0.33488,0.098321,-0.063653,-0.17427,-0.18648,0.12757,0.015257,0.0083544,-0.38851,-0.036038,-0.15362,-0.13623,-0.19951,0.16012,0.18978,0.11636,0.015904,0.12533,0.011854,0.10393,0.089486,0.37847,-0.064669,0.049559,-0.073539,-0.19131,0.014613,0.1562,-0.19972,-0.1389,-0.25203,-0.26622,0.18905,0.046726,-0.027192,-0.22213,0.15967,-0.18589,0.14052,0.084105,-0.1106,0.076668,-0.19841,0.22046,0.10806,0.1634,0.033664,-0.050563,0.082676,-0.2294,-0.14954,-0.2904,0.33493,0.035944,-0.036313,0.044815
19,0.86814,0.82086,0.84432,0.86064,0.81919,0.84641,0.88939,0.84417,0.89158,0.81482,0.84158,0.87892,0.81465,0.82068,0.85568,0.81187,0.80506,0.84781,0.86215,1,0.76734,0.80036,0.86446,0.80245,0.9012,0.84835,0.8529,0.85594,0.80182,0.85152,0.79353,0.82886,0.78486,0.8427,0.77808,0.89149,0.75862,0.82475,0.80301,0.77644,0.78548,0.75752,0.71668,0.8422,0.68875,0.78283,0.71701,0.73367,0.70146,0.63725,0.77201,0.70863,0.55725,0.62295,0.56174,0.64666,0.53738,0.44329,0.20795,0.3652,0.60626,0.64316,0.50906,0.4588,0.48972,0.44297,0.42556,0.34551,0.49338,0.28894,0.24292,0.18901,0.12563,0.17433,0.11351,0.28906,0.23197,0.39708,0.33404,0.23096,0.1515,0.21471,0.1536,0.45242,0.25005,0.1501,0.34857,0.28829,0.26147,0.22332,0.12492,0.074348,0.2198,0.041282,0.14441,0.30459,0.10606,-0.032801,0.048375,0.48143,-0.034594,0.12697,0.27033,0.14648,0.019059,0.068628,0.23892,0.20126,0.22617,-0.019165,0.22943,0.035433,0.034534,-0.26181,0.12994,-0.065402,0.0006418,-0.031389,0.1043,0.067087,0.11182,0.10428,0.0346,0.28893,0.043171,0.00062024,-0.14919,-0.20796,0.15207,0.11681,-0.097009,-0.27845,-0.11161,-0.1787,-0.067461,-0.12111,0.011259,0.059512,0.17673,0.10668,0.072664,-0.037475,0.1395,0.20889,0.37898,-0.22377,0.1056,-0.13782,-0.13066,-0.039512,0.016691,-0.16319,-0.033555,-0.1787,-0.37562,0.042293,-0.013128,0.11259,-0.058594,0.14963,-0.2275,0.011306,0.01678,-0.054611,0.10463,-0.074538,0.12195,-0.037162,0.25807,0.01351,-0.21955,0.070738,-0.24869,-0.16672,-0.24639,0.35264,0.1254,0.085855,0.087803
20,0.77663,0.67813,0.81788,0.76879,0.78293,0.75338,0.81472,0.72064,0.74396,0.70979,0.79554,0.74902,0.69543,0.74537,0.79146,0.78233,0.74872,0.71613,0.79166,0.76734,1,0.79114,0.75586,0.76999,0.81842,0.71961,0.70277,0.77394,0.70432,0.72799,0.67777,0.72814,0.66975,0.72897,0.72759,0.7281,0.64734,0.69646,0.69078,0.7595,0.63409,0.62754,0.68938,0.72032,0.60302,0.63885,0.63746,0.62905,0.60231,0.59426,0.62644,0.66405,0.45378,0.72182,0.60153,0.5667,0.50733,0.61809,0.43999,0.15399,0.57825,0.5796,0.4884,0.39582,0.28206,0.38699,0.56963,0.16588,0.18292,0.31655,0.24386,0.24746,0.12952,0.10712,0.11771,0.2396,0.1712,0.29066,0.39994,0.2627,0.042084,0.16461,0.088477,0.19047,0.33197,0.17528,0.45997,0.18754,0.18082,0.36909,0.1503,0.07893,0.10012,0.0013379,0.14178,0.17519,0.076428,0.1106,0.10623,0.44504,0.098946,-0.053849,0.041659,0.085868,-0.081093,-0.089986,0.35709,0.16217,0.22704,0.059902,0.10002,-0.0069125,0.21473,-0.03841,-0.0085266,-0.070249,0.050316,-0.054625,0.18915,0.15565,0.39317,0.14832,0.087492,0.28549,0.022218,-0.077619,-0.17288,-0.14672,0.17252,-0.017149,-0.076078,-0.24203,-0.011888,-0.11947,-0.18125,-0.19839,0.086985,0.075944,0.047085,0.1441,0.13943,0.15856,0.13214,0.12987,0.34569,-0.02604,0.13382,-0.12315,-0.27704,-0.16577,0.070838,-0.32359,-0.17258,-0.15156,-0.20853,0.1557,0.12405,-0.030396,-0.19489,0.043828,-0.2971,0.13946,0.057547,-0.068473,-0.02313,-0.085845,0.17946,0.22524,0.22672,0.019414,-0.081826,-0.035807,-0.18494,-0.16638,-0.0094708,0.32382,0.13096,-0.020693,0.031059
21,0.86498,0.76653,0.8551,0.86475,0.79507,0.79023,0.83982,0.80756,0.83943,0.79153,0.86301,0.80339,0.7667,0.78952,0.85157,0.7946,0.78598,0.83482,0.86261,0.80036,0.79114,1,0.84904,0.80881,0.87992,0.82494,0.80857,0.75017,0.76906,0.73993,0.75997,0.79011,0.72271,0.78605,0.77687,0.84403,0.68758,0.73678,0.80367,0.81302,0.71966,0.76143,0.8233,0.70222,0.7603,0.72667,0.60819,0.69364,0.61901,0.66943,0.74602,0.60259,0.52142,0.72197,0.46601,0.56968,0.51063,0.46699,0.3299,0.23032,0.62422,0.52528,0.50588,0.5097,0.35676,0.30018,0.43709,0.28023,0.37016,0.3615,0.32958,0.18085,0.21171,0.057825,0.10724,0.31805,0.1773,0.49614,0.31213,0.22952,-0.042483,0.16329,0.36086,0.31455,0.060369,0.093032,0.4475,0.11986,0.2685,0.29309,0.077813,0.15595,-0.031041,0.11944,0.17654,0.23763,0.059893,0.089885,0.080693,0.50126,-0.040241,0.040964,0.10701,0.071494,0.040654,0.050096,0.080724,0.083286,0.21638,-0.064549,0.20191,0.12946,0.12358,-0.064079,-0.017276,0.03645,0.030312,0.066569,0.095078,0.037495,0.21666,0.29898,0.08865,0.32111,0.22093,0.025529,-0.12523,-0.092137,0.10825,-0.048005,0.10723,-0.23185,-0.040194,-0.21111,-0.17221,-0.03109,0.12193,0.041037,0.13209,-0.045187,0.14235,0.054699,0.069675,-0.0025792,0.26682,-0.042179,0.11275,-0.13335,-0.06615,-0.15366,0.057926,-0.14702,-0.14098,-0.23827,-0.21065,0.12001,0.030647,-0.078822,-0.2652,0.12091,-0.22521,0.068546,0.10578,-0.035551,0.02105,-0.058996,0.26907,0.062673,0.12663,-0.014306,-0.15488,-0.033606,-0.30469,-0.15037,-0.26176,0.27204,0.034473,0.025911,0.02664
22,0.87338,0.80926,0.874,0.79211,0.89556,0.85688,0.85818,0.87383,0.87667,0.83553,0.87662,0.86004,0.84761,0.78365,0.78017,0.81021,0.76539,0.84069,0.86776,0.86446,0.75586,0.84904,1,0.8797,0.86509,0.86925,0.82762,0.81279,0.77127,0.85831,0.7721,0.84067,0.75136,0.81444,0.81709,0.85161,0.73923,0.81162,0.82972,0.82343,0.86597,0.78295,0.83151,0.68941,0.74222,0.78578,0.68227,0.64873,0.73853,0.65541,0.7936,0.73445,0.54351,0.67687,0.49013,0.58295,0.49431,0.48757,0.21006,0.39619,0.6047,0.62604,0.57225,0.46392,0.43319,0.36504,0.36256,0.423,0.4259,0.42848,0.30726,0.24725,0.085858,0.18146,0.033683,0.35441,0.17147,0.40257,0.33444,0.32706,0.056668,0.18541,0.221,0.38622,0.32705,0.10107,0.37047,0.23197,0.32145,0.31185,0.03156,0.10024,0.068176,0.095753,0.19386,0.26598,0.0022997,0.0095246,0.028377,0.5237,0.027388,-0.033984,0.20932,0.080136,-0.035996,-0.022359,0.18728,0.009623,0.14998,-0.029144,0.11318,0.022928,0.10405,-0.21148,0.097406,0.016469,0.063855,-0.069737,0.18366,0.16971,0.15443,0.10376,0.00527,0.26131,0.013503,-0.082081,-0.11773,-0.12058,0.21267,-0.020892,0.021946,-0.31082,-0.098015,-0.24611,-0.082271,-0.16529,0.13467,0.064396,0.20031,0.048238,0.03063,0.034943,0.036575,0.057651,0.37288,-0.12853,0.097476,-0.18481,-0.079657,-0.065723,0.17917,-0.20544,0.0029629,-0.25934,-0.38338,0.12397,0.025581,-0.070116,-0.15654,0.023322,-0.32404,-0.015981,0.11708,0.0074649,0.22962,-0.1083,0.26921,0.010577,0.16932,0.027761,-0.10847,-0.030005,-0.31383,-0.19483,-0.22238,0.34836,0.017628,0.061264,0.11685
23,0.77688,0.78391,0.81795,0.77568,0.83864,0.77657,0.86471,0.79852,0.80372,0.72518,0.86415,0.76897,0.83344,0.71393,0.77374,0.80873,0.71203,0.81287,0.81488,0.80245,0.76999,0.80881,0.8797,1,0.84796,0.80133,0.77522,0.80123,0.79355,0.80614,0.75375,0.84194,0.67312,0.74648,0.79955,0.78845,0.79072,0.76886,0.80055,0.80385,0.79738,0.77117,0.78928,0.71855,0.69822,0.7012,0.62493,0.65477,0.66053,0.50563,0.71523,0.70577,0.50585,0.65813,0.53199,0.51876,0.44454,0.52485,0.28393,0.23522,0.67891,0.57333,0.51343,0.56152,0.29636,0.27544,0.37905,0.36904,0.36788,0.50758,0.31955,0.28984,0.093983,0.16279,0.093142,0.2808,0.13455,0.48371,0.20741,0.29527,0.13664,0.33601,0.2309,0.32329,0.26875,0.017932,0.4927,0.22851,0.42711,0.25475,0.041892,0.093768,0.18554,0.077256,0.097127,0.35236,-0.063094,0.12433,-0.060008,0.55572,0.073921,-0.077218,0.18093,0.18465,0.13735,-0.071578,0.28516,0.10582,0.099325,-0.025223,0.10122,-0.020702,0.21487,-0.062538,-0.05283,-0.054871,0.069843,-0.11389,0.13145,0.1762,0.16403,0.19734,0.056872,0.29252,0.034892,0.077313,-0.25053,-0.13253,0.13065,-0.0039449,0.02602,-0.29902,-0.15759,-0.18325,-0.11847,-0.035583,0.10758,-0.0056506,0.15832,0.0084704,0.042357,0.053072,0.094516,-0.093852,0.3224,-0.20401,0.068943,-0.31431,-0.08896,-0.27365,0.17535,-0.3519,0.033266,-0.14472,-0.29679,0.19033,0.14101,-0.06683,-0.25267,0.071679,-0.37894,0.028241,0.12124,-0.10401,0.12621,-0.12955,0.15148,0.048802,0.23322,0.085768,-0.011671,0.0080828,-0.31123,-0.12997,-0.089519,0.25025,0.056911,0.013083,0.027464
