,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165
61,0.41085,0.33613,0.33729,0.38162,0.46851,0.30651,0.31571,0.37023,0.45646,0.32188,0.2944,0.4716,0.38773,0.39122,0.38833,0.32438,0.3074,0.51118,0.36692,0.369,0.22847,0.37637,0.44647,0.34171,0.29035,0.30279,0.37407,0.44915,0.30332,0.38983,0.28726,0.31809,0.42509,0.37154,0.3116,0.42233,0.31937,0.20623,0.22259,0.32906,0.40376,0.51384,0.33732,0.18209,0.15791,0.5411,0.25739,0.3162,0.05747,0.21294,0.14316,0.20888,0.29928,0.35478,0.29412,0.24615,0.14641,0.15659,-0.098672,0.24889,0.10832,1,0.10735,0.31246,0.1187,0.11449,0.30854,0.25201,-0.20442,0.11222,-0.041403,-0.17489,0.2013,-0.20212,0.016703,0.24054,0.21422,0.034468,-0.21443,0.14363,0.086433,0.1677,0.018163,-0.054304,0.17289,0.19885,0.10329,-0.24593,-0.051817,-0.31792,0.19324,-0.050407,0.037582,-0.096158,-0.15033,0.28562,0.15395,0.42005,-0.19459,-0.07191,0.065774,0.098978,0.029293,-0.15455,0.19282,0.031161,0.12978,0.19785,0.20599,-0.084372,-0.25453,-0.13879,0.10031,0.10834,0.22961,-0.078547,0.10776,0.10724,0.084433,0.072835,0.099115,0.10177,0.031905,0.0086893,0.2019,0.095071,0.11687,0.19258,-0.1062,0.11001,-0.3016,-0.1195,0.016861,0.058753,-0.30626,0.13929,-0.22146,0.0782,-0.12147,-0.12267,-0.15244,0.13186,0.37868,0.1046,-0.0048106,-0.18936,0.11549,-0.25893,-0.019412,-0.14245,0.26487,0.00059843,-0.018037,0.2218,-0.1168,-0.026114,0.2005,0.22632,0.033609,-0.037201,0.16645,0.20995,-0.16931,-0.054703,-0.0099104,0.21596
62,0.37961,0.50645,0.4598,0.52078,0.53228,0.49069,0.46789,0.53462,0.44749,0.50928,0.47206,0.48522,0.47797,0.46421,0.50409,0.59002,0.51426,0.41494,0.55823,0.49297,0.38738,0.34304,0.32672,0.36964,0.37563,0.35363,0.39782,0.39165,0.40697,0.40849,0.49106,0.44783,0.37422,0.40899,0.50494,0.4642,0.51219,0.5542,0.34144,0.19492,0.47698,0.31825,0.45201,0.50922,0.44592,0.41182,0.35402,0.25822,0.17642,0.45845,0.12664,0.14314,0.33926,0.17691,0.21097,0.54822,0.21848,0.16127,0.24124,0.39179,0.10314,0.10735,1,0.29825,0.13588,0.10996,0.16351,0.21663,0.26151,0.41686,0.28235,0.095373,0.28668,-0.040863,0.15562,0.41205,0.0846,0.086324,0.052053,0.022628,0.19237,0.14888,0.10859,0.17439,0.14514,0.24036,0.21451,-0.05432,0.14964,0.012341,0.073462,-0.26101,0.14048,0.062643,0.0062635,0.14132,-0.080376,-0.10589,0.060263,-0.075131,0.083585,0.030371,0.14604,0.15139,-0.2261,0.083388,-0.19105,0.13849,-0.24792,0.030327,0.13343,-0.061305,0.13512,0.028643,0.13332,0.081358,-0.022019,0.098991,-0.082086,0.29329,0.03871,-0.0513,-0.064808,-0.017464,0.27558,-0.16666,-0.13632,0.055531,0.074033,0.052333,-0.18869,0.10789,0.085203,0.049931,-0.13535,0.26555,-0.1073,0.1621,0.090833,0.015941,-0.28081,-0.15587,-0.1568,0.32453,-0.18416,-0.36655,0.18333,0.039995,-0.01531,-0.090974,0.10671,0.21673,-0.17083,-0.10229,-0.10509,-0.031841,0.10609,0.35734,-0.26256,-0.038244,0.16985,0.005803,0.22993,0.072476,-0.050244,-0.031092
63,0.63875,0.45201,0.59676,0.49222,0.6133,0.6118,0.50829,0.523,0.55305,0.48268,0.48893,0.53405,0.56456,0.4879,0.59065,0.58983,0.51252,0.5576,0.48903,0.59777,0.43599,0.39048,0.47253,0.50304,0.53144,0.51482,0.57683,0.49726,0.56638,0.48025,0.51485,0.51442,0.62719,0.47909,0.58296,0.60405,0.55722,0.45845,0.47134,0.40764,0.63083,0.5274,0.37085,0.47494,0.33958,0.39098,0.26157,0.52103,0.26255,0.19491,0.40389,0.37352,0.34734,0.20043,0.42417,0.29704,0.27434,0.048366,0.12612,0.41468,0.20455,0.31246,0.29825,1,0.066013,0.42325,0.053903,0.31304,0.19581,0.32752,0.048621,-0.017091,0.15196,0.11807,0.28678,0.25754,0.1776,0.065696,0.19238,-0.048534,0.31307,0.017861,0.087705,0.00038937,0.36459,0.30852,0.087659,-0.2301,0.079093,0.065059,-0.15871,-0.25336,0.12099,-0.027687,0.078209,0.18937,0.14318,0.097825,0.061755,0.086989,0.0052601,-0.23438,-0.080348,-0.14335,-0.11244,0.065305,0.09285,0.27994,0.079019,-0.24035,0.12858,0.0060717,0.070073,0.030794,0.27568,0.14558,-0.071403,0.17978,-0.077848,0.31698,0.11396,-0.1298,0.083683,0.016545,0.10657,-0.22978,0.22552,0.2588,0.072692,-0.062361,-0.082537,0.10218,0.0087485,0.19995,-0.21222,0.13967,-0.29569,0.060403,-0.019457,0.092914,-0.051318,0.22346,0.023157,-0.0094468,-0.056073,0.005945,0.094297,0.17015,-0.037495,-0.0088641,-0.0084251,0.13084,0.016768,-0.064126,-0.036342,0.017584,0.30587,0.079417,-0.11352,0.13077,0.091166,-0.0076241,0.17318,-0.095058,0.091839,0.15837
64,0.34083,0.38274,0.27805,0.42257,0.41134,0.26437,0.39036,0.42345,0.42842,0.40062,0.29923,0.37599,0.28071,0.41278,0.3806,0.3748,0.35323,0.3426,0.50053,0.33773,0.28423,0.36414,0.35397,0.39586,0.49536,0.26114,0.41339,0.30818,0.3685,0.2752,0.36796,0.30779,0.32388,0.27753,0.33046,0.27055,0.293,0.42983,0.08903,0.19087,0.12025,0.3971,0.24018,0.20798,0.20623,0.25751,0.16459,0.15092,0.30889,0.27499,0.1254,0.25164,0.20968,0.37148,-0.028917,0.26983,0.25088,0.28103,0.23835,0.212,0.11611,0.1187,0.13588,0.066013,1,-0.048367,0.14267,0.095415,-0.090519,-0.053628,-0.1151,0.1518,0.15806,-0.12581,0.069629,0.1233,0.28219,0.19703,0.089564,0.026057,-0.1711,0.41013,0.29175,0.031134,-0.1417,-0.11318,0.31311,0.0019168,0.16597,-0.0065375,0.0010543,0.081396,0.077644,0.11254,0.016973,0.23678,-0.051549,0.25245,-0.10429,0.17346,-0.048607,0.32679,-0.0858,0.0019693,0.08477,0.091684,-0.25873,0.036346,-0.18675,0.063033,-0.098043,0.077023,0.22426,-0.10906,0.048847,0.042982,-0.0046607,0.11757,0.14733,-0.034643,0.41697,0.090349,0.21118,0.12536,-0.34105,0.025101,-0.090832,-0.1512,0.10112,0.2637,-0.19586,0.084022,-0.080433,0.11571,-0.25408,-0.0032373,-0.020169,-0.081967,0.074312,0.13532,-0.22912,-0.24742,0.069707,0.0093448,-0.169,-0.12147,-0.10733,0.084969,0.071184,0.21934,-0.0046641,-0.017886,-0.050854,0.11572,0.046042,0.4327,0.30547,0.17361,0.11313,-0.19031,0.10166,0.18761,-0.091447,0.063196,0.087628,0.058909
65,0.31124,0.20371,0.23242,0.28926,0.23162,0.27318,0.20754,0.30604,0.26692,0.26046,0.2879,0.13205,0.29539,0.26902,0.19253,0.27415,0.31075,0.29733,0.17811,0.31411,0.26277,0.24065,0.22192,0.21933,0.32654,0.21926,0.26414,0.21557,0.17767,0.34953,0.26117,0.26793,0.28429,0.29249,0.39762,0.29173,0.18543,0.33398,0.28,0.34193,0.2813,0.33577,0.38055,0.15554,0.083327,0.2796,0.21216,0.31383,0.033946,0.074739,0.20855,0.26929,0.15241,0.063224,0.22323,0.17124,0.037492,0.21148,0.16631,0.13611,0.12094,0.11449,0.10996,0.42325,-0.048367,1,-0.101,0.071701,0.2539,0.18017,-0.13113,0.072449,0.21145,0.18168,0.14741,0.15272,0.096924,0.12742,0.060622,-0.052767,0.090803,0.22483,-0.18485,0.16746,0.059979,0.35746,0.040245,-0.020685,0.18294,0.038841,0.17331,-0.083249,-0.031505,0.22527,0.08568,-0.029594,0.18631,-0.11975,-0.060399,0.12806,0.39728,-0.18867,-0.038891,-0.034022,-0.097982,0.095152,-0.1342,0.44745,-0.067291,-0.2672,0.12075,-0.22306,-0.17038,-0.068374,0.099372,-0.076837,-0.087105,-0.12498,-0.12138,0.085787,0.048617,-0.043018,-0.2576,-0.098035,0.13118,0.040246,0.28376,0.30757,0.053431,-0.019473,-0.27262,-0.15295,0.2476,0.023997,-0.061895,0.15329,0.070274,0.050406,0.22772,0.038756,-0.1675,0.12235,-0.030963,0.13384,0.084114,-0.15271,-0.17231,0.28173,0.10849,0.0065369,-0.10123,0.13664,-0.12578,-0.13499,-0.28803,-0.035953,-0.069844,0.20027,0.10132,0.27139,-0.077713,0.046886,0.10477,-0.23075,-0.01972,0.155
66,0.25678,0.36146,0.30854,0.35376,0.31698,0.26881,0.34999,0.2924,0.30585,0.30012,0.32679,0.2433,0.27085,0.31626,0.40314,0.36396,0.42345,0.3366,0.29538,0.31561,0.32684,0.32568,0.33122,0.40105,0.24025,0.37809,0.30733,0.3219,0.18656,0.26322,0.38257,0.24429,0.35492,0.39072,0.3047,0.35071,0.23543,0.24602,0.20622,0.25107,0.31614,0.24124,0.13077,0.29799,0.37411,0.19866,0.23369,0.37193,0.07554,0.21651,0.13584,0.17779,0.12174,0.25593,0.22521,0.18133,0.040422,0.26868,0.23885,0.061737,0.18639,0.30854,0.16351,0.053903,0.14267,-0.101,1,0.15674,0.13271,0.12192,-0.057219,-0.0088301,0.18224,-0.084758,-0.33703,0.14283,0.25025,-0.089909,0.036134,0.19707,0.17648,0.040473,0.096033,-0.11799,-0.1681,0.24238,0.12318,-0.094211,-0.06151,-0.35062,-0.019964,-0.048074,-0.12211,-0.021542,0.024147,0.3585,-0.026605,0.095716,-0.0036265,-0.35027,0.025367,0.04275,-0.021776,-0.090953,0.10312,-0.064533,-0.12511,-0.0029793,0.066571,0.045028,-0.12349,-0.15361,0.14109,-0.24787,-0.21353,0.26003,0.33585,0.061965,0.027428,0.068266,0.24841,-0.11881,0.0842,-0.072765,-0.012609,0.12686,0.076702,0.082108,0.15914,0.049444,0.027322,0.0021983,0.15107,0.049874,-0.056758,-0.084494,-0.021498,0.09709,-0.30932,0.058823,-0.12151,-0.039005,0.27745,-0.026925,-0.024671,-0.094244,0.29077,-0.39532,0.14645,-0.0025777,0.062505,0.12725,-0.20339,0.070208,0.13341,0.082246,0.17517,0.2122,0.13017,0.055305,0.079455,0.019381,-0.22431,0.17961,0.14304,0.031661
67,0.28599,0.3125,0.35994,0.19093,0.22896,0.25541,0.19172,0.28324,0.24496,0.30327,0.22245,0.18819,0.2218,0.2306,0.12656,0.27324,0.2712,0.26286,0.25912,0.17819,0.059999,0.10505,0.15821,0.32391,0.23926,0.23483,0.23647,0.14126,0.1676,0.10532,0.28958,0.17125,0.15531,0.14999,0.21959,0.28934,0.17414,0.053643,0.09907,0.17038,0.21548,0.18184,0.23465,0.24482,0.32395,0.16026,0.090055,0.2436,-0.10667,0.044048,0.16115,0.42583,0.05869,0.17369,0.10804,0.0091447,-0.017457,0.01139,0.13,0.42152,0.20147,0.25201,0.21663,0.31304,0.095415,0.071701,0.15674,1,-0.11864,0.19453,0.12325,0.058517,0.066123,0.042887,0.16878,0.23156,0.33406,-0.011252,-0.099685,-0.1472,0.18192,-0.064702,0.14654,-0.010595,-0.23026,-0.077895,0.3622,-0.11484,-0.011233,-0.073235,-0.14912,-0.30837,0.20855,-0.27015,-0.070531,0.24298,0.14514,0.029554,-0.21953,-0.016213,-0.08627,0.068351,-0.041443,0.085348,0.17255,-0.20919,-0.21226,0.16602,-0.016956,0.14525,-0.17723,-0.23512,0.031832,-0.22792,0.2445,0.10281,-0.02873,0.025339,-0.075922,0.28759,0.033691,0.16536,0.037802,0.13975,0.2771,-0.052189,-0.014438,0.22505,-0.16482,0.30805,-0.043896,-0.1334,0.23423,0.056188,-0.39596,-5.0585e-06,-0.27094,0.021387,-0.13915,0.15764,-0.12278,0.14033,0.047398,-0.057619,0.13709,-0.17836,0.29762,-0.00069821,-0.11055,0.12806,-0.035759,-0.16765,0.02836,-0.12354,-0.15815,0.043074,0.11454,0.0099241,0.053137,0.037225,0.34396,-0.018941,0.32553,0.024089,-0.31357,-0.19049
68,0.24575,0.45984,0.36631,0.29785,0.31994,0.45214,0.42868,0.32715,0.25094,0.25777,0.40774,0.25506,0.30274,0.39269,0.29347,0.29,0.41671,0.20736,0.19733,0.2948,0.38557,0.28749,0.21965,0.37254,0.36067,0.27308,0.31594,0.21832,0.23507,0.30602,0.36065,0.33891,0.26148,0.40409,0.41262,0.3112,0.35672,0.38126,0.35582,0.23148,0.3464,0.1999,0.29795,0.40756,0.24096,0.18242,0.16757,0.15942,0.27878,0.2699,0.35587,0.09892,0.1974,-0.030176,0.13986,0.052394,0.036677,0.24716,0.17766,0.077853,0.059567,-0.20442,0.26151,0.19581,-0.090519,0.2539,0.13271,-0.11864,1,0.19508,0.079547,0.24026,0.2604,0.035639,0.15238,0.048265,0.11965,0.25478,0.24943,-0.1021,0.10859,0.23604,0.033606,0.093358,0.27995,0.11231,0.092673,-0.12423,0.14815,0.37445,0.037831,0.010991,0.13543,0.32826,0.14762,0.090585,0.088498,-0.13219,-0.063749,-0.010687,0.32521,-0.3279,-0.053614,0.032792,-0.18094,0.047168,0.0015301,0.058904,0.061432,-0.07005,0.087979,-0.17953,0.15589,-0.021448,0.13066,0.086834,-0.081151,0.084692,-0.20337,0.15041,0.13033,-0.25574,0.05179,-0.1768,0.06661,0.019423,-0.026243,0.097649,0.19526,-0.14164,-0.0034461,-0.021531,0.13784,-0.079326,0.068589,0.21856,0.12763,0.099102,-0.064536,0.16798,-0.20942,0.096834,-0.05739,-0.063223,-0.17413,-0.29789,0.095501,0.22431,0.15851,-0.009263,-0.11712,0.27352,0.040915,-0.44706,0.24922,0.055687,0.031928,0.058834,0.016054,-0.098337,-0.15324,-0.18745,-0.17436,-0.012284,0.019764,0.06758
69,0.34572,0.26727,0.28777,0.2733,0.30002,0.35543,0.32,0.28181,0.32231,0.18857,0.38854,0.34382,0.33019,0.36123,0.34672,0.39653,0.29966,0.12052,0.20925,0.28336,0.26297,0.055127,0.17834,0.2969,0.12465,0.20558,0.24807,0.25353,0.22131,0.28377,0.37539,0.26924,0.37373,0.18378,0.39973,0.41462,0.28163,0.25626,0.2393,0.2839,0.39919,0.28201,0.21649,0.39856,0.4049,0.19541,0.095434,0.28868,0.19207,0.32315,0.42886,0.042524,0.33589,0.12887,0.25845,0.4046,-0.0039006,0.15985,0.20083,0.1496,0.17227,0.11222,0.41686,0.32752,-0.053628,0.18017,0.12192,0.19453,0.19508,1,0.24299,0.016133,-0.068829,0.27043,-0.044572,0.22029,-0.10871,-0.14796,0.11166,-0.045254,0.1159,-0.081481,0.0066798,-0.092489,0.28735,0.18786,0.25066,-0.22632,-0.031089,-0.12657,0.1,-0.35017,0.057337,-0.13511,0.21227,0.034915,0.0087475,-0.091677,0.084833,0.013959,-0.057477,-0.27042,0.34887,0.12889,0.165,0.1107,0.076602,-0.049682,-0.12208,-0.012134,-0.11114,0.2505,0.19207,-0.20706,0.172,-0.1605,-0.019265,0.26986,-0.52691,0.46823,-0.23165,-0.18075,-0.10045,0.22464,0.36642,-0.065776,0.11429,0.025675,0.059359,0.10406,-0.13185,0.058156,0.23733,-0.099172,-0.047424,0.042139,-0.010066,-0.036168,-0.093562,0.041064,-0.016129,0.0054338,0.0051141,0.092261,-0.1911,-0.38675,0.15096,0.10578,0.16966,-0.035476,0.17252,-0.06172,-0.041231,-0.18999,-0.10496,0.11029,-0.030375,0.16516,-0.21407,0.28666,0.041676,0.022462,0.21836,-0.17192,-0.055851,-0.029285
70,0.24028,0.09887,0.19989,0.13203,0.075191,0.18411,0.11603,0.10071,0.16367,0.12889,0.18997,0.23787,0.20821,0.17662,0.098891,0.23629,0.14226,0.088822,0.19963,0.21324,0.15269,0.13585,0.066196,0.053919,0.12122,0.19686,0.053332,0.19174,0.080246,0.16703,0.18298,0.13723,0.27455,0.076444,0.18337,0.038011,0.066287,0.13126,0.19796,0.17229,0.076483,-0.13912,0.14725,0.26518,0.25632,-0.080099,0.082492,0.061896,-0.033289,0.13216,0.070518,0.14252,0.21836,0.20963,-0.060842,0.24558,-0.017566,0.00018403,0.036272,0.018198,0.27075,-0.041403,0.28235,0.048621,-0.1151,-0.13113,-0.057219,0.12325,0.079547,0.24299,1,-0.097095,0.08899,0.04929,0.31035,0.076239,-0.059821,-0.24783,0.045366,-0.15347,0.39423,-0.052219,0.050183,0.15406,0.13202,-0.1229,0.17582,-0.2076,0.24656,0.099484,-0.05195,-0.21889,0.22613,-0.055547,0.15465,-0.10659,0.29914,-0.18716,0.054751,0.12651,-0.04406,-0.25114,0.3399,-0.15854,-0.040051,0.33578,0.045437,-0.024326,0.054262,0.1167,0.020532,0.030374,0.13399,0.048562,-0.22948,-0.066307,-0.011974,0.033333,-0.080722,0.062394,0.13413,0.027503,0.026277,0.30708,0.27548,0.27513,-0.26071,0.17619,0.027163,0.0066058,0.044241,-0.021418,0.16912,0.17457,-0.040865,0.11181,-0.0075513,-0.072324,-0.028669,0.10247,-0.031491,0.21798,-0.13989,-0.13476,0.13324,-0.15678,0.18976,0.0091823,-0.20785,-0.23928,0.10072,0.14246,0.11556,-0.032517,0.052344,0.046527,0.049166,0.18052,-0.23579,-0.07729,-0.0081933,-0.11204,0.17878,-0.05183,-0.028144,-0.22701
71,0.27221,0.39056,0.29834,0.27803,0.15345,0.28851,0.28828,0.3011,0.24027,0.17035,0.33213,0.21995,0.22785,0.19516,0.15304,0.19796,0.34708,0.24122,0.29621,0.21314,0.2761,0.17793,0.20643,0.29394,0.33939,0.19516,0.33279,0.26714,0.26671,0.14626,0.34885,0.40999,0.14584,0.26387,0.25088,0.38507,0.2169,0.22967,0.31945,0.27418,0.19705,0.138,0.24321,0.18241,0.23755,0.2,0.18677,0.33162,0.29385,0.31065,0.23146,0.056446,0.20278,0.020619,0.14726,-0.011047,0.16003,0.18495,0.32763,0.1296,0.22809,-0.17489,0.095373,-0.017091,0.1518,0.072449,-0.0088301,0.058517,0.24026,0.016133,-0.097095,1,0.091064,0.094389,0.072763,0.055383,0.42349,0.20459,0.2344,-0.11146,-0.13536,0.24187,0.25167,0.086315,0.024238,-0.16745,0.06761,0.12014,0.12021,-0.0068051,0.23078,-0.14641,0.11486,0.21736,0.10171,-0.10282,0.0066484,0.0072311,-0.16168,-0.1101,0.075421,-0.032661,0.045069,0.37247,0.23151,-0.036604,0.0027552,-0.077897,-0.20719,0.0046933,0.10543,0.0085043,0.19358,-0.063662,0.13713,0.07911,-0.15511,-0.38609,0.037849,0.17928,0.038763,0.17316,0.10744,0.057882,-0.04091,-0.036595,0.036563,-0.095285,0.10878,0.25821,-0.08758,-0.044585,-0.21028,0.078415,-0.032719,-0.031287,0.082384,-0.19813,0.13586,0.34659,-0.30048,0.09941,-0.2154,-0.19336,0.093344,-0.0066887,-0.043486,0.068524,0.26238,0.13582,-0.15846,-0.14501,0.072659,-0.041985,0.37714,0.041557,-0.043861,-0.06834,0.41733,-0.0048621,-0.00036205,-0.092827,-0.090668,0.049565,-0.31894,-0.043719
72,0.34953,0.37059,0.32136,0.32749,0.26787,0.28155,0.39999,0.48432,0.36019,0.44811,0.34991,0.42551,0.34484,0.36704,0.35523,0.37959,0.36219,0.32201,0.35091,0.31606,0.22966,0.41592,0.42509,0.30639,0.37429,0.28738,0.37016,0.23645,0.31078,0.32614,0.35229,0.34428,0.32147,0.48785,0.39287,0.34267,0.29492,0.4535,0.27478,0.21437,0.29708,0.29283,0.21687,0.31954,0.25663,0.20003,0.39987,0.1639,0.1013,0.010172,0.11917,0.42959,0.28853,0.32783,0.1413,0.20751,0.17001,0.17183,0.13788,0.26712,0.12667,0.2013,0.28668,0.15196,0.15806,0.21145,0.18224,0.066123,0.2604,-0.068829,0.08899,0.091064,1,-0.26332,-0.042804,0.16975,0.26682,0.26645,-0.14488,-0.11323,0.13304,0.40663,-0.0062273,0.04896,0.088752,0.44985,0.0023331,0.032353,0.39605,0.35508,0.038423,-0.095031,0.18201,0.20129,-0.049234,0.027327,-0.197,0.12931,-0.11616,0.13086,0.085468,-0.08741,-0.33397,-0.090288,-0.11765,0.076751,-0.060546,0.29708,-0.28551,0.0040122,0.12141,-0.3615,-0.069326,0.29749,0.17888,-0.030476,-0.099987,-0.040198,0.014739,-0.12569,0.33059,0.10859,-0.16323,0.0084155,-0.034162,-0.15164,-0.022518,0.20036,0.31332,0.11937,0.068932,-0.23842,0.26352,0.093147,0.013504,0.15217,-0.14385,-0.07288,-0.15821,0.24659,-0.22793,0.0021597,0.074799,0.079865,0.10154,-0.13177,0.24342,0.05492,0.040444,-0.029893,0.24197,0.13972,-0.31909,-0.070699,-0.14123,0.006744,-0.0086237,0.26482,0.249,-0.25818,0.013169,-0.13756,0.032249,0.18824,-0.12252,0.20586
73,0.032507,-0.01169,0.16333,-0.035051,-0.013357,0.034446,-0.0033436,-0.090679,0.027526,-0.12973,-0.016006,-0.010437,0.030143,0.021277,0.0096027,0.028809,0.055222,-0.10624,-0.10035,-0.019275,0.12518,-0.099046,-0.033559,-0.043228,-0.051711,-0.076114,0.049403,-0.028477,-0.046584,0.024589,-0.026517,0.027397,0.0674,-0.079879,0.032347,0.052695,-0.0082445,-0.050916,0.15132,0.014865,-0.0038863,0.039431,-0.021126,0.0063988,0.16133,-0.15107,0.0060822,0.22886,0.073329,0.073224,0.088941,-0.19719,-0.15311,-0.29516,0.033937,0.052858,0.073864,-0.29043,0.14108,-0.12303,0.20217,-0.20212,-0.040863,0.11807,-0.12581,0.18168,-0.084758,0.042887,0.035639,0.27043,0.04929,0.094389,-0.26332,1,-0.033973,0.13681,0.072945,0.081275,0.54511,-0.042485,0.033289,-0.23307,-0.052479,-0.33852,0.01754,-0.14882,-0.015433,0.10274,-0.12733,-0.18104,-0.056034,-0.21079,0.099532,-0.16812,0.069599,-0.13856,0.032227,-0.2378,-0.23632,-0.049543,-0.20148,-0.10328,0.25242,-0.094964,0.087666,0.32036,-0.019658,0.14424,-0.055725,0.016472,0.021998,0.12392,-0.050422,0.10159,-0.084218,0.26737,-0.14502,-0.0096305,-0.2659,0.22597,-0.19935,-0.024688,0.064287,0.1808,0.32175,-0.19947,0.027703,0.13113,0.29044,-0.087801,-0.029861,-0.27072,-0.03899,-0.249,-0.033405,-0.017225,0.20467,-0.089879,0.20978,-0.22086,0.18708,0.026666,-0.26671,-0.19672,0.033884,0.11092,-0.19239,0.033717,-0.018749,0.1565,-0.060435,0.017608,0.2762,-0.15199,0.068874,0.18298,-0.099887,0.1457,0.12966,0.090033,-0.085894,-0.097071,0.24113,0.066752,0.018927,-0.3339
74,0.36638,0.34294,0.34952,0.329,0.31442,0.49329,0.31753,0.39318,0.35243,0.3433,0.41135,0.2845,0.40592,0.31949,0.28932,0.37084,0.24908,0.34367,0.2989,0.32744,0.31619,0.29726,0.20122,0.33445,0.30979,0.35856,0.36274,0.33593,0.39118,0.29809,0.36086,0.33355,0.3649,0.14148,0.31207,0.33336,0.26024,0.22949,0.3498,0.37309,0.25395,0.15145,0.38258,0.23396,0.19206,0.36862,0.24519,0.15262,0.12279,0.24767,0.35301,0.28266,0.44303,0.27607,0.12265,0.17078,0.35486,0.051293,0.12962,0.2528,0.37856,0.016703,0.15562,0.28678,0.069629,0.14741,-0.33703,0.16878,0.15238,-0.044572,0.31035,0.072763,-0.042804,-0.033973,1,0.26703,0.12177,0.11368,0.17619,-0.30284,0.23723,0.16398,0.14648,0.15703,-0.05644,-0.22337,0.33816,0.072035,0.36275,0.17391,0.05504,-0.034698,-0.017683,0.27192,0.13971,0.022369,0.094491,0.043154,0.12629,0.12125,0.20976,-0.092938,0.20591,-0.029025,-0.055632,-0.032794,0.1288,0.0053232,0.193,-0.12617,0.14471,-0.095926,0.29734,0.009168,-0.022761,0.095666,-0.18645,-0.19328,-0.10388,-0.035722,0.21343,0.042692,0.026627,0.11065,0.080628,-0.016747,-0.11646,0.27174,-0.085669,-0.11638,-0.042428,-0.18209,-0.018977,0.28979,-0.22554,0.11353,-0.35016,0.22595,0.12492,0.10268,-0.096455,0.18596,-0.11224,-0.17902,0.048936,0.013654,0.12086,0.079305,-0.095078,-0.16391,-0.10426,0.19862,0.047117,-0.021499,-0.0025909,0.045789,0.056966,0.0071338,0.08539,0.032032,-0.052416,-0.10642,0.2926,-0.16707,-0.042508,-0.21239
75,0.24277,0.28666,0.24223,0.30401,0.27863,0.34915,0.28008,0.40283,0.33855,0.30011,0.31182,0.33083,0.38455,0.29293,0.33244,0.32987,0.32311,0.17967,0.30477,0.23212,0.27161,0.20273,0.15758,0.33982,0.31264,0.26653,0.40118,0.20035,0.27704,0.16574,0.24611,0.21732,0.39684,0.26308,0.35393,0.3367,0.30559,0.24074,0.14413,0.22807,0.34465,0.2815,0.15383,0.22368,0.18713,0.31078,0.15949,0.25477,0.11312,0.068524,0.11724,-0.022118,0.29888,0.10092,-0.0015132,0.36987,0.39161,0.22188,0.20386,0.36893,0.32638,0.24054,0.41205,0.25754,0.1233,0.15272,0.14283,0.23156,0.048265,0.22029,0.076239,0.055383,0.16975,0.13681,0.26703,1,0.027582,0.1609,0.15393,-0.011978,0.20386,0.15408,0.037136,-0.15176,-0.12229,0.0066153,0.006795,0.032246,0.21879,-0.011981,0.11435,-0.39196,-0.013383,0.039982,-0.18598,0.12704,-0.080559,-0.037686,0.071041,-0.017177,-0.041553,0.014835,0.081666,-0.077495,0.015874,-0.041606,-0.010231,0.201,-0.17295,-0.063136,0.067926,-0.33756,0.13239,0.069389,0.078475,0.10859,-0.15305,0.32073,-0.16951,0.051757,0.30945,-0.1152,-0.14321,0.25004,0.17394,-0.028589,0.024339,-0.037877,-0.034958,-0.06071,-0.15146,-0.14327,0.24944,0.0039151,-0.38526,0.076351,-0.22529,-0.13301,0.1682,-0.09707,-0.068453,-0.078045,0.00082655,0.039221,0.072978,-0.29968,0.062206,-0.068431,-0.11621,0.063775,0.13073,0.34024,-0.11171,-0.048597,-0.068496,0.0050647,0.24012,0.12647,0.23868,-0.017044,0.0026693,0.097069,0.17679,0.077877,0.083465,-0.1872
