,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152
10,0.78283,0.84448,0.82314,0.83042,0.8224,0.80374,0.82511,0.84139,0.8298,0.79315,1,0.76041,0.80516,0.85138,0.83721,0.80159,0.82472,0.73307,0.82175,0.75406,0.75709,0.79601,0.78632,0.78808,0.72263,0.75702,0.75286,0.7847,0.68667,0.78459,0.80353,0.68751,0.81294,0.81612,0.69933,0.74338,0.68086,0.80996,0.7137,0.64821,0.62345,0.67337,0.60914,0.56681,0.55878,0.67051,0.47799,0.6337,0.54947,0.56918,0.34012,0.39676,0.48027,0.44707,0.53489,0.44971,0.47003,0.47915,0.40085,0.2967,0.39192,0.11398,0.18758,0.34799,0.30235,0.3214,0.39906,0.14399,0.21481,0.50638,0.25676,0.09423,0.18917,0.12654,0.44592,0.16363,0.18841,0.26524,0.23479,0.23454,0.11555,0.23499,0.02023,0.035555,0.099474,0.27873,0.2325,0.14099,0.21184,0.14931,0.042309,0.18528,0.19161,0.048414,0.088922,0.06661,-0.021882,0.19736,0.0058861,0.19291,0.0061442,0.14868,0.12203,0.16483,-0.042626,0.056487,0.097095,0.36155,0.20814,-0.0090538,0.1551,-0.092848,-0.023324,0.014608,-0.049887,0.059086,0.10672,-0.062922,0.11391,-0.01964,-0.059901,0.010936,0.091949,0.18049,0.028326,0.099878,0.022127,0.17119,-0.10666,0.2303,-0.028977,-0.20671,0.088813,-0.054644,0.10302,-0.096325,-0.080019,0.0045214,0.052716,0.12144,-0.15128,0.083025,-0.0048019,0.049276,0.10759,-0.013467,0.18138,0.12721,0.013274,0.24539,-0.069381,0.16154,-0.16956
11,0.81438,0.80397,0.80451,0.86569,0.80954,0.79457,0.85839,0.80326,0.85826,0.75849,0.76041,1,0.82427,0.79598,0.86315,0.79571,0.82221,0.83219,0.81476,0.76755,0.79066,0.83733,0.81557,0.89093,0.84415,0.79189,0.78417,0.76152,0.76117,0.83169,0.76307,0.82788,0.7876,0.7934,0.68332,0.82989,0.67472,0.74771,0.6387,0.66839,0.72341,0.6289,0.61692,0.55509,0.59447,0.63969,0.53852,0.71947,0.49853,0.66342,0.62518,0.44635,0.50593,0.39447,0.59059,0.4438,0.6187,0.39153,0.40121,0.3716,0.4422,0.35025,0.26488,0.23119,0.49081,0.27541,0.51573,0.17599,0.27966,0.42847,0.25908,0.071038,0.22556,0.26243,0.36522,0.25022,0.21305,0.38524,0.29194,0.20549,0.062686,0.2008,0.17187,-0.0031699,0.013045,0.33078,-0.11624,0.029396,0.15551,0.16088,0.19434,0.24446,0.14355,0.046769,0.161,0.18409,0.068305,0.069689,0.19028,0.12683,0.23313,0.10323,0.24208,0.12891,0.10474,0.069689,0.07328,0.26392,0.31424,0.015516,0.12896,-0.13868,-0.011492,0.18689,-0.0082791,0.21817,0.21191,-0.099544,0.19037,0.059026,-0.061119,0.13982,-0.0038143,0.088559,-0.080277,0.0091282,0.12407,0.1063,-0.10611,0.27394,0.17143,-0.34226,0.0042129,-0.032199,-0.15017,0.00015281,-0.063482,0.0034683,0.064092,-0.013276,-0.14182,-0.045528,-0.085537,0.10883,0.30343,0.13079,0.12126,0.22778,-0.052394,0.36626,0.0031202,0.007047,-0.084975
12,0.84389,0.83071,0.83999,0.85612,0.83069,0.83212,0.81773,0.76035,0.83595,0.82385,0.80516,0.82427,1,0.86016,0.77363,0.8219,0.8017,0.83672,0.73478,0.73402,0.76703,0.82627,0.73749,0.87043,0.80009,0.76539,0.75294,0.76677,0.72681,0.80192,0.7906,0.78075,0.76857,0.82606,0.60343,0.8365,0.65751,0.80834,0.62561,0.60573,0.68342,0.69044,0.65916,0.49229,0.59413,0.62113,0.54699,0.68491,0.51911,0.65016,0.50364,0.41813,0.43204,0.38814,0.59947,0.56115,0.52043,0.38182,0.31461,0.21064,0.38341,0.28157,0.21335,0.275,0.39974,0.19029,0.45503,0.21212,0.24922,0.39964,0.24016,-0.023903,0.12838,0.22655,0.47916,0.1671,0.1664,0.23347,0.19415,0.30381,0.12096,0.21663,0.060471,-0.060488,0.072226,0.23633,0.09399,0.047603,0.33224,0.090823,0.13746,0.034992,0.27737,-0.023933,0.11747,0.22212,0.12727,0.091245,0.15248,0.087153,0.21447,0.11491,0.10279,0.059011,0.14408,0.029167,0.12392,0.25441,0.33775,-0.032604,0.19904,-0.067451,0.1496,0.15919,-0.010589,0.061903,0.13405,-0.074036,0.23451,-0.046089,0.045566,0.15098,0.098076,0.16255,0.07898,0.066695,0.23625,0.10603,-0.074912,0.22318,0.042145,-0.18673,0.076003,-0.052499,-0.072381,-0.095956,-0.13086,-0.035517,-0.0609,0.01717,-0.10659,-0.025863,-0.16985,0.066004,0.26701,-0.080707,0.23406,0.11939,-0.012304,0.31075,0.111,0.045009,-0.035399
13,0.83168,0.80722,0.84809,0.83024,0.81991,0.84717,0.84244,0.79446,0.86658,0.82534,0.85138,0.79598,0.86016,1,0.87759,0.83198,0.81864,0.78129,0.79781,0.73991,0.80371,0.8046,0.82569,0.80112,0.80437,0.76909,0.7174,0.7912,0.71573,0.77068,0.75984,0.71472,0.78936,0.76337,0.61637,0.82116,0.7215,0.80647,0.69399,0.61946,0.76164,0.64968,0.65534,0.58193,0.60365,0.66252,0.56579,0.70404,0.57249,0.61278,0.4347,0.46392,0.46685,0.47264,0.53656,0.37045,0.58198,0.38989,0.38029,0.34164,0.3453,0.12641,0.19186,0.22119,0.41115,0.33816,0.39356,0.097998,0.24273,0.48474,0.21664,0.038226,0.17679,0.20721,0.49787,0.17007,0.25151,0.34742,0.20399,0.34678,0.064418,0.19754,0.11555,0.025932,0.068632,0.31606,0.19413,0.19243,0.15579,0.16932,0.083005,0.13687,0.15761,0.086806,0.1373,0.19249,-0.07483,0.069157,0.1033,0.14403,0.15037,0.1395,0.20964,0.24669,0.00062121,-0.022465,0.11204,0.38718,0.30401,-0.074065,0.15264,-0.16433,0.081186,0.062603,-0.012295,-0.044221,0.17028,-0.089666,0.22885,-0.022744,0.048187,0.11345,0.070894,0.043418,0.11086,-0.017459,-0.023081,0.079481,-0.062388,0.2614,0.098622,-0.32922,0.21229,-0.1224,-0.074718,-0.23556,-0.11975,0.025955,0.08905,0.086526,-0.19769,0.051971,-0.097845,0.017667,0.31489,-0.061744,0.24852,0.084112,0.093392,0.29505,-0.057807,-0.0028346,-0.14132
14,0.80439,0.76212,0.78872,0.826,0.79311,0.80606,0.85214,0.8023,0.83661,0.78743,0.83721,0.86315,0.77363,0.87759,1,0.8279,0.81428,0.77197,0.80285,0.77224,0.75021,0.79924,0.83479,0.80511,0.75195,0.7854,0.7689,0.7983,0.72043,0.79889,0.76867,0.7455,0.76659,0.75927,0.71139,0.77633,0.73794,0.76034,0.64668,0.69801,0.72203,0.62416,0.61803,0.62254,0.5612,0.68884,0.58174,0.65346,0.55797,0.6016,0.57777,0.52257,0.52379,0.43888,0.5771,0.3583,0.59126,0.42392,0.35828,0.36876,0.36399,0.14695,0.29134,0.2342,0.4129,0.30236,0.36116,0.055898,0.28346,0.56127,0.21196,0.12613,0.31129,0.24112,0.44291,0.11328,0.16695,0.33568,0.25557,0.20962,0.026587,0.29256,0.20385,0.019188,0.058393,0.36371,0.01826,0.18572,0.18783,0.14452,0.1967,0.24332,0.22047,0.13529,0.056927,0.1647,-0.0019441,0.11548,0.04405,0.20533,0.078,0.065669,0.32189,0.19084,-0.035518,-0.057911,-0.019897,0.4115,0.31376,0.0015886,0.13303,-0.25996,-0.040171,0.12485,-0.035152,0.08936,0.070742,-0.039218,0.18637,0.039976,0.061146,0.083903,-0.0049637,0.1374,0.11504,0.045334,0.012172,0.1169,-0.14354,0.32446,0.043575,-0.40482,0.093207,-0.14449,-0.073414,-0.13994,-0.057232,0.034473,-0.010582,0.10269,-0.20819,0.047857,-0.042416,0.00024034,0.26277,0.031949,0.16773,0.17958,0.15304,0.35587,-0.12564,0.058828,-0.24758
15,0.81391,0.84174,0.83269,0.83493,0.77785,0.81552,0.82294,0.79823,0.84343,0.7823,0.80159,0.79571,0.8219,0.83198,0.8279,1,0.81694,0.79828,0.74909,0.73641,0.75636,0.78768,0.7929,0.82767,0.79219,0.80508,0.69805,0.79375,0.78873,0.81162,0.76843,0.77356,0.79187,0.81213,0.73176,0.73955,0.69977,0.83571,0.66613,0.67502,0.68159,0.6791,0.67578,0.55671,0.67833,0.69564,0.61365,0.66833,0.64515,0.64458,0.54967,0.45961,0.35828,0.48533,0.5157,0.49035,0.6303,0.38145,0.48228,0.4067,0.44084,0.18598,0.17929,0.3922,0.37079,0.38827,0.52508,0.27896,0.16755,0.44106,0.19337,0.021847,0.2522,0.1595,0.42871,0.17659,0.23295,0.2425,0.21522,0.21993,0.074825,0.23458,0.26358,0.0076623,0.14473,0.19987,0.032083,0.09707,0.18977,0.21782,0.070749,0.14088,0.23499,0.12687,0.25783,0.16843,-0.027142,0.06949,0.12189,0.098094,0.14138,0.052216,0.22741,0.056391,0.0087966,-0.035499,0.14939,0.30333,0.27691,-0.0073081,0.19184,-0.14838,0.079378,0.093415,0.02806,-0.10277,0.11661,-0.066987,0.26829,-0.11522,0.017507,0.12857,0.12299,0.096641,0.11774,0.0034032,0.19764,0.073681,-0.26863,0.23346,0.035803,-0.32515,0.10202,-0.064994,-0.11774,0.032099,0.015867,-0.081812,-0.020437,0.085252,-0.095976,0.057199,0.00126,0.041184,0.32895,0.014125,0.14803,0.067149,0.035622,0.52045,-0.06669,-0.095985,-0.15682
16,0.85793,0.86908,0.84211,0.8677,0.86774,0.88613,0.86664,0.8448,0.88522,0.7953,0.82472,0.82221,0.8017,0.81864,0.81428,0.81694,1,0.83253,0.84272,0.80371,0.82992,0.80661,0.84108,0.80887,0.80698,0.78312,0.81826,0.79521,0.76294,0.83469,0.85016,0.81578,0.77751,0.83179,0.71869,0.76696,0.76289,0.80946,0.8012,0.65911,0.64766,0.7251,0.65077,0.61877,0.69165,0.59531,0.62255,0.66594,0.58465,0.60095,0.47685,0.6007,0.37601,0.48685,0.4909,0.54616,0.57603,0.53572,0.53538,0.30583,0.43438,0.23399,0.2701,0.26245,0.38585,0.32763,0.48735,0.29192,0.35872,0.44848,0.28256,0.039585,0.17228,0.23498,0.47761,0.14972,0.22852,0.21599,0.18093,0.17099,0.0067062,0.21376,0.13603,-0.038772,0.042065,0.21946,-0.072737,0.31021,0.30264,0.1953,0.086969,0.25958,0.19329,0.019259,0.20986,0.015499,0.12378,0.0021719,0.02574,0.14639,0.20898,0.1464,0.30085,0.14324,-0.14061,0.11555,0.24858,0.29501,0.33278,0.007902,0.18159,-0.14285,0.00015306,0.11729,-0.047262,0.054598,0.20948,-0.16272,0.18384,0.064905,-0.11749,0.11416,0.058474,0.11213,0.055078,0.17194,-0.045415,0.087618,-0.084498,0.23105,0.026171,-0.36039,-0.023024,-0.072184,-0.039607,-0.14574,0.048892,-0.0010245,0.08692,0.17747,-0.042363,-0.054047,-0.010111,0.096041,0.32223,-0.0001208,0.15422,0.29842,-0.0038666,0.34053,-0.016685,0.146,-0.14889
17,0.89653,0.84428,0.84641,0.86001,0.81438,0.77394,0.85353,0.81105,0.86631,0.82012,0.73307,0.83219,0.83672,0.78129,0.77197,0.79828,0.83253,1,0.76855,0.75157,0.75342,0.80543,0.82872,0.84759,0.78189,0.7998,0.72485,0.75622,0.70981,0.77612,0.83185,0.81654,0.74924,0.7594,0.68581,0.76898,0.64072,0.74755,0.74669,0.65416,0.7337,0.61069,0.65942,0.49123,0.66626,0.66469,0.56596,0.59355,0.49859,0.65457,0.52953,0.5848,0.38709,0.377,0.52627,0.45537,0.57001,0.48992,0.39927,0.25872,0.45001,0.21933,0.28827,0.16217,0.31254,0.11704,0.47276,0.30102,0.39119,0.53656,0.10878,0.03472,0.19213,0.31065,0.46471,0.27968,0.1906,0.18518,0.11908,0.2536,0.04027,0.19134,0.22742,0.0025118,0.084462,0.19097,-0.045001,0.071563,0.18845,0.25005,0.29527,0.12777,0.25942,-0.099533,0.17119,0.097759,0.12656,0.034895,-0.0047482,0.11046,0.17143,0.022481,0.11687,0.10476,-0.019349,0.075425,0.080263,0.19404,0.28897,-0.034792,0.11597,-0.16615,0.071857,0.22515,-0.027268,0.090842,0.13642,-0.067015,0.19559,0.069915,0.052483,0.14866,0.10806,0.098261,-0.018308,0.073271,0.11425,0.21415,0.01888,0.33624,0.18287,-0.17889,0.043335,-0.046754,-0.043109,-0.1143,0.015075,0.054342,0.029472,-0.10739,-0.11807,-0.049402,-0.19715,0.071632,0.35326,0.021517,0.16282,0.15384,-0.025905,0.34885,-0.037111,0.038784,-0.088478
18,0.79135,0.80362,0.82083,0.8283,0.86487,0.80165,0.82251,0.82566,0.87516,0.7834,0.82175,0.81476,0.73478,0.79781,0.80285,0.74909,0.84272,0.76855,1,0.81616,0.85852,0.81477,0.83514,0.81091,0.80874,0.84547,0.83108,0.80497,0.65735,0.74394,0.80964,0.71132,0.75771,0.81245,0.64957,0.77863,0.74141,0.81813,0.67394,0.68648,0.66947,0.68595,0.62184,0.54466,0.57533,0.48158,0.44668,0.72223,0.56253,0.58036,0.45729,0.48739,0.56009,0.42838,0.44957,0.42793,0.54577,0.42083,0.47069,0.33405,0.42931,0.30934,0.24722,0.28716,0.42366,0.3355,0.47692,0.23641,0.30267,0.41565,0.17743,-0.10224,0.2665,0.24189,0.53411,0.22099,0.12592,0.33458,0.12299,0.17847,0.098239,0.13414,0.068606,0.070367,0.073683,0.32226,-0.09296,0.10449,0.22973,0.18405,0.090791,0.23477,0.087791,0.098624,0.12963,0.18467,0.10201,0.081159,0.13063,0.19501,0.16492,0.092063,0.15359,0.20414,-0.029358,0.07932,0.15013,0.2618,0.29339,-0.13261,0.21782,-0.032061,-0.18866,0.12963,-0.019456,0.11381,0.18825,-0.056636,0.075797,0.073167,-0.0073043,0.048405,0.083268,0.11408,-0.089483,0.094544,-0.037182,0.13892,-0.12666,0.19075,0.015847,-0.27262,0.098957,-0.10498,0.030816,-0.14408,0.039341,0.014392,0.22308,0.035085,-0.16323,-0.0096545,-0.115,0.13055,0.23591,0.052483,0.095886,0.18629,0.007848,0.2792,-0.1436,0.15622,0.048544
19,0.78447,0.83009,0.80418,0.83431,0.77925,0.80031,0.79782,0.72752,0.79896,0.67128,0.75406,0.76755,0.73402,0.73991,0.77224,0.73641,0.80371,0.75157,0.81616,1,0.73669,0.8104,0.72633,0.78219,0.74526,0.8291,0.7901,0.74483,0.72902,0.78188,0.82539,0.75962,0.70114,0.73506,0.62516,0.72055,0.73264,0.73809,0.62452,0.69623,0.5161,0.66481,0.59264,0.61709,0.52653,0.54649,0.45408,0.56662,0.49677,0.62593,0.5533,0.44869,0.41879,0.4636,0.51077,0.49548,0.48786,0.39677,0.3323,0.39994,0.31757,0.29994,0.35089,0.37684,0.43895,0.35828,0.50968,0.15217,0.27136,0.41308,0.1912,0.0028543,0.29077,0.28243,0.44566,0.18594,0.11882,0.33639,0.17375,0.23122,0.12094,-0.0087551,0.18723,0.10173,0.10884,0.32377,-0.12666,0.079151,0.16597,-0.0073958,-0.02304,0.29582,0.25444,0.060234,0.079371,0.18988,0.15242,0.10014,0.12169,0.10795,0.19139,0.099294,0.18718,0.21883,-0.043597,0.071124,-0.070121,0.23908,0.25825,-0.038144,0.092701,-0.18258,-0.22796,0.22906,0.042124,0.054758,0.10857,-0.027419,0.050458,-0.10654,0.098176,0.10161,-0.19019,0.044224,0.043302,0.20807,-0.11159,0.12629,-0.15346,0.17348,0.035149,-0.31819,-0.023389,-0.073272,-0.01068,-0.038077,-0.069491,0.081219,0.087805,0.019722,-0.01755,-0.0034734,0.082833,0.04074,0.15379,-0.036432,0.18982,0.11561,0.054513,0.2136,-0.038312,0.11089,0.047177
20,0.76737,0.79536,0.78868,0.80026,0.85864,0.77771,0.80905,0.84342,0.86122,0.75165,0.75709,0.79066,0.76703,0.80371,0.75021,0.75636,0.82992,0.75342,0.85852,0.73669,1,0.7636,0.78229,0.78027,0.80419,0.76553,0.79769,0.8152,0.6818,0.71925,0.76214,0.74546,0.74331,0.79543,0.58994,0.76729,0.6827,0.75151,0.74791,0.60766,0.63342,0.64318,0.55051,0.58649,0.61961,0.54739,0.4411,0.66198,0.54442,0.64188,0.51082,0.48022,0.46055,0.50338,0.55076,0.47124,0.52187,0.39602,0.40411,0.32045,0.51055,0.29634,0.11855,0.23457,0.29432,0.23522,0.50205,0.227,0.30532,0.33424,0.27317,-0.094935,0.17274,0.15494,0.44202,0.22284,0.06668,0.30343,0.0084288,0.30827,0.056465,0.14369,-0.051974,-0.028256,0.093217,0.13943,-0.02204,0.096716,0.21163,0.11771,0.00055664,0.066455,0.19551,0.065345,0.09447,0.22503,0.083971,-0.0011821,0.053592,0.24794,0.26593,0.11778,0.19327,0.055994,0.011347,0.072483,0.2321,0.22231,0.38026,-0.0072531,0.24066,-0.18891,-0.11922,0.27544,0.0025367,0.02423,0.11945,-0.067428,0.11426,0.020385,-0.094085,0.16169,0.19429,0.11879,-0.049681,0.11642,0.0086246,0.090827,-0.22051,0.22163,1.0072e-05,-0.29915,0.14378,-0.13856,-0.0013655,-0.08577,0.010175,0.021396,0.20793,0.10552,-0.16669,0.10237,0.03107,0.17985,0.33465,0.12336,0.21003,0.20047,-0.079565,0.23078,-0.018005,0.06104,0.0043837
21,0.77638,0.81373,0.83754,0.88327,0.8396,0.77403,0.79579,0.73872,0.8368,0.72779,0.79601,0.83733,0.82627,0.8046,0.79924,0.78768,0.80661,0.80543,0.81477,0.8104,0.7636,1,0.79609,0.86154,0.83,0.79336,0.76664,0.75248,0.70599,0.81915,0.72192,0.77825,0.70498,0.75765,0.67965,0.81018,0.68579,0.76121,0.57772,0.72636,0.63593,0.61993,0.61652,0.55256,0.58976,0.66546,0.38439,0.69681,0.44813,0.47969,0.44006,0.50278,0.46425,0.46204,0.5231,0.41211,0.60662,0.44992,0.36505,0.35335,0.31697,0.29473,0.29218,0.3987,0.30488,0.34857,0.51287,0.26109,0.40011,0.44699,0.2262,-0.014804,0.13036,0.19672,0.4549,0.21035,0.17604,0.23009,0.21237,0.20101,-0.065788,0.13059,0.12819,0.025282,0.15441,0.25775,-0.055049,0.12383,0.072845,0.13756,0.13442,0.30574,0.22702,0.088055,0.19997,0.15439,0.079262,0.054625,0.051639,0.11425,0.17013,0.077649,0.23766,0.12832,0.081284,0.078628,0.066945,0.20137,0.33285,-0.12486,0.17877,-0.061183,-0.011321,0.086244,-0.058693,0.14261,0.14096,0.04335,0.070323,0.018887,0.041834,0.18739,-0.069753,0.091683,0.039669,-0.013891,0.089306,0.026659,-0.1072,0.33159,0.060867,-0.39511,0.034375,-0.040234,-0.087595,-0.055613,-0.11708,-0.11277,0.039955,0.026297,-0.060533,-0.018125,-0.083027,0.032768,0.27917,-0.010922,0.26904,0.07968,-0.012282,0.23656,-0.067895,0.065114,0.0097383
22,0.79415,0.75599,0.82182,0.80855,0.85733,0.80421,0.85141,0.80122,0.86663,0.81863,0.78632,0.81557,0.73749,0.82569,0.83479,0.7929,0.84108,0.82872,0.83514,0.72633,0.78229,0.79609,1,0.76435,0.79144,0.78576,0.74794,0.83186,0.70488,0.76062,0.79365,0.80967,0.75178,0.7737,0.73667,0.72977,0.70348,0.76818,0.74088,0.59494,0.72717,0.61711,0.67319,0.63847,0.65311,0.61604,0.6009,0.72938,0.5955,0.53337,0.51699,0.55229,0.5477,0.48182,0.45993,0.30452,0.59368,0.43707,0.44906,0.37227,0.36238,0.089549,0.22875,0.22368,0.3488,0.23634,0.4831,0.34244,0.24098,0.54513,0.1683,0.0085969,0.28052,0.2366,0.42693,0.12611,0.33627,0.23426,0.16457,0.21936,0.038499,0.20614,0.20842,0.052699,-0.038778,0.27124,-0.026018,0.23126,0.15936,0.23157,0.24606,0.26157,0.1723,0.12413,0.22308,0.10467,-0.026087,-0.030053,0.090015,0.2014,0.076704,0.080042,0.31135,0.18655,-0.037244,-0.12193,0.12209,0.30836,0.15308,0.024242,0.097779,-0.10749,0.03013,0.031648,-0.035815,0.13243,0.1323,-0.12028,0.16057,0.033084,-0.0152,0.17239,0.0011747,0.10503,0.013478,0.062833,-0.034285,0.20338,-0.062871,0.37798,0.13313,-0.31396,0.12127,-0.11501,-0.023819,-0.15049,0.063482,-0.067205,0.18872,-0.051665,-0.15147,-0.079618,-0.11956,0.079918,0.2811,0.031494,0.16057,0.26345,-0.04899,0.31679,-0.19368,0.1107,-0.11478
23,0.84317,0.82081,0.84503,0.87585,0.83638,0.77723,0.83517,0.76421,0.86347,0.79256,0.78808,0.89093,0.87043,0.80112,0.80511,0.82767,0.80887,0.84759,0.81091,0.78219,0.78027,0.86154,0.76435,1,0.8225,0.7951,0.80338,0.77697,0.70161,0.82784,0.75125,0.8488,0.78549,0.76383,0.60506,0.76089,0.70709,0.81418,0.66023,0.75322,0.63435,0.72665,0.669,0.51015,0.62529,0.6302,0.47004,0.68017,0.47681,0.63991,0.53536,0.38143,0.43769,0.39833,0.63726,0.49241,0.62505,0.37651,0.44517,0.35497,0.49378,0.2828,0.29615,0.42669,0.3837,0.25735,0.43385,0.26271,0.25741,0.3804,0.24886,0.10148,0.16577,0.2436,0.46363,0.15977,0.21418,0.2462,0.20102,0.1326,0.12662,0.22527,0.087577,-0.0019122,0.17714,0.30424,-0.10558,0.060829,0.18425,0.1797,0.14667,0.13377,0.23085,0.016043,0.1308,0.17921,0.14672,0.10002,0.17329,0.11957,0.25677,0.14052,0.15973,0.11846,0.13265,0.070137,0.046658,0.19616,0.38225,-0.09114,0.17456,0.030942,0.044895,0.061155,-0.087996,0.06298,0.23838,-0.045496,0.27521,0.038643,0.030037,0.0018089,-0.043261,0.19071,0.063413,0.08438,0.17762,0.12861,-0.088146,0.1386,0.11309,-0.26374,-0.036866,-0.067698,-0.033585,-0.025157,-0.18818,0.015319,0.018303,0.098767,-0.13324,-0.042988,-0.11853,0.048004,0.21271,0.05699,0.090555,0.085477,-0.094373,0.37304,-0.033577,-0.006049,0.072832
24,0.7863,0.77952,0.82886,0.82124,0.79438,0.82552,0.7699,0.7624,0.83587,0.76772,0.72263,0.84415,0.80009,0.80437,0.75195,0.79219,0.80698,0.78189,0.80874,0.74526,0.80419,0.83,0.79144,0.8225,1,0.73621,0.73394,0.73424,0.74198,0.8091,0.72465,0.76664,0.79865,0.75174,0.59675,0.73839,0.72803,0.78675,0.62791,0.63076,0.66512,0.61958,0.51891,0.60396,0.69029,0.64684,0.44943,0.76052,0.52354,0.63182,0.42205,0.48774,0.42919,0.5784,0.46762,0.49553,0.66186,0.3227,0.35638,0.27345,0.39092,0.29584,0.20302,0.30225,0.40715,0.43763,0.55524,0.17008,0.29058,0.42389,0.26371,-0.058028,0.12831,0.23978,0.33146,0.28382,0.16184,0.23357,0.17225,0.14585,0.052773,0.092816,0.1301,0.20295,0.076993,0.22494,-0.035742,0.047902,0.18882,0.14392,0.10577,0.19709,0.24319,0.067536,0.22627,0.093206,0.045534,-0.02081,0.24609,0.17903,0.20143,0.064787,0.25241,0.10013,0.10271,-0.049538,0.045897,0.29123,0.33999,-0.093017,0.033587,0.0092056,0.011689,0.15376,-0.12166,0.053449,0.14213,-0.09127,0.21595,0.055359,0.0054191,0.085734,0.091247,-0.042409,-0.054925,-0.10048,0.067075,0.18798,-0.12274,0.25773,0.16703,-0.31433,0.028682,-0.020761,-0.16913,-0.057619,-0.081773,-0.030918,0.12797,0.048703,-0.071394,0.041257,-0.11676,0.13076,0.27585,0.065373,0.2394,0.19287,0.056497,0.35535,0.095511,-0.021218,-0.015757
25,0.75866,0.84957,0.78582,0.81452,0.81287,0.74502,0.80837,0.78869,0.87331,0.74349,0.75702,0.79189,0.76539,0.76909,0.7854,0.80508,0.78312,0.7998,0.84547,0.8291,0.76553,0.79336,0.78576,0.7951,0.73621,1,0.79479,0.79889,0.79042,0.76676,0.80483,0.79297,0.73038,0.79023,0.72288,0.74051,0.75004,0.7812,0.58639,0.71834,0.66907,0.69524,0.72879,0.5601,0.5756,0.47561,0.50171,0.65539,0.48238,0.67391,0.62785,0.49689,0.48337,0.47186,0.51958,0.3822,0.50828,0.39153,0.40121,0.28194,0.30356,0.42253,0.19976,0.28773,0.47553,0.33356,0.4278,0.26218,0.2898,0.36795,0.17356,-0.054947,0.3438,0.28148,0.53922,0.26806,0.13418,0.33831,0.08629,0.23862,-0.024882,0.15785,0.13601,0.041445,0.11923,0.2641,-0.10169,0.14723,0.1703,0.1679,0.094121,0.12675,0.1036,0.043343,0.19123,0.25598,0.13435,0.012012,0.13114,0.10828,0.14325,0.14209,0.25649,0.089364,-0.0092717,0.023416,0.10097,0.19413,0.22754,0.012025,0.10588,-0.14357,-0.1518,0.13675,0.024618,0.041694,0.17039,-0.16657,0.054215,-0.020946,0.13647,0.13874,0.059885,0.13552,-0.070857,0.22282,0.063683,0.050576,-0.19838,0.26649,0.049583,-0.34168,0.072007,-0.090037,-0.020505,-0.086618,0.085761,0.085493,0.20655,-0.1145,-0.1714,-0.17202,-0.17246,-0.063636,0.33314,-0.0059824,0.15456,0.15685,0.026394,0.31833,-0.18373,0.15007,-0.013455
26,0.78241,0.75152,0.72716,0.79032,0.78756,0.82747,0.77756,0.78491,0.82074,0.65813,0.75286,0.78417,0.75294,0.7174,0.7689,0.69805,0.81826,0.72485,0.83108,0.7901,0.79769,0.76664,0.74794,0.80338,0.73394,0.79479,1,0.76421,0.63336,0.7519,0.79649,0.77728,0.74457,0.72955,0.64529,0.71705,0.72953,0.76186,0.61154,0.71374,0.58024,0.63035,0.5836,0.65791,0.54697,0.3725,0.52158,0.719,0.46309,0.61968,0.57967,0.44122,0.48903,0.5188,0.52443,0.48791,0.43081,0.29844,0.4523,0.17582,0.36757,0.24681,0.18808,0.33756,0.3383,0.27828,0.40711,0.3514,0.26853,0.29889,0.21061,-0.0055656,0.21994,0.30216,0.42734,0.037101,0.030362,0.15331,-0.0049719,0.15152,0.10079,0.13606,0.13709,-0.15561,0.19376,0.22584,-0.16169,0.19267,0.28001,0.078647,0.066242,0.10439,0.24836,0.15446,0.0082001,0.15084,0.072718,-0.0088105,0.016163,0.14803,0.30345,0.088021,0.19296,0.15025,-0.03243,-0.013691,0.075998,0.32887,0.33328,-0.05725,0.28921,-0.14696,-0.16734,0.036749,-0.15226,0.12778,0.072588,-0.066747,0.15115,0.13957,-0.036436,0.17219,0.030265,0.13343,-0.044988,0.12375,-0.01759,0.16745,-0.15779,0.14521,-0.064711,-0.28556,-0.13364,-0.12927,0.079832,-0.089982,0.02367,0.059394,0.18861,0.18846,-0.015437,-0.00030502,-0.042089,0.065792,0.23533,0.073122,0.14091,0.2036,-0.01235,0.16654,0.070116,0.20403,0.019013
