,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146
10,0.89383,0.87138,0.81908,0.90007,0.88999,0.88392,0.87991,0.85044,0.86256,0.76911,1,0.87065,0.8306,0.86576,0.85958,0.83516,0.82314,0.82179,0.82171,0.80616,0.82487,0.87992,0.85003,0.78476,0.88812,0.83536,0.80884,0.84151,0.85227,0.789,0.76134,0.81738,0.80241,0.79674,0.81146,0.77181,0.73261,0.82791,0.76603,0.71707,0.71399,0.65566,0.75992,0.58095,0.62665,0.66983,0.70952,0.50803,0.67679,0.63353,0.42476,0.61937,0.54997,0.78663,0.50086,0.39246,0.53841,0.19356,0.58858,0.46634,0.57593,0.44372,0.57303,-0.0072055,0.24106,0.27908,0.41884,0.26227,0.43917,0.42712,0.47319,0.41294,0.18944,0.059745,0.1901,0.2207,-0.030579,0.37949,0.15468,0.022794,0.33395,0.24603,0.023761,0.02523,0.043842,0.24451,0.3203,0.40647,0.168,0.27602,0.034207,0.15508,0.15153,0.26373,0.21452,0.1645,0.20903,-0.012665,0.060371,-0.086071,-0.2326,0.31994,-0.076484,0.16618,0.050938,0.16869,0.021585,-0.14774,-0.080921,-0.028437,0.065847,0.25052,-0.058957,-0.15005,0.034193,0.019137,0.17798,0.042633,-0.19319,0.15006,0.26292,-0.020799,-0.042486,-0.13373,-0.10006,0.0045629,0.23501,0.18571,-0.063162,0.069807,-0.15774,-0.1005,0.1685,0.45138,0.0387,-0.015553,0.17862,-0.010157,-0.091713,-0.04116,-0.16463,0.046306,0.2621,0.44146,0.23111,-0.099118,-0.038699
11,0.87711,0.84289,0.82709,0.87698,0.85115,0.83816,0.88795,0.86898,0.83946,0.82239,0.87065,1,0.85212,0.8364,0.85132,0.82992,0.78553,0.85606,0.83843,0.79796,0.78588,0.82886,0.80019,0.78365,0.81472,0.76092,0.77463,0.76283,0.84818,0.82031,0.80996,0.79067,0.77423,0.7632,0.789,0.81591,0.68067,0.72763,0.77392,0.66898,0.71124,0.80662,0.73096,0.65558,0.59197,0.66117,0.71785,0.51932,0.65399,0.65662,0.46263,0.55396,0.44208,0.79134,0.56182,0.52197,0.45104,0.21027,0.521,0.33578,0.49484,0.33614,0.51581,0.038715,0.10038,0.21332,0.42006,0.36594,0.42956,0.38967,0.45284,0.42223,0.16862,0.0082015,0.089234,0.23747,-0.032897,0.38937,0.25641,0.17101,0.37309,0.22273,0.048371,0.16982,0.12377,0.2196,0.30964,0.32136,0.14701,0.23496,0.046324,0.19196,0.006635,0.2677,0.18676,0.18461,0.15083,-0.13935,0.11404,-0.0070899,-0.11941,0.27698,0.041282,0.153,0.10638,0.068989,-0.011439,-0.19044,-0.11327,-0.0020394,0.12344,0.18285,-0.056647,-0.13414,0.0036318,0.088622,0.12236,0.031215,-0.014155,0.21783,0.27042,0.077439,-0.13926,-0.0097176,-0.055865,-0.013537,0.22802,0.0085048,-0.082652,0.037094,-0.25211,0.037894,0.10474,0.35514,0.042031,0.05982,0.1074,0.059096,0.073492,-0.091706,-0.061589,0.012853,0.12832,0.23937,0.067865,-0.0037153,0.10671
12,0.80811,0.82315,0.81616,0.8778,0.82886,0.80323,0.85614,0.84591,0.87487,0.81593,0.8306,0.85212,1,0.8615,0.82453,0.75972,0.81413,0.80406,0.82005,0.82991,0.7663,0.81803,0.72471,0.73905,0.76673,0.72499,0.82725,0.78686,0.78062,0.78881,0.76264,0.8017,0.78442,0.78818,0.75325,0.6971,0.74976,0.74495,0.68762,0.72633,0.72632,0.68404,0.66676,0.55189,0.51951,0.61806,0.67724,0.55479,0.65325,0.51207,0.56779,0.56283,0.37567,0.61745,0.55752,0.52154,0.36981,0.11256,0.56829,0.38036,0.45751,0.47015,0.51789,-0.080897,0.12492,0.3048,0.39003,0.28121,0.38742,0.35237,0.48573,0.34353,0.1898,0.16003,0.11459,0.18457,-0.10094,0.30816,0.098165,0.06295,0.33698,0.22721,0.0063599,0.13446,0.1256,0.20945,0.25574,0.47454,0.15055,0.4116,-0.014463,0.13531,0.11771,0.25324,0.17945,0.11958,0.27183,0.043816,0.24617,-0.049159,-0.056014,0.29552,0.088259,0.13827,0.041236,0.12739,0.026932,-0.081957,-0.095477,-0.014312,0.11161,0.2005,-0.0043108,-0.15711,-0.015276,0.067858,0.17846,-0.03708,-0.061216,0.29588,0.27905,-0.0024785,-0.13391,-0.0014043,-0.14891,0.094876,0.23653,0.0056317,-0.0085734,0.08887,-0.27449,0.087435,0.12627,0.43434,0.060805,0.042438,0.13477,0.0080368,-0.024853,-0.14323,-0.14832,0.090341,0.21306,0.27075,-0.013165,-0.001954,0.052599
13,0.87417,0.85592,0.79662,0.88494,0.85255,0.83763,0.88518,0.86723,0.82261,0.78638,0.86576,0.8364,0.8615,1,0.8766,0.82132,0.83257,0.84716,0.81414,0.83507,0.77917,0.85567,0.79081,0.83289,0.81397,0.81595,0.8226,0.78981,0.79447,0.80498,0.77114,0.82398,0.82834,0.79317,0.82155,0.65611,0.70155,0.7661,0.73314,0.65522,0.72447,0.65948,0.74566,0.60534,0.55249,0.60734,0.63198,0.6479,0.69564,0.57405,0.52067,0.65956,0.48136,0.70611,0.51436,0.39492,0.42815,0.20699,0.50144,0.40448,0.53145,0.4152,0.49521,0.040402,0.27986,0.35406,0.41011,0.21261,0.42457,0.37435,0.50588,0.3835,0.18467,0.010062,0.17998,0.30891,0.0054699,0.35085,0.22244,0.21505,0.33669,0.18593,0.05224,0.13796,0.2012,0.23741,0.36017,0.32429,0.067869,0.28451,-0.077747,-0.027061,0.19518,0.30106,0.15213,0.19588,0.29881,-0.015402,0.18028,-0.041265,-0.18871,0.39637,-0.0032656,0.13678,0.0025592,0.1292,-0.024801,-0.15688,-0.13475,-0.14762,-0.017527,0.23432,-0.058393,-0.15079,0.017384,0.076564,0.16017,-0.04023,-0.0313,0.1516,0.23877,0.076854,-0.17063,-0.021563,-0.021121,0.13659,0.31104,0.099534,-0.013455,0.16159,-0.24328,0.031692,0.16513,0.48351,0.064879,0.046866,0.11204,-0.10935,0.059201,-0.049421,-0.16942,0.06366,0.19015,0.3095,0.079522,-0.039784,-0.05975
14,0.87812,0.83613,0.85374,0.91637,0.87803,0.83034,0.89443,0.86206,0.83273,0.82001,0.85958,0.85132,0.82453,0.8766,1,0.81824,0.82915,0.85094,0.83134,0.81673,0.79507,0.86631,0.78645,0.80354,0.82205,0.81483,0.8217,0.77486,0.80423,0.80647,0.72265,0.81759,0.79259,0.78169,0.84338,0.75131,0.71714,0.68836,0.69966,0.71648,0.76746,0.68842,0.77805,0.56018,0.55927,0.65226,0.67192,0.51792,0.6086,0.58152,0.45299,0.60238,0.52305,0.6641,0.47875,0.40616,0.42537,0.2304,0.4457,0.36643,0.4971,0.47359,0.56996,0.041243,0.12139,0.18764,0.29536,0.32091,0.34328,0.35885,0.35978,0.45547,0.21853,0.09184,0.070102,0.31179,0.0011502,0.22418,0.16767,0.045276,0.34781,0.26216,0.062486,0.14706,0.16726,0.19998,0.32917,0.38109,0.10489,0.17686,0.020253,0.068749,0.25778,0.27905,0.18707,0.16453,0.26523,0.017615,0.18364,-0.039716,-0.13392,0.22192,-0.09714,0.16593,0.045351,0.22152,-0.10963,-0.17457,-0.14604,-0.050849,-0.022191,0.31391,-0.065699,-0.13232,0.10204,0.15421,0.12228,-0.038371,-0.15803,0.2302,0.15595,0.1321,-0.088835,-0.097463,-0.099979,-0.0069907,0.20255,0.15013,0.063042,0.11639,-0.25108,-0.11295,0.17066,0.47389,0.13857,0.10271,0.11132,-0.0027392,0.085718,-0.053565,-0.13248,0.052652,0.20332,0.33821,-0.0019469,-0.12287,-0.025664
15,0.84894,0.8265,0.82014,0.86193,0.84478,0.80819,0.83012,0.83594,0.82739,0.757,0.83516,0.82992,0.75972,0.82132,0.81824,1,0.80379,0.8272,0.81254,0.85457,0.75914,0.79383,0.74141,0.78288,0.7932,0.70288,0.79395,0.76176,0.77265,0.75819,0.71409,0.8173,0.7549,0.73981,0.75759,0.74643,0.67063,0.64272,0.74391,0.67358,0.63664,0.65769,0.71857,0.55434,0.58448,0.66352,0.73521,0.45458,0.62575,0.6029,0.36624,0.58889,0.44705,0.78707,0.57177,0.49368,0.38399,0.1687,0.5414,0.36165,0.51474,0.32946,0.48321,-0.055197,0.20624,0.26509,0.2618,0.21595,0.48775,0.45334,0.51401,0.34427,0.30562,-0.051852,0.20076,0.37182,-0.073885,0.2254,0.17263,0.013381,0.235,0.36396,-0.012521,0.095021,0.09292,0.1883,0.39565,0.18003,0.11509,0.27937,0.023806,0.11167,0.10732,0.16246,0.15592,0.12529,0.28155,-0.095985,0.071467,0.025501,-0.16768,0.27075,-0.058016,0.16443,0.087266,0.089797,0.025524,-0.25506,-0.027762,-0.11323,0.0070891,0.28465,-0.054604,-0.032562,0.13899,0.089066,0.28898,0.043436,-0.16136,0.080307,0.20211,0.19694,0.085527,-0.06812,-0.019333,-0.029976,0.30183,0.046676,0.02323,0.088199,-0.24749,-0.062598,0.088385,0.37682,0.054667,0.027774,0.21615,0.029812,-0.016542,-0.078947,-0.025112,-0.014414,0.072076,0.30428,0.14574,-0.084909,0.046309
16,0.77511,0.82589,0.84737,0.88887,0.82878,0.81011,0.81684,0.80879,0.87327,0.8096,0.82314,0.78553,0.81413,0.83257,0.82915,0.80379,1,0.79252,0.82524,0.85112,0.79118,0.87645,0.72574,0.79408,0.77149,0.79702,0.7974,0.74843,0.77021,0.76293,0.73314,0.76385,0.76624,0.72332,0.77866,0.68802,0.67015,0.71668,0.75396,0.6748,0.65248,0.65592,0.66866,0.55455,0.49412,0.63794,0.68755,0.51036,0.64433,0.57723,0.48348,0.65015,0.50439,0.62196,0.55609,0.38664,0.37352,0.2069,0.49615,0.45155,0.4063,0.48037,0.43555,-0.0063775,0.19727,0.2625,0.38009,0.30004,0.34795,0.37374,0.36732,0.41089,0.074859,0.08209,0.13836,0.2085,-0.16762,0.31568,0.26195,-0.012563,0.24229,0.33601,-0.071482,0.099279,0.17625,0.29673,0.33717,0.41721,0.17022,0.24049,-0.060528,0.072315,0.18388,0.28336,0.23675,0.14074,0.24658,-0.0076771,0.079714,-0.14649,-0.1215,0.44764,0.013495,0.1788,0.1136,0.19253,-0.040353,-0.029596,-0.2289,0.0032969,-0.049394,0.36425,-0.12077,-0.083225,-0.024896,0.1229,0.30562,0.054779,-0.21279,0.14927,0.36802,0.14907,-0.1205,-0.075172,-0.17933,-0.0057787,0.19969,0.061986,-0.03868,0.041052,-0.22946,-0.021141,0.22347,0.39931,0.14093,0.028246,0.057711,0.058219,-0.060904,-0.13614,-0.029199,0.0021533,0.25638,0.35572,0.13865,-0.11828,0.05856
17,0.86142,0.88584,0.7847,0.85117,0.8367,0.84258,0.83737,0.83377,0.82501,0.77525,0.82179,0.85606,0.80406,0.84716,0.85094,0.8272,0.79252,1,0.82984,0.77589,0.80316,0.81467,0.76358,0.72653,0.82229,0.78176,0.83928,0.73736,0.7394,0.77348,0.78973,0.80113,0.77615,0.70877,0.7683,0.78074,0.76954,0.67565,0.78494,0.62583,0.65813,0.74493,0.70905,0.64414,0.47917,0.59842,0.70307,0.54798,0.65149,0.62178,0.4737,0.61978,0.47099,0.73122,0.5162,0.45929,0.29221,0.24746,0.38489,0.40604,0.44487,0.37501,0.44451,-0.0043732,0.15458,0.26511,0.30768,0.19835,0.38308,0.26156,0.44377,0.37863,0.19057,0.10494,0.084049,0.32337,-0.084784,0.19877,0.25301,0.12115,0.28907,0.25319,0.19627,0.17127,0.098233,0.22879,0.38431,0.31638,0.069828,0.21025,0.055783,0.18793,0.15747,0.34207,-0.0009105,0.25632,0.26605,-0.14036,0.17911,-0.034632,-0.10986,0.36409,0.019129,0.133,0.078048,0.13967,-0.12734,-0.17941,-0.15841,-0.090607,0.21553,0.34482,0.021375,-0.10742,0.045512,0.055494,0.14027,0.079478,-0.13281,0.32274,0.31307,0.14779,0.017544,-0.064442,0.062226,0.021563,0.12625,-0.036069,0.0004872,0.14635,-0.28815,0.021288,0.22608,0.43608,0.14513,0.26207,0.12093,0.027887,0.056084,-0.081574,-0.1784,0.079521,0.13838,0.34298,0.13166,-0.030627,-0.15709
18,0.80085,0.82708,0.77912,0.8707,0.87402,0.79436,0.83357,0.84344,0.82548,0.77666,0.82171,0.83843,0.82005,0.81414,0.83134,0.81254,0.82524,0.82984,1,0.85555,0.78858,0.7963,0.75622,0.79228,0.79826,0.729,0.78647,0.78792,0.76899,0.76928,0.78318,0.81177,0.73277,0.74877,0.74715,0.77017,0.67424,0.64026,0.71138,0.72032,0.73194,0.68923,0.77397,0.63843,0.46799,0.67699,0.66911,0.53663,0.66926,0.5448,0.3862,0.60179,0.39928,0.72971,0.52168,0.42905,0.34707,0.20801,0.46368,0.36734,0.53711,0.52595,0.53697,0.024843,0.22505,0.34165,0.34182,0.29854,0.43458,0.39904,0.38557,0.35732,0.13098,0.076286,0.1575,0.2291,-0.0020924,0.18891,0.30362,0.021787,0.30462,0.16154,0.049023,0.16647,0.13679,0.17194,0.31464,0.26873,0.13633,0.21895,-0.024352,0.14701,0.069261,0.32716,0.25152,0.099884,0.24681,-0.027842,0.098521,-0.12468,-0.056545,0.34754,-0.01093,0.11179,0.031001,0.12537,0.024974,-0.093478,-0.14833,-0.054245,-0.032103,0.1488,-0.12425,-0.048811,0.12003,0.18945,0.14218,0.092159,-0.25563,0.26161,0.35671,0.13361,-0.1365,-0.041826,-0.20603,0.042155,0.18472,-0.060739,0.082706,0.03394,-0.18493,-0.045381,0.25237,0.37432,-0.0063793,0.12247,0.10268,0.03906,0.029648,-0.10556,-0.10225,0.013183,0.048169,0.34839,0.092738,-0.029087,0.021277
19,0.82587,0.81843,0.80845,0.85735,0.82536,0.80155,0.83109,0.80224,0.85296,0.77514,0.80616,0.79796,0.82991,0.83507,0.81673,0.85457,0.85112,0.77589,0.85555,1,0.82934,0.83805,0.77186,0.82229,0.82141,0.7405,0.80191,0.8042,0.76595,0.7864,0.77362,0.84189,0.75069,0.80735,0.82076,0.66543,0.68467,0.72257,0.71784,0.77008,0.68376,0.64409,0.73928,0.59399,0.50368,0.64958,0.68519,0.54506,0.58721,0.56585,0.55675,0.5883,0.50177,0.67439,0.62576,0.47737,0.40372,0.22328,0.59173,0.3297,0.49986,0.46072,0.37165,0.033075,0.19517,0.37592,0.35535,0.27389,0.38864,0.42028,0.50865,0.30563,0.20725,-0.045674,0.21305,0.19292,-0.16979,0.20338,0.16058,0.0080641,0.39324,0.26326,-0.060069,0.11039,0.18562,0.23391,0.34273,0.26259,0.22681,0.27264,-0.020807,0.19446,0.16001,0.17995,0.20463,0.13439,0.30077,-0.11553,0.18955,-0.089677,-0.07125,0.33936,0.05882,0.079716,-0.025479,0.19599,0.1195,-0.12806,-0.1139,-0.054836,-0.033066,0.28493,-0.075947,-0.12554,0.021101,0.10917,0.20407,0.1108,-0.28088,0.12556,0.28121,0.041952,-0.10554,-0.024848,-0.12671,0.014858,0.23364,0.044567,-0.12071,0.14789,-0.30184,-0.034008,0.15411,0.37702,0.026523,0.035638,0.14014,0.020672,0.026305,-0.06661,-0.029808,-0.0647,0.21395,0.40128,0.14333,0.011072,0.031069
20,0.7999,0.82998,0.7408,0.82828,0.8479,0.86049,0.84257,0.76533,0.81776,0.77533,0.82487,0.78588,0.7663,0.77917,0.79507,0.75914,0.79118,0.80316,0.78858,0.82934,1,0.84951,0.80156,0.7096,0.80041,0.76447,0.79378,0.79767,0.83302,0.76339,0.73544,0.84585,0.77176,0.79596,0.75537,0.71809,0.71269,0.70785,0.76293,0.6809,0.67529,0.69212,0.61428,0.55862,0.5491,0.62235,0.56293,0.6278,0.53221,0.59173,0.46223,0.57402,0.52145,0.71182,0.43384,0.38246,0.31616,0.038876,0.44117,0.41575,0.45161,0.39083,0.47246,0.062728,0.25745,0.25584,0.36178,0.35939,0.31649,0.29588,0.41847,0.36946,0.13761,-0.046459,0.05038,0.24474,-0.079689,0.22062,0.2887,-0.061424,0.24178,0.27027,0.010378,0.050119,0.21446,0.23497,0.45695,0.30208,0.22731,0.075394,0.20288,0.21179,0.059798,0.30844,0.22021,0.18155,0.17135,-0.045932,0.20089,-0.098881,-0.19008,0.27452,0.10575,0.23693,0.11203,0.24077,0.057849,-0.043327,-0.12895,-0.097058,0.094306,0.40338,-0.051412,-0.12865,0.0082716,0.11347,0.24529,0.080292,-0.16863,0.15588,0.34142,0.022609,-0.040346,-0.013131,-0.11161,0.10753,0.12548,0.1116,-0.11006,0.11109,-0.29685,-0.022007,0.23604,0.45103,-0.081098,0.095095,0.0065662,-0.053638,0.046728,-0.0092351,-0.04295,-0.035449,0.15638,0.43742,0.15037,-0.075535,-0.042351
21,0.8689,0.85063,0.87637,0.88311,0.87242,0.83349,0.85635,0.85892,0.8684,0.76216,0.87992,0.82886,0.81803,0.85567,0.86631,0.79383,0.87645,0.81467,0.7963,0.83805,0.84951,1,0.78158,0.75245,0.84191,0.86445,0.79506,0.78508,0.82572,0.82775,0.76349,0.78214,0.79777,0.81773,0.82758,0.73234,0.69003,0.75653,0.73983,0.71907,0.7405,0.72812,0.68317,0.58121,0.57894,0.63175,0.67606,0.54612,0.599,0.58693,0.54836,0.61914,0.5337,0.69174,0.50267,0.30415,0.33705,0.14898,0.56697,0.34962,0.35019,0.50243,0.46634,0.052594,0.24707,0.23276,0.40396,0.24168,0.38739,0.38252,0.42057,0.4645,0.11967,-0.074473,0.20756,0.15276,-0.074917,0.38395,0.2647,0.058611,0.36206,0.33426,-0.019446,0.055613,0.13248,0.29544,0.3162,0.3755,0.25736,0.23947,0.099354,-0.003869,0.10582,0.3153,0.18746,0.21323,0.19106,-0.029142,0.11378,-0.066854,-0.21177,0.30199,0.034,0.25605,0.10919,0.32429,-0.086165,-0.12592,-0.1471,-0.016845,0.0065237,0.30369,-0.092351,-0.10783,0.066264,0.10307,0.14588,-0.033836,-0.17394,0.090133,0.28537,0.15203,-0.11586,-0.18571,-0.14414,0.00097925,0.2074,0.024087,-0.091988,0.096918,-0.22067,-0.07901,0.12633,0.53139,0.02549,-0.0032946,-0.0013346,0.034999,0.015835,-0.051315,-0.064512,-0.022579,0.2482,0.45267,0.1734,-0.10294,0.0034522
22,0.8177,0.82183,0.70831,0.78769,0.74003,0.8442,0.84257,0.79695,0.80618,0.80828,0.85003,0.80019,0.72471,0.79081,0.78645,0.74141,0.72574,0.76358,0.75622,0.77186,0.80156,0.78158,1,0.81536,0.8241,0.7431,0.68633,0.76935,0.82203,0.69628,0.84106,0.7952,0.72365,0.78834,0.71898,0.68778,0.77501,0.70929,0.77002,0.68453,0.63238,0.67843,0.7439,0.62673,0.55692,0.55958,0.70046,0.5514,0.67694,0.69686,0.42144,0.53335,0.50337,0.73877,0.53596,0.34283,0.48044,0.29805,0.52918,0.48928,0.56806,0.36415,0.40826,-0.0031912,0.1536,0.19758,0.34616,0.31352,0.36411,0.43533,0.48172,0.39978,0.15218,-0.062375,0.19167,0.24147,-0.054578,0.33799,0.20187,0.0096725,0.45159,0.22758,0.099453,0.14914,0.063137,0.21356,0.33363,0.28908,0.1338,0.12809,-0.044748,0.23894,0.086927,0.2709,0.20594,0.23745,0.27436,0.054723,0.18979,0.074796,-0.04039,0.24013,-0.091629,0.23943,-0.09894,0.15605,0.077675,-0.15836,-0.15622,0.033876,0.048408,0.23983,-0.078266,-0.1267,-0.09365,0.026394,0.074288,0.12796,-0.15368,0.10928,0.29188,-0.087944,-0.11223,0.020817,-0.16358,0.079379,0.17129,0.058572,-0.11702,0.16905,-0.23743,0.12067,0.0070843,0.40933,-0.034743,0.22969,0.063892,-0.07775,-0.065724,0.036052,-0.1482,0.00038325,0.12932,0.45607,0.17756,-0.081255,-0.06078
23,0.82464,0.76347,0.74,0.8051,0.7507,0.84583,0.83304,0.78029,0.81145,0.79129,0.78476,0.78365,0.73905,0.83289,0.80354,0.78288,0.79408,0.72653,0.79228,0.82229,0.7096,0.75245,0.81536,1,0.79531,0.70396,0.74723,0.74558,0.81795,0.79242,0.78798,0.76914,0.71589,0.71369,0.72187,0.66469,0.63738,0.60731,0.69719,0.73553,0.69948,0.57256,0.72221,0.52565,0.50356,0.64286,0.63024,0.56453,0.68657,0.68487,0.51906,0.6293,0.55921,0.72286,0.57921,0.42724,0.46523,0.27957,0.45754,0.34751,0.55947,0.44755,0.40422,0.032485,0.14185,0.24644,0.33001,0.08368,0.40604,0.54267,0.45559,0.33197,0.19655,-0.096594,0.12295,0.20833,-0.0006105,0.23397,0.26551,0.11467,0.34631,0.14874,-0.039365,0.30364,0.082163,0.21541,0.15975,0.22907,0.10111,0.19041,-0.018691,0.038015,0.14156,0.2403,0.26955,0.15772,0.37944,-0.0054748,0.18877,-0.10672,-0.189,0.29813,-0.19186,0.081699,0.082058,0.094352,0.047489,-0.23509,-0.25328,-0.0041266,-0.10254,0.20096,-0.092113,-0.094847,-0.096195,0.010306,0.17794,0.13564,-0.089689,0.087238,0.24115,0.04509,-0.22612,0.15056,-0.19969,-0.0016217,0.30655,0.095495,-0.073256,0.059381,-0.19538,0.066748,0.1466,0.38727,0.057101,0.029771,0.1284,0.014787,0.012688,-0.072589,-0.09033,0.0043131,0.24762,0.27047,0.058297,0.011326,-0.12046
24,0.89054,0.85129,0.81235,0.85369,0.85934,0.84496,0.79732,0.78865,0.85771,0.79538,0.88812,0.81472,0.76673,0.81397,0.82205,0.7932,0.77149,0.82229,0.79826,0.82141,0.80041,0.84191,0.8241,0.79531,1,0.76213,0.74805,0.84684,0.83332,0.77501,0.8494,0.76695,0.75924,0.76974,0.78658,0.781,0.7286,0.72552,0.76368,0.64756,0.76654,0.69716,0.75294,0.53594,0.65378,0.5787,0.70697,0.48683,0.65963,0.68207,0.58185,0.49421,0.49182,0.72256,0.52915,0.35957,0.49539,0.21944,0.59826,0.38412,0.55175,0.38675,0.43354,0.090155,0.13417,0.28734,0.33635,0.23379,0.45051,0.40154,0.4948,0.39527,0.057584,-0.088832,0.28312,0.25357,-0.060173,0.30926,0.20162,0.10015,0.48293,0.24416,0.10971,0.10271,0.04257,0.16372,0.24348,0.33453,0.22006,0.2333,0.1797,0.29313,0.074478,0.19445,0.20671,0.25754,0.20376,-0.017801,0.10819,-0.085523,-0.22522,0.38337,-0.018815,0.14189,0.047391,0.1863,0.016463,-0.19891,-0.15182,-0.05614,0.017961,0.18782,0.025609,-0.094279,-0.012435,0.05167,0.13164,0.15448,-0.19951,0.059143,0.30677,-0.01033,-0.065851,-0.06882,-0.033969,0.0109,0.18594,0.083823,-0.034914,0.1589,-0.36308,-0.0069989,0.15456,0.51811,0.084798,0.025479,0.16072,0.003261,0.020699,-0.11069,-0.088491,0.11519,0.21065,0.48807,0.10377,0.0005493,-0.054356
25,0.7561,0.85808,0.76095,0.85217,0.81419,0.79875,0.79827,0.79003,0.79646,0.66779,0.83536,0.76092,0.72499,0.81595,0.81483,0.70288,0.79702,0.78176,0.729,0.7405,0.76447,0.86445,0.7431,0.70396,0.76213,1,0.78492,0.73549,0.73245,0.76177,0.71276,0.74442,0.75328,0.71404,0.74551,0.6847,0.59738,0.65416,0.72355,0.65856,0.72511,0.65588,0.70682,0.5812,0.42875,0.65371,0.62713,0.62876,0.55064,0.53305,0.44929,0.6589,0.54434,0.68067,0.38541,0.2763,0.3509,0.2953,0.40124,0.35254,0.37003,0.46417,0.41838,0.11578,0.26037,0.17098,0.39852,0.15357,0.33104,0.26971,0.37564,0.38908,0.15997,0.14476,0.23143,0.1867,-0.072425,0.30326,0.21249,0.044618,0.31593,0.20879,0.071659,0.023968,0.14865,0.24233,0.44415,0.39074,0.15151,0.13267,0.12937,0.01406,0.19873,0.44329,0.056297,0.2434,0.26326,0.040935,0.15137,-0.0033336,-0.20148,0.22007,-0.032196,0.23791,0.015324,0.1572,-0.088489,-0.11513,-0.058124,-0.014493,0.058833,0.33502,-0.06139,-0.20725,-0.036661,0.20929,0.073274,-0.083856,-0.10162,0.060747,0.2881,0.061692,-0.033316,-0.19638,-0.12489,-0.061817,0.3593,0.012707,-0.1271,-0.0059068,-0.18668,-0.016793,0.28716,0.57335,0.088831,0.12248,0.11,-0.059393,0.066017,-0.084257,-0.016555,0.11702,0.16575,0.40198,0.23932,-0.011994,-0.11276
26,0.82508,0.82418,0.7707,0.85196,0.82775,0.84364,0.86011,0.77989,0.83786,0.72086,0.80884,0.77463,0.82725,0.8226,0.8217,0.79395,0.7974,0.83928,0.78647,0.80191,0.79378,0.79506,0.68633,0.74723,0.74805,0.78492,1,0.75316,0.76198,0.82088,0.7529,0.81608,0.76036,0.73153,0.77183,0.58875,0.69866,0.7124,0.65798,0.6991,0.71977,0.62713,0.76041,0.47126,0.43259,0.54889,0.5542,0.56692,0.57673,0.55087,0.5205,0.59937,0.49441,0.71668,0.42526,0.53679,0.27418,0.15453,0.45714,0.3958,0.54773,0.4613,0.45343,0.026448,0.12066,0.2066,0.35756,0.21419,0.28073,0.35649,0.49356,0.30298,0.33218,0.06956,0.019847,0.29865,-0.15544,0.090292,0.20073,-0.0066461,0.18132,0.14126,-0.026609,0.0061256,0.19631,0.1857,0.31885,0.39514,0.056634,0.27186,0.072234,0.12284,0.19143,0.36006,0.14586,0.14029,0.18912,-0.10131,0.14394,-0.10699,-0.23513,0.23997,-0.13328,0.26465,0.11384,0.035085,-0.0062526,-0.14754,-0.15162,0.010371,0.095915,0.2411,-0.071848,-0.14501,-0.013337,0.04624,0.19009,-0.0082665,-0.18494,0.27745,0.18233,0.044834,-0.022327,0.09797,-0.062699,-0.046871,0.21911,0.072877,0.032459,0.10516,-0.2383,-0.054283,0.24598,0.49183,0.21637,0.20611,0.094061,0.13105,0.14844,-0.020559,-0.17202,-0.0036963,0.30529,0.22514,0.091996,-0.030592,-0.027413
27,0.7956,0.86144,0.7799,0.79859,0.81972,0.82751,0.77017,0.76133,0.84149,0.7663,0.84151,0.76283,0.78686,0.78981,0.77486,0.76176,0.74843,0.73736,0.78792,0.8042,0.79767,0.78508,0.76935,0.74558,0.84684,0.73549,0.75316,1,0.80527,0.76068,0.74545,0.78496,0.75501,0.76153,0.68697,0.74396,0.73098,0.74403,0.74057,0.6725,0.76591,0.62053,0.69347,0.57726,0.57858,0.61979,0.67503,0.55094,0.53566,0.46425,0.53177,0.52255,0.50529,0.70589,0.57752,0.37507,0.3873,0.093928,0.53258,0.24022,0.50092,0.42319,0.49393,-0.053855,0.18965,0.22511,0.28551,0.22881,0.50614,0.31115,0.56736,0.39798,0.085735,0.016513,0.25266,0.26887,-0.015301,0.17241,0.15555,0.010731,0.39038,0.21573,0.025364,0.022686,0.17109,0.20776,0.38166,0.38417,0.20024,0.22643,0.22175,0.3473,0.083394,0.18795,0.28195,-0.025672,0.3029,0.0024522,0.083345,-0.095226,-0.23427,0.25559,-0.0076811,0.19117,0.059512,0.19422,-0.033031,-0.16142,-0.17193,-0.056081,0.17238,0.26293,-0.024506,-0.027105,-0.017078,0.088585,0.13709,0.029745,-0.23145,0.13383,0.23519,-0.066773,0.074645,-0.041712,-0.089502,-0.031287,0.31516,0.074338,-0.12094,0.10512,-0.39661,0.002452,0.20228,0.45036,-0.050058,-0.034025,-0.084298,0.092205,-0.028146,-0.14768,-0.077406,0.043977,0.15808,0.46106,0.12575,0.097583,-0.095158
