,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116
74,-0.1372,-0.12698,-0.12609,-0.11002,-0.11575,-0.16606,-0.21332,-0.13265,-0.10624,-0.18848,-0.12147,-0.16537,-0.15466,-0.11073,-0.04948,-0.030611,-0.19785,-0.16041,-0.15956,-0.20455,-0.022485,-0.15169,-0.31951,0.019124,-0.13928,-0.13453,-0.12755,-0.23527,-0.16935,-0.10201,-0.23338,-0.1021,-0.067508,0.00939,-0.15286,-0.1171,-0.31075,0.076354,-0.10073,-0.20363,-0.11916,-0.096638,-0.1579,0.038814,-0.22631,-0.11806,-0.12338,-0.042275,0.049023,-0.20122,0.1121,0.14722,-0.16499,0.0081455,0.066407,0.046996,0.0094732,0.1622,-0.0023529,0.20587,-0.0022137,-0.022894,-0.097536,0.074279,-0.14653,0.21418,0.11843,0.021615,-0.051525,0.09458,0.082131,-0.022553,-0.01482,0.34022,1,0.045515,-0.034513,-0.16925,-0.17859,0.053077,-0.12874,0.063321,0.089167,0.080401,0.12073,0.16241,-0.015641,0.13834,0.063354,-0.20976,-0.11566,0.21573,0.10035,-0.16364,-0.052664,-0.29117,0.16885,-0.0046062,0.18936,0.19314,0.12542,-0.095116,0.29579,-0.053148,0.020322,-0.054757,0.053986,-0.11661,0.026389,0.12988,-0.35381,0.15917,-0.073936,-0.061139,-0.14502,-0.10523,-0.0776
75,-0.27108,-0.29444,-0.29903,-0.32147,-0.3699,-0.33412,-0.30253,-0.17544,-0.28973,-0.33798,-0.26463,-0.34138,-0.33165,-0.19264,-0.25797,-0.20449,-0.29674,-0.012189,-0.22794,-0.38601,-0.32283,-0.22814,-0.25197,-0.33881,-0.28977,-0.26315,-0.23056,-0.019071,-0.11847,-0.19837,-0.17912,-0.2274,-0.20736,-0.26932,-0.34073,-0.35877,-0.29612,-0.12536,-0.077103,-0.36001,-0.38159,-0.058097,-0.11057,-0.19418,-0.33675,-0.083492,0.0093016,-0.2424,-0.35414,-0.19022,-0.093614,-0.11787,-0.0086707,0.043283,0.32676,-0.24545,0.096139,0.18231,0.25809,0.053544,0.022681,0.17619,0.15098,-0.13818,-0.077808,0.19667,-0.061135,0.18282,0.16278,-0.2865,0.18804,0.17294,0.09942,0.02034,0.045515,1,0.29796,0.19211,-0.11406,-0.16706,-0.033722,0.19887,-0.0065044,-0.23641,0.2414,0.033715,-0.31824,0.084879,-0.032799,-0.065455,0.057769,0.31075,0.1187,-0.054818,-0.24961,-0.025752,0.28592,-0.044963,-0.054656,-0.021607,0.19437,-0.095683,-0.25131,-0.17715,-0.1292,0.097892,0.28222,0.13994,-0.13733,0.1051,-0.17431,-0.035076,0.20672,-0.062011,0.0024458,0.37169,0.16489
76,0.052505,0.01918,0.063697,0.026985,-0.059614,0.039986,0.0079209,0.057116,-0.031139,-0.075317,0.077828,-0.037676,0.072485,0.10817,0.017341,-0.036802,-0.01249,0.032942,0.11885,-0.13235,-0.082037,-0.033741,-0.024261,-0.025682,0.090957,0.03929,-0.099143,0.25969,0.1416,0.086169,-0.18759,0.053332,0.10308,0.082131,0.034201,-0.068561,0.0058205,0.089761,0.19675,0.1107,0.067382,0.050162,0.050154,-0.141,-0.38086,0.00019401,0.058132,-0.19441,-0.24801,0.021033,-0.093195,-0.024851,0.032594,-0.12597,0.31238,-0.031077,0.1342,-0.015113,-0.043634,-0.013067,0.23303,-0.22805,0.30363,-0.15402,-0.25587,0.025911,0.07407,0.084693,0.23178,-0.15489,0.11134,-0.11795,0.06694,-0.14423,-0.034513,0.29796,1,0.13255,0.058329,-0.05512,-0.42907,-0.07986,-0.070585,-0.059615,-0.032592,0.26599,-0.13349,-0.12497,-0.10158,0.061082,0.33209,-0.20471,0.072545,-0.16517,-0.049691,-0.24166,-0.00098431,-0.13212,0.034982,0.017216,-0.1617,0.022264,-0.10121,0.089907,0.15378,0.066775,0.14672,0.15807,-0.14788,-0.18816,-0.077095,0.12812,0.037036,-0.13738,0.15446,0.018741,0.039561
77,-0.30693,-0.33299,-0.37386,-0.29286,-0.31855,-0.2339,-0.29395,-0.22249,-0.19135,-0.34256,-0.3072,-0.33322,-0.14708,-0.23247,-0.4092,-0.36462,-0.19864,-0.2534,-0.29304,-0.31455,-0.27445,-0.3983,-0.22662,-0.2958,-0.12396,-0.2436,-0.37964,-0.12134,-0.16543,-0.083649,-0.36574,-0.134,-0.25565,-0.085291,-0.25297,-0.26502,-0.032699,-0.015297,-0.10703,-0.070744,0.031983,-0.014524,-0.16708,-0.40814,-0.048612,-0.35838,-0.08279,-0.15041,-0.091464,-0.016215,0.013315,-0.10826,-0.031767,0.092226,0.16752,0.11686,0.097668,-0.032585,0.038282,-0.078918,0.089508,0.092248,-0.046978,-0.011804,-0.096531,-0.18626,0.14708,-0.1751,0.13141,0.089902,0.38146,0.041913,0.14059,-0.057782,-0.16925,0.19211,0.13255,1,0.10206,-0.14957,0.04588,-0.018039,-0.20302,-0.066386,0.15491,-0.014664,-0.06658,-0.06941,-0.015346,0.067444,0.34347,0.12558,-0.033897,-0.23437,0.081606,0.096397,0.13194,-0.19069,-0.31438,-0.010775,0.0060177,-0.044502,-0.12098,0.019554,0.10123,-0.022375,0.14005,-0.063722,-0.12432,0.059016,-0.36552,-0.11924,-0.10033,0.067702,-0.24083,0.26556,0.081311
78,-0.20833,-0.10057,-0.23552,-0.27558,-0.30608,-0.27606,-0.16528,-0.21787,-0.29892,-0.21019,-0.24358,-0.12093,-0.16301,-0.15515,-0.3755,-0.34689,-0.27008,-0.22383,-0.056352,-0.24187,-0.13947,-0.20832,-0.22572,-0.34405,-0.18594,-0.26149,-0.3169,-0.29558,-0.14814,-0.27101,-0.085914,-0.094934,-0.24036,-0.14538,-0.20176,-0.10975,-0.05218,-0.21134,-0.14139,0.13479,-0.14066,-0.18633,-0.11794,-0.26805,-0.16248,-0.091535,-0.092566,-0.022334,0.068661,-0.032509,-0.18602,-0.05504,-0.11333,0.34207,0.2113,0.30527,0.17398,0.036281,0.15935,0.17058,0.024103,-0.36036,-0.030568,-0.024187,0.15812,0.25867,0.12928,-0.071487,0.11043,0.39661,-0.056887,0.043352,0.36292,-0.01203,-0.17859,-0.11406,0.058329,0.10206,1,0.039387,0.14667,-0.28795,0.1598,0.1952,-0.072054,-0.19391,0.20689,-0.23776,0.10793,-0.0036615,0.1116,-0.14197,0.0011104,0.036539,-0.21204,0.12712,0.073715,0.1363,0.097703,-0.033346,-0.30666,0.15989,0.16511,-0.011209,-0.040105,0.026252,0.10746,0.3314,-0.25914,-0.36393,-0.12774,0.2724,-0.048543,0.059667,0.050799,-0.054365,-0.071603
79,-0.25871,-0.22041,-0.17207,-0.22201,-0.12334,-0.12175,-0.15921,-0.29373,-0.12387,-0.10265,-0.11794,-0.15979,-0.17857,-0.14723,-0.01157,-0.16796,-0.054597,-0.14716,-0.15352,-0.060582,-0.073278,-0.11224,-0.26479,-0.28238,-0.13221,-0.16093,-0.1583,-0.13108,-0.47699,-0.12587,-0.056885,-0.28038,-0.089329,-0.40657,-0.074035,-0.20582,-0.1029,-0.052533,0.035827,-0.074371,0.0050006,0.11682,0.1547,0.024085,-0.0020025,0.19224,-0.13045,0.24091,0.17484,0.17001,0.20968,0.15393,-0.21766,-0.15733,-0.084195,0.12144,-0.080694,0.050143,0.028747,0.021951,0.012561,-0.21606,0.10793,-0.030345,0.097183,0.044155,-0.097182,0.23653,0.11789,0.18579,0.10392,-0.11239,0.075751,0.20143,0.053077,-0.16706,-0.05512,-0.14957,0.039387,1,-0.011739,-0.053245,-0.20397,-0.17157,-0.26378,0.075667,0.35287,0.28038,-0.14376,-0.14803,-0.14313,-0.006541,-0.23667,0.038815,0.050719,-0.15119,0.0012707,-0.11512,-0.10409,-0.3386,0.13176,-0.20465,0.15605,0.10409,-0.16069,-0.25125,0.032956,-0.20652,0.20565,-0.14185,0.0044703,-0.060205,-0.0537,-0.10796,0.040005,-0.15997,-0.31044
80,-0.12835,-0.097183,-0.15281,-0.12724,-0.11585,-0.14944,-0.094727,-0.12882,-0.099352,0.018122,-0.0033897,-0.021975,-0.15925,-0.16124,-0.10543,-0.14011,-0.09532,0.034106,-0.22195,-0.017988,-0.098907,0.026995,-0.015371,-0.20778,-0.20978,-0.12239,-0.16479,-0.18904,-0.023013,-0.13629,0.12129,-0.10124,-0.18353,-0.10279,0.076565,-0.10618,-0.087404,-0.068466,-0.065557,-0.23871,-0.14105,-0.10818,-0.12472,-0.39191,0.3158,0.14351,-0.22442,0.19955,-0.05225,0.075417,-0.25855,-0.18125,0.10069,0.24484,-0.13993,-0.087065,-0.23779,-0.24118,-0.070434,-0.13794,0.019804,0.022946,-0.12718,-0.22736,0.12652,0.081005,-0.13715,-0.0022128,-0.010623,-0.040149,-0.07932,0.0067415,0.00066957,-8.1822e-05,-0.12874,-0.033722,-0.42907,0.04588,0.14667,-0.011739,1,0.026601,0.13508,0.23085,0.21667,-0.19431,0.25424,-0.012407,0.14125,0.1241,-0.15216,0.17645,-0.12433,0.067244,-0.064727,0.076952,0.01803,0.18232,-0.056927,0.062792,-0.0066787,0.20505,-0.016206,0.1623,-0.076882,-0.12322,-0.005813,0.023506,0.018597,0.11248,0.062931,-0.046193,0.13246,-0.1047,-0.26508,0.040679,-0.021928
81,0.042398,-0.010349,-0.016014,-0.002635,0.11624,0.083014,-0.064768,0.072013,-0.011374,-0.014696,-0.0053249,0.044814,0.054461,-0.0042024,0.099108,0.2242,0.079896,0.057678,-0.0030012,0.038633,0.10302,0.02508,0.060269,0.1215,-0.15242,0.075598,-0.0051177,0.093611,0.032405,0.019309,0.09748,-0.10081,-0.2402,-0.25018,0.070449,0.16064,-0.031201,0.15786,0.098593,-0.21407,-0.14818,-0.11683,-0.2046,-0.041071,0.085152,0.063399,0.12071,-0.16666,0.087864,0.11856,0.12606,0.15801,-0.042037,0.17257,-0.025182,-0.24214,0.090433,-0.26612,-0.16448,0.20746,0.0726,0.15207,0.16984,-0.037514,0.1418,0.037466,-0.02821,-0.0041594,-0.29489,-0.20812,0.29119,-0.086078,-0.23454,0.13738,0.063321,0.19887,-0.07986,-0.018039,-0.28795,-0.053245,0.026601,1,0.13529,-0.14249,0.1591,0.12849,-0.14726,0.2594,-0.096973,0.10961,-0.12267,-0.097075,-0.10869,0.11962,-0.26784,0.21209,0.26757,-0.091854,-0.21094,-0.23639,0.096278,0.0058111,-0.045327,0.24571,-0.11465,0.10324,-0.074877,-0.24141,0.13419,0.012683,0.086978,0.036396,-0.042112,-0.088947,0.12579,0.1074,-0.070185
82,0.0034761,0.10025,0.012551,0.13528,-0.032223,0.015402,0.02236,0.017551,-0.028943,0.063635,0.01741,0.082365,-0.11035,-0.032862,-0.038713,0.0321,-0.086017,-0.11525,0.030653,0.042631,0.088206,0.048927,0.020344,0.052411,-0.02954,0.06815,-0.058277,-0.14154,0.096061,0.01427,0.056128,-0.016032,-0.031599,0.15352,-0.10225,-0.10255,-0.29049,0.15862,0.11781,0.10153,0.070994,-0.21826,-0.17284,0.054518,0.085336,0.19242,0.16359,0.058239,0.10905,0.12163,-0.17856,0.27204,0.24567,0.33254,0.10416,-0.02642,-0.21324,0.068848,0.11708,0.037802,-0.27739,-0.12637,0.086107,0.11649,0.11793,0.19199,0.22849,0.21284,-0.16526,0.17317,-0.097614,-0.076603,0.18825,-0.14052,0.089167,-0.0065044,-0.070585,-0.20302,0.1598,-0.20397,0.13508,0.13529,1,0.037704,0.224,-0.12722,0.18747,-0.11148,0.039668,0.067936,-0.10835,0.097914,0.12703,0.16228,-0.013278,-0.014007,-0.17712,0.10695,0.037503,0.27997,-0.39061,0.068629,0.078789,-0.0036127,0.029586,-0.094487,-0.098215,0.14168,0.019576,-0.22416,0.22751,0.15473,0.22697,-0.00033953,0.17333,0.035285,0.12899
83,0.24338,0.21733,0.15321,0.20835,0.10161,0.1155,0.12964,0.099573,0.086159,0.12204,0.1441,0.14884,0.13913,0.011992,0.10759,0.19373,0.15662,0.12969,0.10689,0.080903,0.050974,0.15699,0.29535,0.057978,0.051162,0.28301,0.23433,0.15641,0.13191,-0.01721,0.13206,0.13651,0.11007,-0.00064126,0.14111,0.28808,0.20669,-0.028182,-0.011563,0.2348,-0.08836,-0.13468,0.21096,-0.23228,0.06642,-0.008886,-0.19191,-0.11341,-0.12967,0.26143,0.011122,-0.0807,-0.058595,0.081334,-0.32542,-0.02923,-0.10546,-0.017272,0.13384,-0.11043,-0.048353,-0.1401,-0.33923,-0.062266,-0.18169,0.0061947,0.091385,-0.22371,0.15055,0.10563,0.004088,-0.11592,0.038916,0.10045,0.080401,-0.23641,-0.059615,-0.066386,0.1952,-0.17157,0.23085,-0.14249,0.037704,1,0.21475,-0.15659,-0.060836,-0.20778,0.1499,-0.011034,-0.1002,0.022868,-0.057304,-0.23807,-0.1215,0.10144,-0.081238,0.21084,0.10057,0.23712,-0.035403,0.41579,0.084976,0.23382,0.048059,0.024073,-0.11265,0.14183,0.38698,-0.0041112,-0.00372,0.14884,-0.040055,-0.13244,-0.18041,-0.062481,-0.26272
84,-0.062036,-0.064521,-0.082111,0.03795,-0.089708,-0.088814,-0.14907,-0.12136,0.060954,-0.056977,0.010361,-0.063258,-0.11141,-0.20784,-0.010343,-0.035453,-0.043342,-0.072677,-0.17932,-0.046311,-0.071942,0.12621,0.059294,-0.035092,8.9865e-05,-0.088317,0.01859,-0.073471,-0.0012581,-0.0060669,-0.041169,-0.17929,0.1279,0.0030163,0.096263,0.15144,-0.016696,-0.012603,-0.19215,-0.097798,0.11593,-0.22738,-0.0097553,-0.099618,0.11304,0.13607,-0.17828,-0.2153,0.072175,0.0073427,-0.18526,0.022102,0.086118,0.21643,0.13126,-0.10959,-0.010729,0.076551,-0.17953,0.057617,-0.093913,0.068056,-0.22225,-0.019955,-0.18794,-0.14834,0.19485,0.11351,0.0024732,-0.13451,0.22376,0.051573,0.047544,-0.0013418,0.12073,0.2414,-0.032592,0.15491,-0.072054,-0.26378,0.21667,0.1591,0.224,0.21475,1,0.11541,-0.22615,-0.21714,0.33077,0.13251,0.1612,0.09982,0.049753,-0.13706,-0.032985,0.097846,0.13469,0.042317,0.047821,0.28198,0.16576,0.069504,-0.065939,-0.12604,-0.22859,0.083818,-0.015334,0.23659,0.1251,0.27158,-0.098163,0.042173,0.28186,-0.043188,-0.22053,0.10864,0.12653
85,0.054681,0.059188,0.074131,0.011559,0.043619,0.04075,0.012644,0.031481,0.13368,-0.097269,-0.070084,0.039707,0.047199,-0.035418,0.21597,0.12706,0.039157,0.029604,0.022961,-0.048953,-0.097224,0.083561,-0.067541,0.1638,0.089863,-0.10028,-0.059126,0.039877,-0.098261,0.010681,-0.026973,-0.14007,0.061721,0.064264,0.15886,0.053744,-0.017293,0.1317,0.13038,0.25116,0.1347,0.011187,0.11575,-0.15074,0.084483,-0.04159,-0.1009,-0.0032227,0.20211,0.14864,-0.10946,-0.01797,0.19901,-0.32106,0.13718,-0.11409,-0.11578,0.072934,-0.20575,0.27135,0.30985,-0.35806,0.042224,0.022599,-0.13086,-0.097814,-0.084496,0.22972,-0.094459,-0.16527,0.062392,-0.085496,-0.10348,0.12662,0.16241,0.033715,0.26599,-0.014664,-0.19391,0.075667,-0.19431,0.12849,-0.12722,-0.15659,0.11541,1,-0.044183,0.18207,-0.11866,2.5249e-05,-0.07832,-0.014809,-0.37754,0.1195,0.055164,-0.32003,-0.10173,0.11027,0.087738,-0.12845,-0.019687,-0.032618,-0.066059,0.095547,-0.041877,-0.14912,-0.12087,0.057017,0.065088,-0.022802,-0.11082,0.11165,0.087347,-0.18948,-0.15581,0.067126,-0.083804
86,0.050533,0.058274,0.041445,0.082589,0.13697,0.14282,0.22109,0.034303,0.1075,0.21334,0.070012,0.16588,0.013805,0.11405,0.089017,0.10244,0.10662,0.15687,0.1112,0.17171,0.25542,0.047122,-0.084814,0.085054,0.13406,0.040037,0.019281,-0.099994,0.10604,-0.0076703,0.18436,0.067512,-0.13402,0.1409,0.27043,-0.25045,0.11768,0.23134,-0.10056,0.15542,0.1602,-0.087019,-0.063172,0.068954,0.37707,0.30708,-0.012266,0.37443,0.27848,0.06837,0.051251,-0.058377,0.046586,0.068706,-0.022782,0.076434,-0.13748,-0.3661,-0.25466,-0.14259,0.10091,-0.28348,0.12154,-0.010741,-0.060016,0.10756,0.060711,0.33751,-0.21398,0.42128,0.13237,-0.25137,0.11459,0.12259,-0.015641,-0.31824,-0.13349,-0.06658,0.20689,0.35287,0.25424,-0.14726,0.18747,-0.060836,-0.22615,-0.044183,1,0.085578,-0.040001,-0.12737,-0.051733,-0.051358,0.050904,-0.05291,0.089637,0.11506,-0.008768,-0.17499,0.026689,0.014646,-0.20558,-0.0085678,-0.052302,0.21538,0.29685,-0.15468,0.0163,0.055249,-0.084043,-0.23543,-0.12773,-0.026599,0.065601,-0.19432,0.16283,-0.11316,-0.14947
87,-0.20388,-0.24728,-0.25944,-0.23037,-0.14417,-0.11649,-0.17804,-0.12152,-0.16342,-0.09929,-0.18721,-0.13921,-0.2258,-0.2419,0.011274,0.019068,-0.063698,-0.036417,-0.23963,-0.23458,-0.023379,-0.049138,-0.33478,0.016368,-0.20533,-0.14293,-0.13042,-0.15795,-0.14549,-0.098644,-0.17489,-0.022077,-0.16184,-0.29887,0.023517,-0.16797,-0.0065521,-0.31646,0.018397,-0.25952,-0.13501,-0.072919,0.04075,-0.13952,0.051523,0.14163,-0.042838,0.33885,0.090671,0.14394,0.18225,-0.13871,0.12381,-0.059023,-0.076731,-0.038419,-0.099244,-0.032591,0.028473,-0.103,0.11081,-0.11823,0.18062,0.27795,0.14168,0.30815,-0.24721,0.20876,-0.16067,-0.1077,0.12932,-0.029618,-0.097836,0.32969,0.13834,0.084879,-0.12497,-0.06941,-0.23776,0.28038,-0.012407,0.2594,-0.11148,-0.20778,-0.21714,0.18207,0.085578,1,-0.056507,0.085433,-0.40929,-0.12132,-0.12008,0.24758,-0.060739,0.28091,-0.11036,-0.15678,-0.061297,-0.24643,0.28377,-0.1607,0.035251,0.29228,-0.16466,-0.10325,-0.091295,-0.00075935,0.092857,0.098785,-0.092455,-0.12569,-0.04453,-0.043585,-0.015483,0.096276,-0.38719
88,0.040562,-0.064183,-0.05388,-0.051229,-0.075067,-0.079696,-0.11926,-0.07751,-0.046644,-0.00040917,0.10051,0.065433,-0.033728,-0.10768,-0.074577,0.037479,-0.1119,-0.10902,-0.091317,-0.011156,0.023545,0.027209,0.0701,-0.020098,0.039433,-0.079681,0.016603,-0.09959,0.1265,0.074876,-0.041235,-0.18139,0.3054,0.10573,0.11153,0.0015309,0.083497,-0.060097,0.018889,-0.035762,0.086741,-0.13356,0.068904,-0.095047,0.21005,0.18752,0.14192,0.11621,0.16762,-0.04132,-0.0079235,-0.16634,0.033676,0.18052,0.11011,-0.11491,-0.014015,-0.055682,-0.087773,-0.0036068,-0.11784,-0.077422,-0.11407,0.034803,-0.014126,-0.06815,0.31118,-0.012621,-0.13072,-0.1632,0.2691,0.1661,-0.060511,0.18555,0.063354,-0.032799,-0.10158,-0.015346,0.10793,-0.14376,0.14125,-0.096973,0.039668,0.1499,0.33077,-0.11866,-0.040001,-0.056507,1,-0.064031,0.1101,-0.050194,0.048203,-0.13949,0.29178,0.22528,0.13955,0.052607,-0.15686,0.14769,0.27277,-0.1828,-0.096754,-0.0042227,-0.011436,0.098889,0.12265,0.10058,-0.21253,-0.10693,-0.23143,0.052828,0.056491,0.24387,-0.18371,-0.17083,-0.15638
89,-0.083114,-0.084764,-0.14566,-0.027492,-0.15072,0.016911,-0.19935,0.0025521,-0.15827,-0.081198,-0.0079876,-0.094101,-0.060005,-0.058434,-0.03879,-0.14399,-0.088151,-0.032553,-0.13781,-0.13921,-0.12543,-0.065225,-0.1224,-0.077884,0.030702,-0.040301,-0.12918,0.0094692,-0.12326,0.014729,-0.054951,0.18281,-0.14129,0.033919,-0.1058,0.11032,0.056538,-0.21711,0.037735,0.031364,-0.03429,0.04966,-0.01574,-0.1912,-0.08558,0.11698,0.22195,-0.06185,0.07629,0.27516,-0.03462,0.021112,0.01367,0.10794,-0.30242,0.20471,0.22323,-0.024425,0.031773,0.014689,-0.0098537,0.17195,0.1544,0.18277,0.27244,-0.19117,-0.15219,0.051147,-0.19106,-0.13924,-0.29776,0.044116,0.019323,-0.039828,-0.20976,-0.065455,0.061082,0.067444,-0.0036615,-0.14803,0.1241,0.10961,0.067936,-0.011034,0.13251,2.5249e-05,-0.12737,0.085433,-0.064031,1,0.21341,-0.19036,0.073853,0.093046,-0.051913,0.10791,-0.10421,0.10307,0.077107,-0.13357,0.060763,0.25543,0.18684,0.0021799,-0.2152,0.1171,-0.086237,0.18926,0.010192,0.22511,0.030256,0.20126,-0.1967,-0.14872,-0.018671,-0.1566,0.055431
90,0.04652,-0.059164,-0.0043421,0.046618,-0.032855,0.01467,-0.022621,0.0035947,-0.030813,0.020016,0.069991,-0.085114,0.11321,0.023284,-0.1271,-0.16283,0.07289,0.015366,0.048402,-0.014415,0.10231,-0.091534,-0.016121,0.037546,0.23503,0.030403,-0.090328,0.12436,0.071518,0.17713,-0.2523,0.099447,-0.12708,0.19171,0.038473,-0.044064,0.091849,-0.027347,-0.03106,0.0026591,0.29001,0.10058,0.088664,-0.057329,-0.047654,-0.11646,0.052989,-0.25953,0.049902,0.14817,-0.031076,0.16396,-0.21468,0.26214,0.048872,0.092465,0.30478,-0.081143,-0.093981,-0.048718,0.046616,-0.004234,0.052498,-0.18333,-0.060693,-0.30543,0.15036,-0.17346,0.085153,0.12199,0.11144,-0.079309,0.12809,-0.12299,-0.11566,0.057769,0.33209,0.34347,0.1116,-0.14313,-0.15216,-0.12267,-0.10835,-0.1002,0.1612,-0.07832,-0.051733,-0.40929,0.1101,0.21341,1,0.022263,-0.041074,-0.079601,0.10965,-0.011523,0.11589,-0.22042,-0.07514,0.021951,0.009934,-0.054403,0.20685,-0.032792,0.18941,-0.089182,0.084704,0.093874,-0.34776,-0.15632,-0.04985,0.10839,0.073823,-0.057589,-0.079391,0.061375,0.071864
91,-0.12829,-0.088171,-0.12571,-0.097247,-0.19102,-0.14459,-0.15101,-0.09174,-0.083859,-0.10863,-0.060812,-0.095258,-0.15554,-0.067217,-0.097421,-0.14351,-0.084767,-0.09226,-0.1944,-0.1476,-0.11779,-0.058618,-0.017473,-0.10922,-0.18262,-0.10258,-0.16089,-0.037184,-0.35144,-0.072315,0.050787,-0.10825,-0.16376,0.090454,-0.040688,-0.1119,-0.10308,0.13738,-0.15743,-0.22377,-0.10997,-0.02984,-0.2617,-0.15976,0.0014411,0.0068848,-0.10552,0.030195,-0.14897,-0.044607,0.0038057,-0.15267,0.0212,0.036896,-0.037961,0.083231,-0.30649,0.44613,0.17099,0.034856,-0.21128,0.13664,-0.2698,-0.050681,-0.029792,0.022028,-0.09211,-0.15654,0.40485,0.041461,0.013127,-0.03384,0.007491,-0.16453,0.21573,0.31075,-0.20471,0.12558,-0.14197,-0.006541,0.17645,-0.097075,0.097914,0.022868,0.09982,-0.014809,-0.051358,-0.12132,-0.050194,-0.19036,0.022263,1,-0.065778,-0.088223,0.018372,-0.14508,0.075295,-0.03201,-0.036307,0.15252,0.075869,-0.13862,0.13998,-0.083494,-0.15601,-0.12056,0.14406,-0.18442,0.02241,0.11321,-0.054258,-0.18655,0.1292,0.030524,-0.19482,0.29511,0.11808
92,0.14762,0.14602,0.10634,0.17044,0.13213,0.14463,0.16647,0.18246,0.099099,0.19134,0.2287,0.12667,0.10181,0.2649,-0.011613,0.11497,0.11327,0.23381,0.23666,0.10939,0.15617,0.042169,0.091793,0.083174,0.019428,0.14601,0.16817,-0.0034234,0.1898,0.17794,0.32557,0.28701,0.19821,0.22254,-0.002288,-0.045932,0.10526,-0.099341,-0.34069,0.071855,-0.25196,-0.010944,0.037265,0.26471,-0.23732,0.048873,0.085779,-0.074383,0.001559,-0.43584,0.19235,0.076254,0.11823,0.13692,-0.097949,0.15109,0.12053,-0.024251,-0.049552,-0.15283,-0.019122,0.42705,-0.1126,0.18203,-0.010907,0.045716,0.11141,-0.084571,-0.060701,-0.035387,-0.073997,0.15919,-0.1163,-0.16789,0.10035,0.1187,0.072545,-0.033897,0.0011104,-0.23667,-0.12433,-0.10869,0.12703,-0.057304,0.049753,-0.37754,0.050904,-0.12008,0.048203,0.073853,-0.041074,-0.065778,1,-0.35143,-0.15808,0.015804,0.093405,-0.24562,0.035048,-0.0044775,0.0047021,0.23156,-0.030242,-0.055195,0.11797,0.43187,0.18076,0.091201,-0.17635,0.19249,-0.21813,0.17959,-0.15953,0.26211,0.0049653,-0.10103,0.28381
93,0.044071,0.23371,0.10189,0.077145,0.13254,0.085406,0.16366,0.138,0.17007,0.14014,0.059259,0.15459,0.11316,0.04889,0.25639,0.13115,0.13528,0.0049712,0.13324,0.20516,0.19585,0.11481,0.036168,0.12938,0.14279,-0.0052606,0.073266,0.025448,0.087137,0.12309,-0.07922,-0.018373,0.062057,-0.037358,-0.0081363,0.098858,-0.021761,-0.016188,0.21234,-0.17914,-0.022612,0.16595,-0.055088,0.091933,0.10757,0.092075,-0.049731,0.15118,0.085425,0.13113,-0.20404,0.2377,0.11685,-0.063376,0.056564,-0.10545,-0.13085,0.10572,0.060991,0.21633,-0.14754,-0.13248,0.13587,0.054956,0.27106,0.047643,-0.097658,0.19002,-0.1528,-0.035564,-0.25093,0.16292,-0.042381,-0.021273,-0.16364,-0.054818,-0.16517,-0.23437,0.036539,0.038815,0.067244,0.11962,0.16228,-0.23807,-0.13706,0.1195,-0.05291,0.24758,-0.13949,0.093046,-0.079601,-0.088223,-0.35143,1,-0.018036,-0.0057579,-0.20055,0.14172,0.043455,0.043412,-0.13054,-0.14853,0.086203,-0.13441,-0.26125,0.077031,-0.3889,0.18204,-0.27241,-0.069412,0.36219,-0.26158,0.20765,0.15312,0.16219,-0.096314,0.12133
94,0.052539,0.0085712,0.092999,0.09394,0.033293,0.079039,0.079859,-0.022301,0.094023,0.10587,0.11863,0.077883,0.012668,-0.0095256,0.055366,0.074613,0.12087,-0.059713,-0.044517,0.14125,0.1392,0.089424,0.15566,0.044518,0.23447,0.10126,0.059215,-0.018535,-0.081158,0.024992,-0.14473,-0.070958,0.27423,0.17408,0.067843,0.079976,0.12245,0.1924,0.16806,0.029733,0.43488,0.20244,0.020386,0.16471,0.21407,-0.08979,0.30733,0.19454,0.14541,0.011987,-0.020804,-0.13299,0.019598,-0.20624,0.10746,0.13724,-0.063996,-0.060334,0.034451,-0.26795,-0.15877,-0.052324,-0.02938,0.16713,-0.048596,-0.13648,-0.19637,-0.052635,-0.042542,0.13372,0.14379,-0.030415,0.036773,0.047872,-0.052664,-0.24961,-0.049691,0.081606,-0.21204,0.050719,-0.064727,-0.26784,-0.013278,-0.1215,-0.032985,0.055164,0.089637,-0.060739,0.29178,-0.051913,0.10965,0.018372,-0.15808,-0.018036,1,-0.19034,-0.35115,-0.054401,-0.0062718,0.22827,0.0805,-0.29435,-0.29945,0.086659,0.089877,-0.2275,-0.1581,-0.24897,-0.096551,0.054317,-0.23108,-0.18621,-0.10709,-0.026272,0.088891,0.038844,0.10785
