,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182
10,0.7888,0.81324,0.80993,0.78378,0.75163,0.73921,0.79464,0.74086,0.84303,0.81392,1,0.74635,0.67034,0.79632,0.7343,0.7844,0.7852,0.78782,0.73425,0.75681,0.78663,0.81142,0.77802,0.75283,0.82078,0.73223,0.83752,0.73389,0.80508,0.76805,0.7056,0.76867,0.76989,0.81249,0.71421,0.72849,0.73477,0.73617,0.75473,0.73931,0.73815,0.7235,0.69272,0.71678,0.7034,0.70383,0.72065,0.69993,0.5605,0.56387,0.64516,0.74403,0.63385,0.76004,0.6093,0.48354,0.48515,0.5333,0.43777,0.50407,0.35079,0.56703,0.59038,0.50325,0.62989,0.45106,0.56323,0.44302,0.42741,0.0447,0.30263,0.38695,0.31464,0.36649,0.37612,0.26411,0.12135,0.41688,0.11251,0.44027,0.23032,0.032063,0.28097,0.26634,0.10898,0.25298,0.33123,0.16843,0.19771,0.30123,0.14155,0.086482,0.022824,0.13872,0.093386,0.13044,0.16583,-0.18119,0.23987,0.14446,-0.1631,0.12391,0.28713,0.25576,0.28335,0.47053,-0.26717,0.18893,0.22087,0.053054,0.11301,0.0075432,-0.051885,0.22965,-0.060253,0.13188,0.052172,0.11363,0.0034209,-0.22702,-0.10988,0.14009,0.22152,0.086206,-0.1595,-0.065058,-0.067517,0.16936,-0.15452,0.046991,0.1382,-0.25826,0.14425,-0.1157,-0.095744,0.036537,-0.11782,0.071297,-0.10063,0.15083,0.040419,-0.061452,-0.15908,-0.038052,0.16761,-0.15705,-0.082415,0.046824,0.25354,-0.28168,-0.21906,-0.081612,-0.21346,0.26071,-0.12919,-0.066099,0.016859,0.013434,-0.21448,0.19445,0.095181,-0.10476,-0.029136,-0.10228,-0.084239,0.010606,0.04872,-0.051856,-0.26977,0.048631,0.17341,-0.15414,0.019987,0.011538,-0.31257,-0.11315,-0.050287,-0.12139,-0.11505,-0.0098156,-0.039199,0.066998,0.20159
11,0.79001,0.77545,0.77552,0.76616,0.82548,0.84183,0.7975,0.8411,0.80215,0.73911,0.74635,1,0.75365,0.83829,0.78934,0.7906,0.78654,0.77256,0.85665,0.79939,0.80091,0.75647,0.85504,0.75222,0.82675,0.75584,0.80664,0.7758,0.6279,0.80368,0.77202,0.76592,0.79327,0.81501,0.78087,0.75769,0.73503,0.7949,0.77845,0.80122,0.61233,0.70162,0.70942,0.74418,0.70256,0.70175,0.70176,0.59537,0.62018,0.46351,0.43144,0.65115,0.5854,0.65732,0.61692,0.56507,0.38677,0.52552,0.52571,0.61582,0.37071,0.59579,0.50799,0.54632,0.47804,0.24012,0.56494,0.49804,0.44418,0.15308,0.3898,0.4155,0.3348,0.37992,0.28436,0.21138,0.27573,0.25084,0.1712,0.27843,0.33981,0.28175,0.30679,0.27629,0.0019844,0.11029,0.28201,0.095694,0.26429,0.19482,0.070967,-0.080879,0.018619,0.044046,0.12825,-0.046967,0.10907,-0.20869,0.21473,-0.020529,-0.24265,0.0709,0.23336,0.30203,0.3087,0.248,-0.27042,0.11621,0.28192,0.00059392,0.087304,-0.13422,-0.09384,0.14466,0.059399,0.2089,-0.12056,-0.023092,0.064628,0.040962,-0.1388,0.16518,0.29003,0.074321,-0.0094245,0.07317,0.16817,0.21765,-0.11262,0.15636,0.16171,-0.14006,-0.011933,-0.11964,-0.22997,0.004788,-0.31377,-0.063648,-0.13289,0.24221,0.099071,0.10423,-0.042011,0.0058723,0.097158,-0.0846,-0.1438,-0.11429,0.14715,-0.34645,-0.068922,-0.013488,-0.11576,0.039471,0.084487,-0.074049,0.091199,0.017519,-0.16779,0.19451,-0.01214,-0.1438,-0.063387,-0.024659,0.14659,-0.12519,-0.014266,-0.23802,-0.33412,0.086226,0.1532,-0.21438,0.21805,-0.034904,-0.20494,-0.16061,0.15366,-0.15433,0.10002,-0.13234,0.02174,0.10964,0.11733
12,0.78753,0.77132,0.82241,0.82225,0.78874,0.83431,0.79435,0.82078,0.83634,0.75616,0.67034,0.75365,1,0.77601,0.774,0.74938,0.70801,0.79459,0.83478,0.86905,0.76983,0.7541,0.70035,0.81967,0.78531,0.76588,0.78501,0.80034,0.73071,0.85176,0.75834,0.74664,0.68902,0.7571,0.69589,0.81791,0.80109,0.70899,0.60041,0.73015,0.69389,0.75321,0.61509,0.71698,0.72989,0.81182,0.70008,0.73975,0.66246,0.50663,0.55593,0.76,0.62288,0.68129,0.63235,0.57844,0.5729,0.68668,0.50138,0.43699,0.1324,0.45566,0.53187,0.44473,0.3466,0.2083,0.49395,0.26289,0.57055,-0.06769,0.31473,0.48273,0.24955,0.36936,0.24974,0.2222,0.23397,0.23135,0.29545,0.40548,0.18255,0.35999,0.31687,0.10734,0.11515,0.24692,0.47525,0.17415,0.21863,0.17842,0.25884,0.15872,0.069826,0.20054,-0.011394,0.15204,-0.020858,-0.28453,0.221,0.034141,-0.069999,-0.011199,0.35041,0.16709,0.28542,0.21455,-0.23496,0.1353,0.35079,0.073843,-0.092114,-0.17824,-0.069322,0.19208,-0.045818,0.1687,-0.01247,-0.041674,0.13896,0.025935,-0.0049373,0.0611,0.27572,0.29492,-0.0071984,-0.1286,0.11845,0.14771,-0.083485,0.055674,0.1946,-0.15715,-0.12355,-0.20022,-0.029927,-0.12796,-0.34059,-0.11668,-0.16415,0.14739,0.021316,-0.12332,0.024208,0.079724,0.16858,0.23323,-0.095369,-0.15869,0.17069,-0.13181,0.064041,0.13008,-0.074758,0.011763,-0.021067,0.025016,-0.046369,-0.094531,-0.090227,0.18048,-0.078115,-0.12341,0.075648,0.2135,0.15657,0.1548,-0.040162,-0.075335,-0.14117,-0.0008882,-0.035074,-0.11427,0.33634,-0.20774,-0.36823,-0.18226,-0.073975,-0.29033,0.17923,-0.036078,-0.18191,-0.034642,0.1447
13,0.8135,0.87545,0.84714,0.83728,0.85279,0.80598,0.84081,0.87314,0.85393,0.81146,0.79632,0.83829,0.77601,1,0.77745,0.79769,0.83559,0.88632,0.84525,0.81889,0.83296,0.78488,0.86198,0.85995,0.88491,0.83037,0.8396,0.79904,0.72661,0.79817,0.80561,0.8068,0.81722,0.83923,0.78321,0.80415,0.69872,0.84191,0.68992,0.85337,0.73129,0.79044,0.72079,0.77044,0.69436,0.75278,0.72609,0.65068,0.63077,0.65031,0.58485,0.75723,0.69272,0.76102,0.62441,0.57918,0.51444,0.63736,0.4849,0.55105,0.29034,0.5887,0.52255,0.44483,0.56851,0.36539,0.53382,0.42561,0.48925,0.15746,0.36981,0.45844,0.32982,0.32743,0.33919,0.28214,0.21036,0.23776,0.14806,0.31044,0.4139,0.33601,0.25776,0.22033,0.068107,0.21435,0.44528,0.1504,0.20687,0.257,0.07992,0.12698,0.064354,0.10663,-0.0067343,0.072094,0.080537,-0.18865,0.25645,0.13848,-0.15102,0.10706,0.29957,0.11405,0.15559,0.32493,-0.32187,0.16445,0.34991,0.19413,0.14381,-0.086381,-0.046063,0.12604,7.5507e-05,0.21938,-0.038748,0.032336,0.11826,-0.015662,-0.12353,0.11609,0.2486,0.073356,-0.010534,-0.0061065,0.051691,0.0081498,-0.094751,-0.022049,0.17139,0.004638,-0.012939,-0.12863,-0.20434,-0.022867,-0.33604,0.056944,-0.14178,0.21467,0.037441,-0.10354,-0.016263,0.061368,0.089453,-0.062901,-0.11954,-0.065917,0.19669,-0.17548,0.028686,0.036299,-0.35906,0.14731,0.052854,-0.12629,-0.058393,-0.033911,-0.12706,0.23776,-0.036447,-0.1414,-0.017726,-0.069841,0.053806,-0.055113,0.061337,-0.26364,-0.19872,0.055154,0.081126,-0.13558,0.24522,-0.12422,-0.3546,-0.281,0.034043,-0.15431,0.080238,-0.063668,0.029922,0.1426,0.11516
14,0.80043,0.84431,0.76288,0.82851,0.77933,0.82663,0.77248,0.73005,0.83833,0.79725,0.7343,0.78934,0.774,0.77745,1,0.79879,0.71022,0.81973,0.85834,0.84884,0.82876,0.77687,0.76618,0.69306,0.84162,0.7614,0.78302,0.78053,0.74298,0.87046,0.74932,0.72742,0.68833,0.78462,0.63084,0.76172,0.74146,0.75547,0.67528,0.75782,0.6638,0.69245,0.61171,0.75615,0.71954,0.74719,0.70331,0.72423,0.60497,0.45928,0.61832,0.69914,0.61213,0.6512,0.54544,0.52411,0.44809,0.69909,0.44571,0.59275,0.35214,0.47647,0.53964,0.50129,0.45249,0.11926,0.63785,0.44485,0.46946,-0.13977,0.4474,0.35539,0.36567,0.42798,0.35521,0.1539,0.28546,0.33198,0.26667,0.39954,0.26227,0.27889,0.23308,0.3237,0.05259,0.24051,0.38909,0.065941,0.33873,0.044223,0.11682,0.057418,-0.0443,0.078693,-0.020517,0.1487,0.20793,-0.17929,0.19764,0.034233,-0.051167,-0.086101,0.30251,0.3581,0.19293,0.38721,-0.20656,0.20595,0.2212,0.064575,0.058344,-0.18288,-0.080541,0.23786,-0.030108,0.2777,-0.015141,0.1218,0.28165,-0.0022007,-0.0043695,0.080537,0.35523,0.17811,0.00065446,-0.03818,-0.040108,0.21294,-0.22152,0.10473,0.12946,-0.13645,-0.011935,-0.18544,-0.25501,-0.075794,-0.26351,0.11919,-0.19697,-0.074239,0.017801,-0.0075881,-0.11473,-0.13478,0.26258,0.036904,-0.050024,-0.098562,0.092943,-0.19507,-0.17944,-0.08142,-0.15899,0.070752,-0.039993,-0.032282,0.044543,-0.1255,-0.17936,0.19565,0.020271,-0.18932,-0.055185,0.11224,-0.090848,0.073697,0.082329,-0.21146,-0.2518,-0.18632,0.11642,-0.024138,0.16566,-0.18664,-0.30273,-0.15267,0.13384,-0.13935,0.15942,-0.14942,-0.21584,0.14787,0.1512
15,0.7691,0.82251,0.76197,0.79791,0.83423,0.78801,0.71097,0.77285,0.78277,0.84141,0.7844,0.7906,0.74938,0.79769,0.79879,1,0.8074,0.79864,0.82148,0.84211,0.8291,0.76549,0.80981,0.71028,0.74948,0.74504,0.8209,0.82555,0.7035,0.84327,0.65628,0.73155,0.7594,0.78676,0.73932,0.75967,0.80696,0.68355,0.65169,0.75255,0.65739,0.65981,0.63449,0.69278,0.74436,0.7298,0.64476,0.61172,0.64585,0.53887,0.61401,0.76599,0.5751,0.69881,0.56525,0.58171,0.4819,0.62274,0.48864,0.54948,0.19146,0.52397,0.43893,0.37712,0.47916,0.14207,0.51124,0.55476,0.41884,-9.6815e-05,0.47311,0.48533,0.30064,0.35159,0.21404,0.16619,0.25955,0.18369,0.24934,0.34127,0.24579,0.19622,0.20499,0.35326,-0.0038701,0.31015,0.4426,0.093012,0.26489,0.17706,0.22043,0.025997,-0.015691,0.11028,0.028652,0.024014,0.13819,-0.051586,0.28068,-0.043818,-0.11523,0.067282,0.27959,0.18897,0.28957,0.4321,-0.2333,0.30678,0.26233,-0.075359,0.10368,-0.15344,-0.010135,0.28314,0.098023,0.22365,-0.047773,0.0038494,0.056633,-0.025355,-0.0074529,0.036119,0.24631,0.15777,0.13768,-0.048428,0.055559,0.085825,-0.20008,-0.014782,0.18969,-0.099672,-0.020607,-0.039994,-0.1803,-0.064517,-0.27384,0.013037,-0.19641,0.2398,-0.016977,-0.094691,-0.1354,0.067582,0.1977,-0.06183,0.0045038,0.091109,0.06449,-0.3065,-0.042453,-0.084752,-0.24891,0.1887,0.049014,-0.12676,-0.068601,0.029156,-0.03438,0.19116,0.13185,-0.12125,-0.040186,0.093214,-0.065678,0.039193,-0.071498,-0.23076,-0.35374,0.021231,0.085857,-0.032299,0.089925,-0.043944,-0.32186,-0.10227,-0.059454,-0.068642,0.020409,0.030787,0.035227,0.05433,0.015447
16,0.77374,0.78865,0.81426,0.78692,0.78815,0.77303,0.80317,0.76494,0.77626,0.84047,0.7852,0.78654,0.70801,0.83559,0.71022,0.8074,1,0.80517,0.82547,0.78622,0.78012,0.86973,0.83443,0.76967,0.78385,0.80269,0.80053,0.79048,0.76289,0.78428,0.74894,0.70952,0.7515,0.803,0.80274,0.72539,0.72905,0.7764,0.78277,0.74481,0.72434,0.72392,0.77509,0.73,0.65191,0.72369,0.70097,0.58783,0.61444,0.58965,0.54673,0.73242,0.59885,0.72277,0.56822,0.5651,0.5703,0.56202,0.6052,0.65088,0.34408,0.6041,0.49563,0.43365,0.4964,0.34349,0.51608,0.50273,0.43549,0.014559,0.28469,0.32759,0.33724,0.25645,0.33664,0.09619,0.17307,0.33311,0.17143,0.16895,0.25271,0.24037,0.31998,0.36546,0.071563,0.25519,0.41161,0.20487,0.22786,0.23401,0.14893,0.11527,0.071181,0.10323,0.13057,0.081218,0.053399,-0.23858,0.037546,-0.013267,-0.054974,0.068811,0.23142,0.17792,0.33948,0.33222,-0.35404,0.21469,0.35294,0.10103,0.14068,-0.15828,-0.055788,0.16086,0.13987,0.23439,-0.1395,0.012652,0.19464,0.043085,-0.064924,0.039813,0.2789,0.048494,-0.044404,0.1163,0.17088,0.089345,-0.28947,0.12673,0.17918,-0.033286,0.061671,-0.067928,-0.20759,0.073602,-0.22178,0.083158,-0.32925,0.22723,-0.046164,0.027935,-0.078505,-0.04754,0.023539,-0.11732,-0.042795,-0.022353,0.23675,-0.2032,0.0090917,-0.053874,-0.34622,0.19232,0.075906,-0.12998,-0.11629,0.048282,-0.13987,0.25493,0.067775,-0.07059,0.045076,-0.038497,-0.054395,0.052703,-0.089829,-0.22047,-0.21443,0.066501,0.2736,-0.093252,0.10774,-0.052863,-0.42137,-0.32826,0.029402,0.029225,0.02409,-0.0090068,-0.05784,0.1293,0.01985
17,0.83801,0.85301,0.76248,0.88309,0.80824,0.80841,0.77465,0.85391,0.82555,0.86437,0.78782,0.77256,0.79459,0.88632,0.81973,0.79864,0.80517,1,0.83585,0.8433,0.81712,0.80189,0.82159,0.78181,0.86656,0.81981,0.78738,0.82389,0.80296,0.8397,0.84592,0.80311,0.742,0.8272,0.75949,0.76375,0.75598,0.74511,0.65302,0.79798,0.71408,0.76556,0.71498,0.75171,0.77193,0.76237,0.74879,0.66161,0.60425,0.56207,0.58931,0.75828,0.70395,0.65053,0.52135,0.58855,0.48555,0.70653,0.49968,0.56718,0.34923,0.49064,0.5797,0.50178,0.53088,0.29404,0.63089,0.37429,0.49487,0.057476,0.24826,0.39871,0.24572,0.32709,0.32136,0.27623,0.094498,0.28651,0.19245,0.25214,0.2952,0.223,0.30573,0.2653,0.020537,0.30515,0.40089,0.15847,0.27128,0.20545,0.16877,0.1061,0.050722,0.059562,-0.075394,0.12246,0.14141,-0.24061,0.2704,0.1287,-0.17409,0.08811,0.22655,0.18319,0.21318,0.39367,-0.33471,0.25738,0.36109,0.11592,0.025108,-0.1983,-0.040302,0.1655,-0.016469,0.19428,0.014513,0.030986,0.1411,-0.028904,-0.12268,0.057455,0.23285,0.10645,0.057673,0.0096645,-0.054945,0.066026,-0.14209,0.0016154,0.1493,-0.1103,-0.11044,-0.15975,-0.11918,0.11897,-0.28249,-0.022275,-0.15162,0.10346,0.042401,0.0025505,-0.077919,0.039787,0.21665,-0.029513,0.01893,0.0047752,0.18003,-0.082789,-0.038447,-0.00075835,-0.23607,0.081851,0.062585,-0.098788,0.035112,-0.021083,-0.23019,0.21865,-0.039802,-0.061341,-0.074832,0.11187,-0.068455,-0.048473,0.10265,-0.24524,-0.16355,0.028609,0.044886,-0.11382,0.30364,-0.1638,-0.34964,-0.17612,0.0028606,-0.26714,-0.049649,-0.12852,-0.043474,0.1426,0.1483
18,0.84985,0.83895,0.81487,0.872,0.83795,0.88407,0.80488,0.81208,0.84655,0.84832,0.73425,0.85665,0.83478,0.84525,0.85834,0.82148,0.82547,0.83585,1,0.88573,0.80737,0.84448,0.82684,0.79942,0.89893,0.78872,0.84159,0.81994,0.7175,0.90486,0.83416,0.78262,0.77374,0.79413,0.78209,0.78891,0.78615,0.79232,0.68113,0.79773,0.73109,0.78795,0.71241,0.79544,0.77358,0.80011,0.76724,0.65433,0.61866,0.5134,0.58668,0.75907,0.6649,0.68687,0.60567,0.60859,0.50778,0.67025,0.50203,0.684,0.38273,0.6336,0.57465,0.44857,0.48373,0.2445,0.5561,0.50295,0.50968,-0.080322,0.42391,0.38128,0.34219,0.29368,0.32652,0.1957,0.28888,0.30109,0.28999,0.26888,0.26732,0.36804,0.32501,0.29703,-0.00046603,0.26146,0.41024,0.11821,0.27067,0.21633,0.043512,0.037599,0.033905,0.14869,-0.02667,0.074186,0.16396,-0.23377,0.2519,0.12432,-0.11064,0.10611,0.26476,0.27256,0.24457,0.27576,-0.28804,0.23777,0.32501,-0.017454,0.090738,-0.13864,-0.071446,0.18305,-0.048027,0.24978,-0.066681,-0.066116,0.17867,-0.073327,-0.081647,0.043673,0.31298,0.24589,0.00039575,-0.00072848,0.0078507,0.051673,-0.15843,0.104,0.20882,-0.1015,-0.038981,-0.16508,-0.25972,-0.058492,-0.28816,-0.013431,-0.20435,0.091812,0.051417,0.083092,-0.090305,-0.090855,0.19135,0.020138,-0.13182,-0.076227,0.1349,-0.19178,0.057658,0.0073748,-0.17012,0.061716,0.14654,-0.037245,0.039025,0.016008,-0.084745,0.1946,-0.037332,-0.1635,-0.021226,0.14142,-0.0527,0.0015878,0.0031295,-0.28157,-0.29247,-0.022143,0.075434,-0.06734,0.22809,-0.17664,-0.32814,-0.15576,0.026078,-0.04867,0.073903,0.016414,-0.12998,0.010308,0.15957
19,0.82815,0.85679,0.80338,0.87973,0.88609,0.8509,0.77943,0.81398,0.85,0.82481,0.75681,0.79939,0.86905,0.81889,0.84884,0.84211,0.78622,0.8433,0.88573,1,0.81021,0.83606,0.82837,0.77208,0.83375,0.81178,0.87442,0.90461,0.78591,0.84224,0.79076,0.76278,0.75057,0.84765,0.71239,0.82571,0.83311,0.73229,0.66116,0.81719,0.68789,0.68802,0.64028,0.7833,0.77113,0.7967,0.7832,0.76764,0.61133,0.47061,0.59105,0.8058,0.69522,0.66044,0.58791,0.60218,0.5367,0.69867,0.5486,0.66419,0.29512,0.5281,0.54643,0.44032,0.46392,0.21989,0.56791,0.5146,0.56451,-0.067457,0.38733,0.50544,0.38998,0.33375,0.32682,0.22274,0.31557,0.31422,0.17997,0.35665,0.18861,0.22337,0.26888,0.25652,0.01835,0.23718,0.42236,0.15724,0.16915,0.099071,0.23711,0.090017,0.090994,0.16034,0.014317,0.099947,0.077566,-0.26807,0.3021,0.093518,-0.091877,0.13121,0.40679,0.27425,0.31275,0.31482,-0.35126,0.17943,0.32809,-0.02244,0.010934,-0.18258,0.041083,0.19801,-0.10512,0.17953,0.019322,-0.0017122,0.17915,-0.12089,-0.066851,-0.038377,0.3393,0.15919,0.083223,-0.039362,0.020414,0.13713,-0.061847,0.16067,0.12952,-0.05041,-0.079906,-0.15125,-0.18722,-0.023596,-0.26952,0.024626,-0.17838,0.063408,-0.017043,0.012821,-0.098085,-0.081662,0.16829,0.0022258,-0.085851,-0.0071993,0.12033,-0.25934,-0.039194,-0.053931,-0.16884,0.10655,0.015602,-0.045513,-0.15472,0.047877,-0.10116,0.18973,-0.022414,-0.1846,0.021721,0.12038,-0.033107,0.085787,0.02287,-0.15754,-0.18896,0.0097535,0.064173,-0.094901,0.30765,-0.1728,-0.32913,-0.24718,-0.0017061,-0.12083,0.046317,0.019993,-0.24711,0.050932,0.10833
20,0.88726,0.83929,0.80923,0.8032,0.83371,0.81015,0.7916,0.7827,0.83015,0.83719,0.78663,0.80091,0.76983,0.83296,0.82876,0.8291,0.78012,0.81712,0.80737,0.81021,1,0.81826,0.82867,0.76034,0.8197,0.79721,0.80852,0.77107,0.76176,0.84151,0.68499,0.82403,0.83117,0.77274,0.72101,0.80797,0.7282,0.69107,0.71829,0.80848,0.73152,0.7226,0.69233,0.70817,0.68281,0.79006,0.73362,0.63914,0.64324,0.53302,0.57116,0.702,0.67109,0.68783,0.56288,0.49658,0.56855,0.59198,0.41438,0.55249,0.25503,0.59622,0.65962,0.45901,0.53273,0.26895,0.64235,0.44829,0.39615,0.054909,0.30331,0.45578,0.42396,0.48092,0.3919,0.21871,0.17749,0.26779,0.31011,0.34589,0.37667,0.21886,0.16846,0.31374,0.029402,0.31519,0.31174,0.029031,0.17617,0.20919,0.083431,-0.014515,-0.04942,0.085211,0.11958,0.2891,0.20214,-0.10192,0.2288,0.1145,-0.030813,-0.036428,0.20006,0.057628,0.17979,0.38581,-0.27905,0.14487,0.25828,0.028498,0.080115,-0.087052,-0.12744,0.26578,0.10845,0.15028,-0.15291,0.095708,0.19436,0.089423,-0.04759,0.10251,0.27976,0.10956,0.037335,-0.047911,-0.08533,0.22393,-0.13543,-0.010053,0.20337,-0.14644,-0.16226,-0.16484,-0.16647,-0.092007,-0.27551,-0.025219,-0.2189,0.10423,0.089254,-0.040878,-0.045082,0.084927,0.16243,0.066484,-0.072652,-0.056043,0.076667,-0.35716,-0.14247,-0.048012,-0.11866,0.14968,-0.0038987,-0.035765,-0.021483,-0.012426,-0.13819,0.19931,0.11881,-0.12141,0.070949,0.054839,0.010067,0.0091694,0.018935,-0.19779,-0.19438,-0.1018,0.048966,-0.011072,0.12526,-0.079845,-0.23227,-0.13966,0.075961,-0.14538,0.10744,-0.13906,-0.058567,0.097609,0.019313
21,0.85887,0.81683,0.82352,0.84167,0.79022,0.79135,0.77099,0.73536,0.85719,0.83646,0.81142,0.75647,0.7541,0.78488,0.77687,0.76549,0.86973,0.80189,0.84448,0.83606,0.81826,1,0.83604,0.79934,0.8302,0.84362,0.806,0.79465,0.82826,0.81923,0.75294,0.81195,0.76862,0.7921,0.73059,0.76386,0.74733,0.71521,0.67097,0.75192,0.79174,0.71371,0.65616,0.73533,0.63721,0.79903,0.74464,0.72156,0.59797,0.55157,0.58444,0.72962,0.62939,0.65456,0.47555,0.54506,0.6444,0.60649,0.55268,0.57274,0.33536,0.6017,0.68151,0.40663,0.49577,0.3355,0.53769,0.47521,0.49116,-0.089176,0.28048,0.24742,0.28061,0.35527,0.2623,0.22655,0.1697,0.405,0.17728,0.35215,0.29015,0.14439,0.22636,0.27691,0.08816,0.30616,0.28009,0.11506,0.15998,0.20778,0.19314,0.12814,0.080593,0.15111,0.11691,0.056065,0.12522,-0.35048,0.17941,0.11304,-0.15814,0.089292,0.30272,0.19102,0.23021,0.41317,-0.3841,0.28465,0.34863,0.12959,0.11343,-0.026616,-0.035626,0.2911,-0.094459,0.15536,-0.096253,0.090831,0.24146,-0.021592,-0.092933,0.087768,0.35973,0.15633,-0.09682,0.085336,-0.00079516,0.20279,-0.21042,0.12874,0.2232,-0.015546,0.0296,-0.042356,-0.25349,0.096958,-0.16884,0.056334,-0.20318,0.14067,0.01751,0.1226,0.021464,-0.13876,0.051699,-0.036535,-0.084001,-0.062939,0.21178,-0.28637,-0.056712,-0.023051,-0.14391,0.26061,0.073832,-0.093901,-0.11049,0.024443,-0.20555,0.16646,-0.0094367,-0.1334,0.026747,-0.039431,-0.10045,0.17986,-0.046082,-0.19058,-0.24948,0.017082,0.16813,-0.1697,0.11536,-0.11937,-0.41881,-0.17019,-0.0082632,-0.063176,0.011882,-0.025221,-0.13984,0.0040015,0.18276
22,0.82645,0.82788,0.77504,0.83766,0.83334,0.79219,0.80433,0.78098,0.85019,0.86129,0.77802,0.85504,0.70035,0.86198,0.76618,0.80981,0.83443,0.82159,0.82684,0.82837,0.82867,0.83604,1,0.76574,0.83449,0.84362,0.79943,0.83011,0.69436,0.77882,0.75737,0.74567,0.81228,0.84882,0.77231,0.78202,0.69349,0.76442,0.76157,0.83003,0.69807,0.69151,0.68269,0.68841,0.66185,0.72878,0.78728,0.61281,0.68465,0.51884,0.54037,0.68713,0.64499,0.62484,0.60255,0.68911,0.50519,0.58912,0.46351,0.60506,0.38278,0.65644,0.66092,0.40479,0.54178,0.29496,0.57519,0.4922,0.47057,0.12534,0.34481,0.42034,0.32327,0.43837,0.31339,0.24996,0.1702,0.30998,0.086451,0.26364,0.41578,0.15752,0.24087,0.24143,0.047645,0.15377,0.27738,0.17052,0.087535,0.14115,0.10844,0.039062,0.045678,-0.005576,0.13566,0.032137,0.21812,-0.22599,0.23409,0.072363,-0.22633,0.14189,0.20402,0.29723,0.27228,0.33308,-0.36119,0.16633,0.33857,0.025064,0.20447,-0.11504,-0.029966,0.14752,-0.02852,0.15077,-0.11107,-0.044485,0.13729,-0.052035,-0.18803,0.091568,0.32533,0.035674,-0.0068363,0.018797,0.10959,0.11633,-0.16696,0.17574,0.26609,0.082,-0.14949,-0.10622,-0.28138,0.17542,-0.36732,0.11765,-0.14742,0.14038,0.16406,0.049094,-0.13147,-0.054856,0.0011732,-0.1459,-0.12872,-0.016432,0.14699,-0.35552,-0.013725,-0.02779,-0.28537,0.1884,0.15704,-0.014021,-0.077381,-0.013656,-0.23193,0.2054,0.053751,-0.21251,0.013481,-0.049323,-0.058778,0.0093863,-0.050604,-0.30426,-0.28624,0.1386,0.14312,-0.13854,0.26362,0.069797,-0.36328,-0.16174,0.10426,-0.15552,0.0010313,-0.010839,0.0013562,0.17306,0.064624
23,0.74271,0.7667,0.81746,0.78511,0.76034,0.75136,0.82636,0.81641,0.84718,0.79366,0.75283,0.75222,0.81967,0.85995,0.69306,0.71028,0.76967,0.78181,0.79942,0.77208,0.76034,0.79934,0.76574,1,0.78708,0.74218,0.80629,0.76111,0.70169,0.77736,0.79505,0.81039,0.79454,0.78981,0.76878,0.83098,0.73779,0.7581,0.5861,0.74902,0.73383,0.70527,0.67047,0.71407,0.65358,0.76856,0.70077,0.66901,0.62556,0.54861,0.52421,0.7353,0.57633,0.78918,0.72391,0.55984,0.56585,0.55646,0.38731,0.48033,0.14161,0.55116,0.58589,0.3171,0.5248,0.33633,0.45197,0.26197,0.52143,-0.010063,0.26471,0.44016,0.35148,0.39249,0.27451,0.332,0.16545,0.25071,0.23878,0.32701,0.33672,0.29959,0.26078,0.16188,0.19958,0.22174,0.38239,0.30399,-0.0084675,0.17794,0.12823,0.26849,0.074552,0.17463,0.058928,0.13845,-0.09962,-0.3683,0.25357,0.036957,-0.089011,0.16946,0.31974,0.18712,0.11307,0.18676,-0.2871,0.18935,0.24662,0.10582,0.091414,-0.10889,-0.022918,0.0774,-0.048942,0.22246,0.038888,0.018386,0.12985,0.09423,-0.089914,0.054187,0.21055,0.18802,-0.034014,0.01461,0.008392,0.05513,-0.23643,-0.019373,0.20532,-0.098788,0.069207,-0.29108,-0.16911,-0.11255,-0.2534,-0.15803,-0.13683,0.31115,0.087889,-0.045576,0.016628,0.064975,0.025845,0.074751,-0.1635,-0.11654,0.26124,-0.21261,-0.021905,0.1889,-0.18232,0.11485,0.10615,-0.10723,-0.062888,-0.045784,-0.19604,0.24615,-0.20544,-0.11971,0.023951,-0.015833,0.055523,0.0051668,0.035707,-0.1118,-0.17473,0.12179,0.033393,-0.082809,0.23346,-0.11402,-0.37573,-0.19376,-0.01699,-0.11201,0.20896,0.035798,-0.085565,0.030473,0.10026
