,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172
10,0.80131,0.77588,0.78254,0.82614,0.81627,0.7838,0.74651,0.83575,0.87185,0.7114,1,0.77161,0.80518,0.7255,0.73106,0.75084,0.79973,0.84951,0.74782,0.78865,0.71446,0.78706,0.79873,0.78033,0.81851,0.78573,0.76502,0.75767,0.72602,0.79534,0.80588,0.68462,0.77874,0.79419,0.81297,0.71095,0.71924,0.69808,0.73477,0.74445,0.70994,0.59911,0.68546,0.64216,0.51674,0.69039,0.66077,0.63484,0.64176,0.5448,0.53789,0.40376,0.55062,0.67981,0.57598,0.43271,0.55148,0.39143,0.58636,0.25013,0.53248,0.33131,0.31995,0.37934,0.39465,0.39468,0.23217,0.13244,0.31976,0.28488,0.1654,0.26694,0.31929,0.28747,0.31474,0.39772,0.35436,0.1085,0.22046,0.29445,0.053368,0.20579,0.30131,0.12326,0.40989,-0.060452,0.18115,0.033179,0.18084,0.045046,-0.19275,0.12936,0.16301,0.15565,-0.30663,0.22256,0.37219,0.011169,0.058073,0.11755,0.059086,0.23101,0.058259,-0.036842,-0.042292,0.29279,0.029579,0.033474,0.44276,-0.031254,0.33599,0.17859,-0.070627,0.062469,0.17937,-0.084682,0.056518,0.36166,-0.064581,0.17968,-0.12998,0.052977,0.018054,-0.11954,0.21759,0.0069997,0.077801,-0.22364,0.071043,0.14643,0.096426,-0.042399,0.060849,0.041579,-0.12498,0.26534,-0.040761,0.000982,-0.19238,0.077013,0.31162,-0.16019,0.099399,0.157,-0.35794,0.11833,0.18928,0.14984,-0.077169,-0.11668,-0.074272,-0.0078919,0.1605,-0.00035336,-0.15798,-0.02762,0.069746,-0.11281,-0.038153,0.075114,0.083583,0.26027,0.16765,0.011791,0.08438,-0.012007,-0.053983,0.25722,-0.15278,0.21676,0.14037,-0.062905,-0.12854
11,0.80778,0.84061,0.81225,0.80142,0.79382,0.84832,0.72434,0.8088,0.83734,0.78391,0.77161,1,0.83733,0.82643,0.78067,0.75632,0.75043,0.8119,0.70159,0.79239,0.70777,0.81323,0.82179,0.82041,0.77645,0.77963,0.77472,0.83338,0.74726,0.77653,0.7855,0.73101,0.77999,0.8094,0.82429,0.76949,0.7338,0.78277,0.79996,0.72812,0.72387,0.7198,0.68756,0.72776,0.45747,0.72574,0.69077,0.6269,0.73086,0.59939,0.59472,0.55599,0.56096,0.69944,0.46476,0.39989,0.53332,0.54304,0.6651,0.42491,0.55974,0.31688,0.23651,0.37419,0.38869,0.52646,0.32579,0.20863,0.36331,0.17664,0.11244,0.232,0.40013,0.27148,0.36377,0.46108,0.13758,0.26483,0.25011,0.31533,0.25383,0.24687,0.24067,0.14678,0.21562,-0.095434,0.27548,0.15318,0.086524,-0.013848,-0.063444,0.11849,0.14389,0.16465,-0.13259,0.15621,0.19555,0.095078,0.084388,0.35716,-0.037743,0.13167,0.14351,0.076212,0.035679,0.35459,0.21451,0.13943,0.27485,0.053651,0.22977,0.081858,-0.044248,0.19828,0.070956,-0.067391,0.1858,0.33774,-0.087098,0.078393,-0.034975,-0.038253,0.1151,-0.077207,0.012718,-0.16964,0.075427,-0.3898,0.061904,0.17315,0.065722,-0.1818,0.031231,0.13155,0.018685,0.33305,-0.1131,0.12676,-0.068055,0.24828,0.23905,0.015334,0.051073,-0.051949,-0.16875,0.1999,-0.024452,0.071806,0.029246,-0.071579,-0.18536,0.035071,0.19245,0.006148,-0.2035,-0.042831,0.14032,-0.20368,-0.021471,0.21539,0.12449,0.23989,0.20913,-0.06067,0.17984,-0.17293,-0.024119,0.21792,-0.21717,0.18315,0.26457,0.14387,-0.12702
12,0.8368,0.87576,0.86056,0.83404,0.80894,0.79132,0.80837,0.79611,0.83965,0.84421,0.80518,0.83733,1,0.82745,0.76584,0.80116,0.76463,0.83326,0.83423,0.76394,0.72046,0.84275,0.85309,0.85202,0.76207,0.82196,0.83618,0.75687,0.74285,0.84752,0.75749,0.73473,0.8468,0.79067,0.79338,0.63743,0.77877,0.73175,0.78062,0.72919,0.74251,0.69132,0.63184,0.63945,0.62409,0.70762,0.69913,0.60929,0.74209,0.54305,0.61485,0.45988,0.61966,0.74578,0.45198,0.41813,0.59138,0.47855,0.6606,0.32032,0.50564,0.45657,0.24826,0.36739,0.43003,0.31402,0.4206,0.19746,0.22695,0.18122,0.084617,0.34853,0.32118,0.29813,0.40472,0.37826,0.16085,0.2076,0.20928,0.17296,0.076308,0.27819,0.2657,0.25708,0.32764,0.042613,0.099866,0.20236,0.024637,0.080916,-0.061197,0.23584,0.14053,0.2903,-0.27586,0.17928,0.21747,0.077787,0.0069071,0.30934,0.026406,0.15881,0.12076,0.10863,0.013189,0.26542,0.26397,0.052226,0.23193,-0.10064,0.19528,0.075518,-0.16608,0.15287,0.13812,-0.016836,0.095774,0.28346,-0.016581,0.24667,0.026555,0.077068,0.098578,-0.12687,-0.003974,-0.11156,-0.032059,-0.16512,-0.0077562,0.072567,0.067557,0.0023121,0.029817,0.038019,-0.038217,0.21977,-0.076904,-0.051381,-0.096992,0.21153,0.19427,-0.07089,0.26689,-0.02231,-0.29882,0.10424,0.13028,0.08793,-0.10816,-0.17892,-0.24856,-0.064476,0.10165,0.12198,-0.18186,-0.00061596,0.26064,-0.07744,0.084302,0.1957,0.12811,0.22788,0.29138,-0.058296,0.085454,-0.076874,-0.10676,0.15584,-0.24182,0.10842,0.22227,0.040657,-0.13154
13,0.82943,0.80569,0.83859,0.83255,0.80683,0.83778,0.79498,0.81694,0.81566,0.74142,0.7255,0.82643,0.82745,1,0.73998,0.7801,0.79912,0.8017,0.78707,0.76478,0.71203,0.82339,0.79823,0.82274,0.70955,0.79659,0.79615,0.76355,0.74794,0.80998,0.76893,0.78663,0.79276,0.78115,0.80961,0.64688,0.76966,0.73265,0.75733,0.69487,0.74592,0.61729,0.77596,0.53689,0.51674,0.60414,0.59145,0.64381,0.66536,0.5518,0.51747,0.46374,0.62486,0.63773,0.5025,0.44303,0.6462,0.57982,0.75907,0.4451,0.56445,0.43471,0.31124,0.40159,0.31634,0.39189,0.38412,0.050296,0.19239,0.26079,0.029595,0.22841,0.44344,0.19358,0.38346,0.34344,0.093183,0.18143,0.27048,0.26926,0.18883,0.32905,0.10331,0.27262,0.23718,-0.017341,0.097033,0.25131,0.097789,-0.025595,-0.098069,0.16071,0.080824,0.13618,-0.023126,0.12713,0.072621,0.12373,-0.056102,0.31841,-0.021242,0.15868,0.21996,0.26326,0.13202,0.274,0.22803,0.21977,0.27714,0.13852,0.29689,0.17439,0.078027,0.22408,0.088315,-0.14673,0.1307,0.22599,-0.061592,0.16425,0.017971,0.091186,0.031547,0.018262,0.09802,-0.071916,0.10306,-0.20441,0.11421,-0.02268,-0.12238,-0.24329,0.13056,0.11203,-0.063757,0.29355,-0.064839,-0.0133,-0.023869,0.18125,0.239,0.085921,0.17602,-0.061851,-0.1953,0.11235,0.071129,0.14408,-0.0046398,-0.18766,-0.13574,-0.10496,0.11333,0.12588,-0.25374,0.068989,0.15959,-0.10024,-0.069088,0.18541,0.13714,0.16313,0.30976,-0.080898,-0.017372,-0.054479,-0.037846,0.24265,-0.21288,0.17176,0.13467,0.022811,-0.0026856
14,0.83811,0.80113,0.77649,0.78496,0.78787,0.74089,0.76675,0.80605,0.81937,0.79068,0.73106,0.78067,0.76584,0.73998,1,0.68007,0.75419,0.78037,0.75028,0.81419,0.77261,0.8219,0.8172,0.76456,0.76404,0.73816,0.75447,0.74295,0.72959,0.74802,0.76442,0.70597,0.78826,0.77055,0.73456,0.6511,0.71124,0.72975,0.79089,0.80546,0.66893,0.79254,0.70727,0.73105,0.51582,0.5536,0.58999,0.61013,0.71146,0.65922,0.51215,0.50213,0.59663,0.67433,0.47184,0.30373,0.56721,0.49664,0.67475,0.42076,0.55325,0.39225,0.14658,0.33554,0.33267,0.22933,0.34905,0.11534,0.16488,0.13639,0.16668,0.15545,0.25551,0.31232,0.26941,0.44842,0.28189,0.16844,0.1087,0.39225,0.23241,0.4221,0.38032,0.24462,0.35814,-0.010797,0.11783,0.20458,-0.054032,0.0277,-0.11698,0.15769,0.092692,0.20034,-0.1991,0.079634,0.19744,0.073665,-0.00095707,0.22913,-0.010586,0.16509,0.11529,0.29285,-0.12464,0.30837,0.16711,0.11995,0.2632,0.10839,0.16817,0.031681,-0.093295,0.1815,-0.0037532,0.070713,-0.0006965,0.1788,-0.10774,0.15289,0.10106,0.13794,0.041809,-0.21304,0.12362,-0.063731,0.11673,-0.26212,0.14012,0.050281,0.21184,-0.0043017,0.018349,0.23892,0.05905,0.38915,0.19534,-0.040737,-0.056541,0.20886,0.26411,-0.16091,-0.030772,0.060544,-0.2612,0.16931,0.056674,0.21284,-0.033857,-0.18577,-0.12832,0.0090745,0.039332,0.09543,-0.14525,-0.014532,-0.11211,-0.12882,-0.064833,0.14707,0.27142,0.21138,0.20277,-0.20288,0.056069,0.015412,-0.14221,0.1935,-0.21956,0.19529,0.2552,0.043388,-0.085383
15,0.83221,0.80672,0.8123,0.78072,0.7838,0.83574,0.74687,0.77373,0.82218,0.79635,0.75084,0.75632,0.80116,0.7801,0.68007,1,0.72866,0.78601,0.8035,0.73757,0.70605,0.76097,0.70979,0.8184,0.76798,0.78467,0.81422,0.71033,0.78552,0.78745,0.69111,0.75239,0.81347,0.74311,0.77939,0.64647,0.78074,0.66051,0.7538,0.65773,0.78352,0.6788,0.67732,0.56415,0.45915,0.67011,0.63256,0.57277,0.64945,0.54873,0.63116,0.42961,0.53036,0.67033,0.62554,0.42974,0.45191,0.43557,0.69827,0.43164,0.60877,0.48767,0.38201,0.36792,0.25968,0.34823,0.38885,0.11838,0.24448,0.10349,0.21322,0.31553,0.35477,0.21691,0.39359,0.25619,0.21612,0.16671,0.23039,0.22855,0.093413,0.2522,0.12286,0.013692,0.23961,0.010056,0.027393,0.082574,0.1281,0.076041,-0.12397,0.14173,0.18245,0.23413,-0.088991,-0.032894,0.17058,-0.036645,0.097573,0.071226,-0.0085781,0.10643,0.12193,0.071358,0.00057153,0.37442,0.037682,-0.012745,0.26657,0.17386,0.16198,0.051289,-0.031382,0.17728,0.12587,-0.092525,-0.021323,0.40216,-0.18894,0.20965,0.053469,0.02908,0.037738,-0.10146,0.17325,-0.11724,-0.053008,-0.17821,0.047015,-0.12483,-0.017089,-0.10009,0.099667,-0.094659,-0.15318,0.28653,0.020433,-0.032051,-0.2147,0.052484,0.048143,-0.16329,0.23741,0.053592,-0.28343,0.15876,0.13223,0.14249,-0.093258,-0.058676,-0.31288,-0.071053,0.10276,-0.016401,-0.16826,0.16256,0.21001,-0.2084,0.059633,0.29581,0.16878,0.16312,0.19706,-0.09988,0.057348,0.019269,-0.027206,0.1792,-0.17006,0.22207,0.23714,0.11014,-0.0030836
16,0.81605,0.79284,0.83352,0.75972,0.83796,0.84238,0.83282,0.81481,0.83726,0.76693,0.79973,0.75043,0.76463,0.79912,0.75419,0.72866,1,0.81807,0.7608,0.78393,0.70851,0.80663,0.77546,0.76073,0.71481,0.7731,0.80718,0.76478,0.80616,0.77958,0.76078,0.77203,0.83279,0.86249,0.76139,0.75091,0.729,0.77251,0.64764,0.76298,0.77982,0.63632,0.76841,0.70644,0.46873,0.661,0.50822,0.70779,0.66171,0.56474,0.60496,0.43766,0.63479,0.59515,0.51098,0.46087,0.51816,0.50033,0.64781,0.46866,0.55254,0.30652,0.20498,0.42877,0.25773,0.28937,0.38225,0.16763,0.18977,0.21049,0.11553,0.31283,0.19325,0.28423,0.43539,0.37293,0.20227,0.11423,0.23233,0.298,0.13444,0.31227,0.30865,0.15486,0.37909,0.025259,0.15101,0.01403,0.0034889,0.054718,-0.18764,0.23254,0.046907,0.137,-0.21162,0.051934,0.25288,0.037972,0.030461,0.13267,0.052391,0.32554,0.14006,0.24854,0.048596,0.30094,-0.01251,0.27735,0.38495,0.2467,0.299,0.23567,-0.119,0.051641,0.15059,-0.080016,0.094238,0.19277,-0.16087,0.12348,-0.010393,0.10047,-0.086125,-0.020783,0.034337,0.16644,0.1982,-0.1079,0.19265,-0.024762,-0.058159,-0.094708,0.22476,0.087553,-0.020532,0.41142,-0.020485,0.053434,-0.10204,-0.028334,0.20764,-0.044981,-0.0049418,0.059685,-0.31895,0.085516,0.19763,0.24776,-0.18035,-0.049692,-0.057719,0.012731,0.044629,-0.043438,-0.27948,0.028863,0.029307,-0.11628,-0.048076,0.19865,0.29967,0.34358,0.12305,0.053739,-0.09708,0.094915,0.025098,0.20205,-0.32601,0.36383,0.10654,-0.048877,-0.040405
17,0.86789,0.83064,0.84386,0.83937,0.83608,0.8707,0.86322,0.83926,0.87746,0.81041,0.84951,0.8119,0.83326,0.8017,0.78037,0.78601,0.81807,1,0.80528,0.78183,0.75494,0.84984,0.82562,0.76082,0.79818,0.84802,0.84672,0.81611,0.79111,0.82764,0.83363,0.80612,0.78557,0.81236,0.86419,0.71347,0.76563,0.8347,0.78979,0.73043,0.76823,0.67695,0.68831,0.66897,0.54654,0.71886,0.60105,0.57296,0.64813,0.65005,0.40829,0.48429,0.67539,0.75869,0.56157,0.42975,0.56602,0.58613,0.72886,0.37002,0.57469,0.34604,0.37199,0.34546,0.34611,0.44064,0.32877,0.21986,0.32408,0.20384,0.10806,0.23617,0.41942,0.28368,0.33339,0.45134,0.34994,0.19578,0.25307,0.30961,0.15319,0.32889,0.17483,0.13914,0.30479,-0.065832,0.17428,0.1214,0.1102,0.062366,-0.16417,0.16295,0.15998,0.22136,-0.12038,0.27863,0.17059,-0.006181,-0.013734,0.13323,-0.029178,0.30116,0.12007,0.12759,0.022595,0.37633,0.0027031,0.12672,0.24847,0.043464,0.19745,0.020702,-0.098456,0.14377,0.24578,0.043348,0.026371,0.20636,-0.030903,0.04841,-0.087096,0.076236,-0.036361,-0.11229,0.10932,-0.11467,0.014312,-0.16808,0.11329,0.072408,0.081545,-0.014824,-0.061543,0.0050136,-0.098019,0.39108,-0.10568,0.046453,-0.061479,0.21514,0.23843,-0.19148,0.20186,0.02057,-0.221,0.041857,0.032368,0.12176,-0.054665,-0.15868,-0.13206,0.012699,0.14483,0.064509,-0.13225,-0.011529,0.11526,-0.16978,-0.012245,0.13467,0.14421,0.21529,0.21003,-0.030554,0.10837,-0.069413,-0.095411,0.16185,-0.17871,0.20945,0.25911,0.058983,-0.099843
18,0.87237,0.81296,0.78426,0.79347,0.73272,0.80923,0.78897,0.80731,0.80621,0.79505,0.74782,0.70159,0.83423,0.78707,0.75028,0.8035,0.7608,0.80528,1,0.77748,0.7744,0.83534,0.79137,0.7696,0.74491,0.84842,0.79394,0.71791,0.78228,0.79042,0.75864,0.77125,0.75692,0.83213,0.77611,0.645,0.864,0.71283,0.72855,0.77058,0.8097,0.67877,0.74809,0.61117,0.57193,0.71904,0.6876,0.6788,0.77212,0.62388,0.6173,0.38391,0.74578,0.7,0.50341,0.34666,0.47854,0.619,0.67981,0.28885,0.55323,0.53447,0.3467,0.30353,0.34,0.41128,0.60447,0.085999,0.20369,0.27559,0.11488,0.26702,0.41352,0.27599,0.42413,0.37398,0.22112,0.1412,0.26678,0.31843,0.18429,0.2923,0.12723,0.19702,0.41622,-0.0039706,0.12052,0.29804,-0.071076,0.089411,-0.11429,0.25659,0.17912,0.28953,-0.22444,0.089736,0.15026,0.13708,-0.0080593,0.14842,-0.00097711,0.15927,0.10913,0.14986,0.025476,0.30466,0.16836,0.10928,0.1635,0.103,0.19661,0.13959,-0.1617,0.17408,0.18532,-0.0073044,-0.16356,0.25532,-0.12678,0.24416,0.073021,-0.00068801,-0.026531,-0.1471,0.18942,0.029734,0.10718,-0.1157,0.14362,-0.11815,0.05687,-0.093674,0.091233,0.10182,-0.086456,0.16373,-0.056017,-0.18826,-0.17882,0.11838,0.084532,-0.19303,0.24443,-0.029724,-0.34375,0.10351,0.18613,0.25349,-0.021479,-0.18668,-0.31878,-0.043651,0.11272,0.028143,-0.24461,0.07353,0.1131,-0.15307,0.015154,0.03887,0.19731,0.30439,0.30934,0.010012,-0.06845,-0.06255,-0.071571,0.097792,-0.22457,0.087394,0.22286,0.0033059,-0.010702
19,0.87587,0.80728,0.74959,0.83545,0.79382,0.81382,0.78961,0.81548,0.86685,0.79764,0.78865,0.79239,0.76394,0.76478,0.81419,0.73757,0.78393,0.78183,0.77748,1,0.79536,0.7964,0.82044,0.80826,0.8187,0.78613,0.78275,0.80391,0.78795,0.7398,0.7954,0.73601,0.73602,0.78119,0.7723,0.67276,0.77667,0.74878,0.83396,0.77568,0.72132,0.74145,0.76578,0.70707,0.45221,0.58912,0.70063,0.61599,0.59721,0.64785,0.60947,0.34071,0.58539,0.68424,0.57524,0.32533,0.58792,0.4653,0.66821,0.40261,0.5273,0.43493,0.28729,0.35435,0.45782,0.39334,0.34564,0.097162,0.16398,0.24741,0.071254,0.26849,0.28014,0.25645,0.34439,0.39916,0.21478,0.11049,0.29368,0.46199,0.25011,0.3141,0.3311,0.1194,0.32748,-0.11586,0.25284,0.30811,0.089497,-0.051354,-0.21193,0.12878,0.14649,0.17512,-0.21633,0.098412,0.15996,0.098574,0.05474,0.11932,0.092867,0.076405,0.16848,0.12969,-0.078589,0.26305,0.04564,0.070741,0.45218,0.071999,0.28836,0.13936,-0.088634,0.015624,0.10136,-0.18738,0.034114,0.21672,-0.053179,0.0007233,-0.040755,0.00045607,-0.13266,-0.12259,0.12834,0.12304,0.1221,-0.28587,0.13928,-0.019547,0.12077,-0.20169,0.15837,0.23718,-0.072233,0.33983,0.045782,-0.0027644,-0.13801,0.1096,0.075672,-0.11403,0.00074287,0.042033,-0.3802,0.16893,0.18939,0.21471,-0.16355,-0.19838,-0.23587,0.085214,0.09355,0.15,-0.24846,-0.051668,-0.087475,-0.23016,0.091188,0.23303,0.30944,0.22329,0.27493,-0.084783,-0.10226,0.010141,-0.065572,0.14748,-0.1864,0.2239,0.078072,-0.080411,-0.087886
20,0.83551,0.78694,0.74466,0.80236,0.77654,0.75601,0.83623,0.8453,0.79236,0.778,0.71446,0.70777,0.72046,0.71203,0.77261,0.70605,0.70851,0.75494,0.7744,0.79536,1,0.80152,0.77943,0.7391,0.73776,0.82644,0.66823,0.65945,0.77121,0.78999,0.75132,0.74765,0.7493,0.75943,0.68216,0.64291,0.77434,0.72252,0.7545,0.74907,0.69059,0.76215,0.69537,0.6175,0.56661,0.75096,0.58848,0.56469,0.69114,0.7054,0.64109,0.50915,0.65949,0.66874,0.59853,0.3613,0.37701,0.55711,0.6545,0.32605,0.68804,0.32448,0.24628,0.3184,0.4721,0.30526,0.48752,0.1309,0.16086,0.26328,0.079778,0.22069,0.31064,0.45788,0.3198,0.47864,0.33185,0.2028,0.1362,0.35473,0.28,0.40726,0.25944,0.26567,0.34516,0.005786,0.18817,0.20612,0.097199,0.01162,0.010658,0.34181,0.00030801,0.34508,-0.061375,0.19482,0.02484,0.048081,0.12877,0.17518,0.072795,0.16902,0.098689,0.32164,0.04243,0.30152,0.11296,0.10295,0.22436,0.11183,0.28525,0.0032724,-0.030594,0.18126,0.1924,-0.053326,0.067135,0.16383,0.054331,0.022675,-0.0086413,0.038885,-0.11342,-0.12378,0.072481,0.18953,0.083924,-0.27779,0.0052564,-0.077841,0.20826,-0.055171,-0.057144,0.1486,0.082441,0.36434,0.057521,-0.03562,-0.11539,0.25103,0.16208,-0.18759,0.13541,0.014699,-0.23613,0.011794,0.31381,0.28793,-0.029926,-0.20817,-0.12083,-0.070057,-0.12254,-0.02613,-0.16397,-0.15205,0.034723,-0.17127,-0.037074,0.096499,0.11601,0.035354,0.29809,-0.058635,0.10266,0.043886,-0.087103,0.29811,-0.38038,0.12193,0.012287,-0.0088069,0.054517
21,0.87307,0.85353,0.82423,0.80696,0.82667,0.81796,0.78127,0.81339,0.85616,0.77861,0.78706,0.81323,0.84275,0.82339,0.8219,0.76097,0.80663,0.84984,0.83534,0.7964,0.80152,1,0.86508,0.83985,0.79824,0.85383,0.77161,0.80839,0.79833,0.832,0.75681,0.77277,0.78964,0.81372,0.72411,0.74647,0.77866,0.76415,0.76694,0.76893,0.6996,0.72856,0.68014,0.68559,0.47243,0.71942,0.63622,0.65645,0.73152,0.71671,0.51078,0.5169,0.723,0.6923,0.47502,0.45509,0.49764,0.55482,0.71658,0.4255,0.54796,0.36578,0.23472,0.40704,0.48006,0.29609,0.4137,0.12712,0.18178,0.29304,0.023691,0.25215,0.422,0.31711,0.31173,0.42532,0.19709,0.18408,0.24751,0.28729,0.24689,0.25174,0.27439,0.29144,0.25522,0.0039679,0.18385,0.20393,0.012759,-0.015636,-0.11959,0.18443,0.2064,0.1888,-0.097714,0.18668,0.17233,0.094116,0.034957,0.26902,0.0026307,0.19734,0.048315,0.15786,0.062018,0.35311,0.19201,0.20956,0.21758,0.16025,0.27662,0.11862,-0.089448,0.21193,0.038723,-0.015012,-0.021256,0.28724,-0.055687,0.098096,-0.079796,0.028756,0.075289,-0.12617,-0.050196,-0.025959,0.0592,-0.17611,0.10322,-0.0034299,-0.043997,-0.14993,0.14751,0.13353,0.019402,0.24796,-0.091962,0.028185,-0.083309,0.085233,0.26911,-0.11171,0.1838,-0.13446,-0.27062,-0.019359,0.1013,0.22708,0.031111,-0.16545,-0.19244,-0.051758,0.10856,0.040328,-0.2868,0.0071044,0.16773,-0.21662,-0.028362,0.062277,0.20787,0.23843,0.24241,0.034309,0.081176,0.005229,-0.09586,0.22769,-0.17127,0.23304,0.17405,-0.03231,-0.1115
22,0.87633,0.86817,0.78587,0.83321,0.79053,0.78069,0.81476,0.8144,0.86226,0.77463,0.79873,0.82179,0.85309,0.79823,0.8172,0.70979,0.77546,0.82562,0.79137,0.82044,0.77943,0.86508,1,0.85716,0.7935,0.85972,0.82333,0.79332,0.77742,0.86964,0.80319,0.78925,0.78914,0.83648,0.7763,0.76516,0.79279,0.69188,0.78946,0.74801,0.71533,0.76642,0.76786,0.72986,0.537,0.7002,0.6578,0.54936,0.71346,0.75426,0.57094,0.45155,0.64362,0.73498,0.39335,0.36632,0.6565,0.5522,0.65725,0.38675,0.57349,0.32938,0.22073,0.45808,0.49954,0.39237,0.43308,0.18608,0.3532,0.15288,0.17435,0.2324,0.39933,0.36853,0.19329,0.50915,0.27413,0.03928,0.093062,0.25754,0.33829,0.31471,0.39605,0.2762,0.27593,-0.073317,0.22707,0.1844,0.03872,-0.075901,-0.12194,0.26541,0.072707,0.15236,-0.27162,0.21443,0.2239,0.11014,0.045032,0.24665,0.098273,0.22952,0.12562,0.13167,0.052007,0.2072,0.14514,0.26114,0.29251,0.10791,0.26021,0.13208,-0.1143,0.10186,0.11501,-0.092317,0.11687,0.22014,0.035809,0.065562,-0.016506,0.074244,0.021497,-0.052487,0.009119,0.016983,0.16136,-0.21443,0.058512,0.12585,-0.042803,-0.054718,-0.0038908,0.18982,-0.081998,0.31052,0.00087143,-0.1115,-0.043471,0.19352,0.24559,-0.10269,0.094949,-0.023472,-0.40063,0.20729,0.16186,0.08336,-0.013288,-0.27564,-0.21107,-0.046263,0.0664,-0.023806,-0.16814,-0.20572,0.21881,-0.017815,-0.088633,0.023424,0.15952,0.25882,0.24164,0.033664,0.1933,-0.14933,-0.12459,0.12559,-0.19262,0.16528,0.16149,0.0019605,-0.1077
23,0.8415,0.85989,0.80647,0.80926,0.84444,0.7852,0.76513,0.76553,0.84167,0.79476,0.78033,0.82041,0.85202,0.82274,0.76456,0.8184,0.76073,0.76082,0.7696,0.80826,0.7391,0.83985,0.85716,1,0.83175,0.80398,0.79234,0.80249,0.75685,0.85769,0.75578,0.78358,0.8599,0.80591,0.73374,0.67926,0.77232,0.72586,0.78329,0.75103,0.68554,0.70523,0.78594,0.69587,0.42124,0.62135,0.72163,0.5692,0.66266,0.66026,0.58446,0.44498,0.62116,0.63671,0.50424,0.54096,0.53713,0.43045,0.65497,0.39935,0.49944,0.36126,0.13617,0.37812,0.4326,0.38517,0.49836,0.19493,0.2879,0.16633,0.20857,0.22891,0.36221,0.26209,0.27131,0.29223,0.15763,0.16796,0.13959,0.23539,0.18593,0.30686,0.31978,0.19662,0.29577,0.040727,0.10711,0.22365,0.071791,-0.086594,-0.10296,0.15903,0.11349,0.11984,-0.16163,0.19385,0.25742,0.12052,0.1986,0.16446,0.11081,0.18879,0.22036,0.026076,0.0022349,0.29192,0.22159,0.1223,0.37681,0.096028,0.28057,0.09483,-0.073976,0.17985,0.010172,-0.11151,0.18183,0.3071,-0.021221,0.13271,-0.014544,-0.049583,0.035702,-0.071783,-0.042999,-0.067136,-0.055794,-0.11079,0.029632,0.0057166,0.0014046,-0.22254,0.13799,-0.0029452,-0.077388,0.2932,0.073136,0.044783,-0.047317,0.10948,0.11903,-0.08347,0.11694,-0.013898,-0.37263,0.12519,0.10734,0.21514,-0.030473,-0.18465,-0.20099,-0.048925,-0.016295,0.11088,-0.19961,-0.049063,0.21927,-0.10099,0.0066167,0.21697,0.162,0.1759,0.3083,-0.075766,0.058957,-0.069777,-0.094003,0.1257,-0.21853,0.23492,0.2502,0.048081,0.048763
24,0.82386,0.76723,0.74407,0.85061,0.8033,0.79281,0.72514,0.76862,0.86796,0.79968,0.81851,0.77645,0.76207,0.70955,0.76404,0.76798,0.71481,0.79818,0.74491,0.8187,0.73776,0.79824,0.7935,0.83175,1,0.80607,0.75637,0.82417,0.70645,0.78296,0.81446,0.72445,0.79929,0.81917,0.77124,0.72677,0.78652,0.76189,0.71262,0.72732,0.66183,0.69912,0.68557,0.66202,0.39732,0.69637,0.7906,0.4532,0.64486,0.58798,0.54741,0.38159,0.6257,0.73606,0.65799,0.30353,0.50721,0.44377,0.63338,0.4829,0.52239,0.36074,0.23578,0.39163,0.37983,0.30419,0.39147,0.14855,0.30129,0.21427,0.14577,0.28756,0.41653,0.1799,0.2734,0.46003,0.25948,0.13849,0.33998,0.36734,0.25479,0.12986,0.27788,0.073201,0.25876,-0.12393,0.16207,0.21826,0.17248,-0.15015,-0.16068,0.14331,0.20874,0.1253,-0.2065,0.14427,0.342,0.039591,0.23544,0.10224,0.13038,0.084837,0.085484,0.026511,-0.093667,0.43372,0.0046455,0.095758,0.3857,0.070008,0.21827,0.036031,0.015011,0.059594,0.021325,-0.022313,0.07713,0.21638,-0.013336,0.016299,-0.020641,-0.10986,-0.038588,-0.18697,0.02291,-0.072774,-0.055635,-0.26431,0.14883,0.084389,0.15366,-0.095612,0.044132,0.10756,-0.11661,0.24978,-0.0089484,0.10221,0.034629,0.16179,0.24355,-0.25355,0.14899,0.026657,-0.30559,0.091791,0.1068,0.20798,-0.032822,-0.12194,-0.11597,0.046309,0.11501,0.12478,-0.20952,-0.091544,0.096115,-0.067678,-0.058944,0.16059,0.076522,0.19332,0.31538,-0.12819,-0.018399,0.0050908,-0.0088022,0.20358,-0.14905,0.18961,0.25893,-0.049327,0.051147
